# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 882 38 3536 1346
p 2 0 889 31 3728 1296
p 2 191 729 0 11173 2634
p 2 0 894 26 3338 1303
p 2 0 886 34 3443 1309
p 2 172 747 1 9407 2406
p 2 0 901 19 3631 1367
p 2 0 897 23 3752 1323
p 2 168 738 14 9226 2268
p 2 0 891 29 3140 1245
p 2 0 886 34 3220 1236
p 2 175 734 11 8839 2229
p 2 0 892 28 3111 1320
p 2 0 879 41 3113 1204
p 2 127 771 22 9661 2179
p 2 0 886 34 2758 1198
p 2 0 879 41 2979 1207
p 2 137 776 7 8857 2191
p 2 0 899 21 2740 1241
p 2 0 869 51 2622 1170
p 2 34 878 8 7251 1798
p 2 0 887 33 2624 1167
p 2 0 880 40 2647 1194
p 2 18 876 26 6561 1613
p 2 0 893 27 2526 1212
p 2 0 865 55 2497 1151
p 2 89 816 15 6912 1907
p 2 0 890 30 2578 1194
p 2 0 856 64 2087 1117
p 2 95 808 17 6748 1817
p 2 0 876 44 2207 1159
p 2 0 855 65 2404 1117
p 2 14 884 22 5083 1623
p 2 0 885 35 2565 1175
p 2 0 875 45 2248 1168
p 2 0 882 38 4812 1501
p 2 0 887 33 2342 1200
p 2 0 858 62 2345 1139
p 2 91 808 21 5589 1689
p 2 0 841 79 2165 1094
p 2 0 878 42 2252 1141
p 2 58 814 48 6216 1652
p 2 0 885 35 2219 1145
p 2 0 855 65 2202 1103
p 2 26 863 31 6220 1734
p 2 0 867 53 2228 1125
p 2 0 872 48 2147 1147
p 2 157 748 15 6884 2047
p 2 0 885 35 2128 1223
p 2 0 857 63 2236 1125
p 2 146 754 20 7193 2060
p 2 0 879 41 2355 1165
p 2 0 853 67 2049 1120
i 2 920 0 0 8365 2948
p 2 0 844 76 2253 1105
p 2 0 857 63 2646 1151
p 2 420 494 6 11774 2984
p 2 0 854 66 2834 1180
p 2 0 855 65 3336 1201
p 2 354 565 1 13308 3226
p 2 0 893 27 3255 1268
p 2 0 874 46 3484 1235
p 2 160 759 1 12932 2758
p 2 41 877 2 8957 2164
p 2 30 889 1 9168 2204
p 2 39 874 7 9328 2248
p 2 46 874 0 11475 2553
p 2 23 897 0 9185 2189
p 2 14 905 1 9031 2183
p 2 8 909 3 9465 2124
p 2 27 893 0 12120 2446
p 2 6 913 1 9113 2034
p 2 3 917 0 8930 2044
p 2 4 914 2 9053 1964
p 2 25 895 0 11655 2356
p 2 0 920 0 8219 1830
p 2 0 920 0 7810 1823
p 2 0 920 0 7711 1704
p 2 13 907 0 10770 2143
p 2 0 919 1 7345 1615
p 2 0 920 0 6445 1628
p 2 0 920 0 6662 1432
p 2 21 899 0 9193 1858
p 2 0 919 1 5725 1412
p 2 0 919 1 5245 1486
p 2 0 918 2 5485 1371
p 2 3 917 0 8008 1742
p 2 0 770 150 1823 1018
p 2 0 777 143 1479 953
p 2 0 549 371 1040 704
p 2 0 607 313 1194 757
p 2 0 446 474 905 597
p 2 0 479 441 963 625
p 2 0 502 418 1038 658
p 2 0 476 444 930 618
p 2 0 492 428 1017 645
p 2 0 477 443 1013 624
p 2 0 400 520 851 553
p 2 0 484 436 1384 644
p 2 0 791 129 2027 954
p 2 0 870 50 2442 1001
p 2 0 882 38 2184 1019
p 2 0 900 20 2795 1120
p 2 0 903 17 2645 1054
p 2 0 909 11 2493 1072
p 2 0 907 13 2316 1072
p 2 0 911 9 3185 1135
p 2 0 909 11 3096 1113
p 2 0 913 7 3290 1111
p 2 0 913 7 2931 1122
p 2 0 917 3 3261 1141
p 2 0 917 3 3279 1123
p 2 0 915 5 3831 1163
p 2 0 918 2 3489 1140
p 2 0 917 3 3068 1133
p 2 0 919 1 3655 1177
p 2 0 917 3 3617 1125
p 2 0 919 1 3943 1178
p 2 0 919 1 3340 1179
p 2 0 920 0 3099 1157
p 2 0 920 0 3430 1176
p 2 0 919 1 3325 1170
p 2 0 919 1 3703 1162
p 2 0 920 0 3799 1196
p 2 0 918 2 3423 1178
p 2 0 915 5 3208 1170
p 2 1 918 1 3590 1209
p 2 1 919 0 3945 1236
p 2 0 917 3 3710 1193
p 2 1 917 2 3676 1213
p 2 0 919 1 3623 1219
p 2 0 920 0 3295 1173
p 2 0 919 1 3351 1214
p 2 0 920 0 3128 1169
p 2 0 919 1 3319 1233
p 2 0 918 2 3472 1213
p 2 0 918 2 3217 1198
p 2 0 919 1 3380 1220
p 2 0 920 0 3300 1215
p 2 0 919 1 3406 1237
p 2 0 920 0 3495 1277
p 2 1 919 0 2975 1217
p 2 0 920 0 3153 1213
p 2 0 918 2 3362 1221
p 2 0 919 1 3388 1209
p 2 0 920 0 3023 1199
p 2 1 916 3 3203 1230
p 2 1 916 3 3511 1249
p 2 3 916 1 3505 1264
p 2 2 914 4 3484 1262
p 2 1 917 2 3475 1238
p 2 0 918 2 3334 1279
p 2 1 919 0 3127 1259
p 2 1 918 1 3182 1284
p 2 0 920 0 3086 1245
p 2 0 918 2 3300 1246
p 2 0 920 0 2928 1205
p 2 0 918 2 3158 1198
p 2 0 918 2 3231 1222
p 2 0 918 2 3140 1172
p 2 0 920 0 2876 1150
p 2 0 916 4 3064 1176
p 2 0 915 5 3079 1178
p 2 0 919 1 3072 1196
p 2 0 916 4 3128 1186
p 2 0 914 6 3130 1235
p 2 0 914 6 3124 1235
p 2 0 916 4 3114 1221
p 2 0 915 5 3057 1231
p 2 0 915 5 2794 1201
p 2 0 920 0 3001 1229
p 2 0 916 4 3169 1217
p 2 0 913 7 3224 1228
p 2 0 920 0 3257 1233
p 2 0 918 2 3285 1239
p 2 0 918 2 3146 1234
p 2 0 919 1 3105 1244
p 2 0 918 2 3061 1235
p 2 0 919 1 2918 1233
p 2 0 917 3 2987 1235
p 2 0 915 5 3222 1253
p 2 0 917 3 3236 1272
p 2 0 917 3 3152 1237
p 2 0 917 3 3060 1248
p 2 0 916 4 2820 1177
p 2 0 914 6 2924 1236
p 2 0 914 6 2718 1231
p 2 0 908 12 2945 1213
p 2 0 913 7 2719 1208
p 2 0 912 8 2725 1165
p 2 0 914 6 2557 1195
p 2 0 915 5 2724 1213
p 2 0 914 6 2639 1227
p 2 0 909 11 2473 1192
p 2 0 911 9 2253 1157
p 2 0 907 13 2277 1170
p 2 0 907 13 2485 1174
p 2 0 912 8 2503 1213
p 2 0 916 4 2483 1163
p 2 0 912 8 2453 1229
p 2 0 915 5 2461 1176
p 2 0 916 4 2718 1230
p 2 0 916 4 2776 1243
p 2 0 916 4 2650 1248
p 2 0 914 6 2793 1263
p 2 0 917 3 2670 1221
p 2 0 918 2 2816 1194
p 2 0 913 7 2754 1200
p 2 0 918 2 2744 1186
p 2 0 915 5 2768 1218
p 2 0 918 2 3092 1254
p 2 0 910 10 2756 1260
p 2 0 917 3 2849 1259
p 2 1 913 6 2989 1286
p 2 6 912 2 3053 1292
p 2 3 908 9 2475 1223
p 2 2 912 6 2784 1283
p 2 5 905 10 3115 1287
p 2 50 864 6 6181 1997
p 2 73 844 3 5971 2117
p 2 105 814 1 6352 2190
p 2 83 824 13 6526 2206
p 2 128 787 5 6721 2303
p 2 80 833 7 6898 2278
p 2 52 862 6 7314 2255
p 2 26 880 14 7286 2231
p 2 12 901 7 6760 2131
p 2 9 888 23 6863 2098
p 2 4 906 10 6103 2000
p 2 2 888 30 5361 1838
p 2 0 913 7 3876 1474
p 2 0 817 103 1572 1034
p 2 0 883 37 1559 1037
p 2 0 834 86 1357 987
p 2 0 851 69 1306 954
p 2 0 861 59 1341 988
p 2 0 831 89 1341 963
p 2 0 845 75 1318 976
p 2 0 811 109 1346 942
p 2 0 840 80 1307 968
p 2 0 808 112 1219 911
p 2 0 859 61 1317 982
p 2 0 841 79 1265 947
p 2 0 819 101 1277 954
p 2 0 840 80 1284 949
p 2 0 838 82 1260 963
p 2 0 815 105 1279 928
p 2 0 859 61 1280 960
p 2 0 828 92 1285 935
p 2 0 824 96 1286 947
p 2 0 809 111 1291 916
p 2 0 789 131 1275 921
p 2 0 804 116 1223 902
p 2 0 814 106 1246 915
p 2 0 811 109 1262 918
p 2 0 803 117 1244 908
p 2 0 796 124 1264 902
p 2 0 813 107 1286 938
p 2 0 771 149 1214 884
p 2 0 820 100 1245 925
p 2 0 795 125 1243 900
p 2 0 801 119 1229 909
p 2 0 763 157 1254 891
p 2 0 831 89 1287 937
p 2 0 789 131 1213 884
p 2 0 834 86 1289 945
p 2 0 804 116 1268 913
p 2 0 843 77 1496 974
p 2 0 822 98 1296 943
p 2 0 799 121 1290 935
p 2 0 797 123 1188 884
p 2 0 830 90 1224 914
p 2 0 830 90 1292 911
p 2 0 836 84 1267 930
p 2 0 803 117 1363 917
p 2 0 853 67 1336 947
p 2 0 827 93 1308 928
p 2 0 839 81 1331 936
p 2 0 794 126 1345 921
p 2 0 831 89 1355 939
p 2 0 816 104 1364 932
p 2 0 828 92 1384 952
p 2 0 806 114 1262 916
p 2 0 844 76 1346 949
p 2 0 792 128 1288 902
p 2 0 816 104 1327 927
p 2 0 801 119 1288 910
p 2 0 792 128 1352 921
p 2 0 788 132 1328 902
p 2 0 843 77 1362 948
p 2 0 818 102 1377 935
p 2 0 828 92 1398 941
p 2 0 807 113 1354 920
p 2 0 819 101 1360 939
p 2 0 802 118 1288 903
p 2 0 850 70 1385 947
p 2 0 800 120 1323 912
p 2 0 806 114 1391 924
p 2 0 831 89 1415 946
p 2 0 833 87 1375 944
p 2 0 803 117 1298 914
p 2 0 851 69 1371 956
p 2 0 830 90 1360 937
p 2 0 831 89 1358 946
p 2 0 802 118 1410 921
p 2 0 839 81 1366 955
p 2 0 826 94 1360 939
p 2 0 852 68 1465 981
p 2 0 829 91 1417 947
p 2 0 838 82 1418 948
p 2 0 845 75 1505 978
p 2 0 835 85 1449 972
p 2 0 839 81 1469 966
p 2 0 860 60 1506 984
p 2 0 796 124 1470 944
p 2 0 851 69 1950 1019
p 2 0 853 67 1492 997
p 2 0 851 69 1477 982
p 2 0 826 94 1455 961
p 2 0 870 50 1584 997
p 2 0 807 113 1526 970
p 2 0 872 48 1545 1019
p 2 0 825 95 1509 981
p 2 0 856 64 1581 999
p 2 0 794 126 1441 930
p 2 0 861 59 1571 986
p 2 0 811 109 1538 958
p 2 0 874 46 1588 1018
p 2 0 821 99 1565 978
p 2 0 844 76 1572 1005
p 2 0 826 94 1447 956
p 2 0 867 53 1515 1000
p 2 0 834 86 1531 979
p 2 0 847 73 1481 991
p 2 0 855 65 1504 979
p 2 0 860 60 1526 989
p 2 0 834 86 1467 962
p 2 0 878 42 1482 1004
p 2 0 848 72 1464 975
p 2 0 855 65 1503 1001
p 2 0 833 87 1492 981
p 2 0 842 78 1406 985
p 2 0 865 55 1431 975
p 2 0 877 43 1487 1001
p 2 0 844 76 1462 965
p 2 0 833 87 1457 969
p 2 0 843 77 1529 971
p 2 0 820 100 1480 969
p 2 0 792 128 1457 930
p 2 0 852 68 1508 982
p 2 0 845 75 1540 988
p 2 0 789 131 1456 944
p 2 0 849 71 1554 980
p 2 0 786 134 1443 933
p 2 0 823 97 1496 962
p 2 0 855 65 1526 978
p 2 0 842 78 1607 978
p 2 0 821 99 1548 962
p 2 0 839 81 1621 974
p 2 0 832 88 1569 980
p 2 0 850 70 1647 1003
p 2 0 858 62 1577 969
p 2 0 823 97 1563 969
p 2 0 863 57 1939 1043
p 2 0 873 47 1557 1000
p 2 0 847 73 1479 995
p 2 0 874 46 1535 996
p 2 0 867 53 1598 997
p 2 0 853 67 1635 992
p 2 0 844 76 1513 986
p 2 0 857 63 1617 998
p 2 0 847 73 1523 989
p 2 0 860 60 1516 980
p 2 0 871 49 1575 988
p 2 0 879 41 1613 1006
p 2 0 859 61 1555 1000
p 2 0 865 55 1625 994
p 2 0 873 47 1611 1028
p 2 0 838 82 1456 959
p 2 0 880 40 1539 991
p 2 0 859 61 1602 989
p 2 0 856 64 1572 1007
p 2 0 849 71 1511 978
p 2 0 850 70 1586 998
p 2 0 829 91 1473 955
p 2 0 867 53 1570 1007
p 2 0 851 69 1615 996
p 2 0 849 71 1567 995
p 2 0 870 50 1645 1008
p 2 0 856 64 1709 1030
p 2 0 831 89 1480 959
p 2 0 862 58 1529 992
p 2 0 830 90 1489 945
p 2 0 832 88 1513 969
p 2 0 859 61 1600 984
p 2 0 886 34 1616 1032
p 2 0 860 60 1515 979
p 2 0 873 47 1589 991
p 2 0 872 48 1674 999
p 2 0 851 69 1501 969
p 2 0 863 57 1653 996
p 2 0 864 56 1551 1003
p 2 0 859 61 1464 959
p 2 0 877 43 1550 1001
p 2 0 837 83 1537 970
p 2 0 853 67 1535 992
p 2 0 869 51 1596 988
p 2 0 859 61 1619 1005
p 2 0 851 69 1514 962
p 2 0 883 37 1595 1014
p 2 0 864 56 1659 998
p 2 0 862 58 1737 1022
p 2 0 873 47 1569 1008
p 2 0 823 97 1583 982
p 2 0 847 73 1423 937
p 2 0 880 40 1560 976
p 2 0 864 56 1566 970
p 2 0 846 74 1513 952
p 2 0 895 25 1577 991
p 2 0 852 68 1591 983
p 2 0 884 36 1560 1000
p 2 0 897 23 1590 1010
p 2 0 889 31 1618 1006
p 2 0 847 73 1511 979
p 2 0 850 70 1539 980
p 2 0 852 68 1643 1009
p 2 0 850 70 1476 972
p 2 0 875 45 1564 1001
p 2 0 863 57 1561 995
p 2 0 845 75 1498 980
p 2 0 881 39 1618 1005
p 2 0 838 82 1597 987
p 2 0 812 108 1507 958
p 2 0 885 35 1592 1028
p 2 0 846 74 1628 986
p 2 0 852 68 1590 999
p 2 0 865 55 1595 994
p 2 0 812 108 1554 970
p 2 0 843 77 1536 973
p 2 0 886 34 1620 1023
p 2 0 857 63 1609 998
p 2 0 827 93 1542 961
p 2 0 864 56 1536 977
p 2 0 837 83 1651 976
p 2 0 844 76 1540 975
p 2 0 860 60 1539 983
p 2 0 842 78 1632 973
p 2 0 809 111 1475 949
p 2 0 863 57 1555 989
p 2 0 841 79 1555 965
p 2 0 855 65 1545 980
p 2 0 851 69 1511 966
p 2 0 853 67 1607 994
p 2 0 838 82 1542 971
p 2 0 876 44 1538 984
p 2 0 839 81 1519 974
p 2 0 872 48 1593 1002
p 2 0 855 65 1531 978
i 2 920 0 0 5684 3015
p 2 0 862 58 1081 913
p 2 207 643 70 11416 2091
p 2 0 670 250 1099 799
i 2 920 0 0 17419 3566
p 2 0 702 218 1085 831
p 2 15 826 79 9709 1485
p 2 0 646 274 1371 822
p 2 11 757 152 7395 1352
p 2 0 621 299 1292 796
p 2 0 543 377 948 701
p 2 0 556 364 966 697
p 2 0 599 321 1048 748
p 2 0 532 388 929 668
p 2 0 575 345 975 710
p 2 0 575 345 1006 709
p 2 0 567 353 894 698
p 2 0 531 389 891 664
p 2 0 514 406 841 655
p 2 0 450 470 767 587
p 2 0 560 360 887 680
p 2 0 479 441 819 621
i 2 920 0 0 16850 3761
p 2 32 888 0 12880 2214
p 2 0 787 133 1939 1047
p 2 0 766 154 1934 1036
p 2 1 905 14 6646 1673
p 2 0 787 133 1994 1064
p 2 0 759 161 1735 1003
p 2 2 909 9 6571 1658
p 2 0 758 162 1822 1012
p 2 0 696 224 1634 937
p 2 1 910 9 6740 1691
p 2 0 790 130 2021 1071
p 2 0 735 185 1602 978
p 2 17 903 0 10274 2037
p 2 0 844 76 2097 1137
p 2 0 716 204 1661 957
p 2 0 655 265 1413 879
p 2 0 663 257 1615 895
p 2 0 700 220 1577 932
p 2 13 905 2 10354 2008
p 2 0 794 126 1917 1069
p 2 0 715 205 1555 943
p 2 3 903 14 7286 1686
p 2 0 782 138 1825 1057
p 2 0 687 233 1517 915
p 2 59 856 5 12481 2319
p 2 0 811 109 1934 1092
p 2 0 686 234 1535 909
p 2 54 863 3 13398 2357
p 2 0 798 122 1875 1056
p 2 0 707 213 1616 946
p 2 2 909 9 7193 1682
p 2 0 787 133 1850 1050
p 2 0 648 272 1512 873
p 2 3 911 6 6773 1678
p 2 0 774 146 1791 1035
p 2 0 699 221 1583 925
p 2 61 858 1 12763 2348
p 2 0 832 88 1971 1127
p 2 0 721 199 1610 950
p 2 0 675 245 1458 903
p 2 0 642 278 1442 881
p 2 0 672 248 1455 892
p 2 0 613 307 1381 834
p 2 0 612 308 1406 827
p 2 0 580 340 1285 797
p 2 0 648 272 1463 862
p 2 0 721 199 1847 981
p 2 0 639 281 1429 849
p 2 0 603 317 1334 827
p 2 0 613 307 1361 825
p 2 0 619 301 1348 839
p 2 0 602 318 1329 809
p 2 0 612 308 1375 836
p 2 0 561 359 1316 775
p 2 0 614 306 1289 816
p 2 0 598 322 1366 817
p 2 0 577 343 1344 807
p 2 0 626 294 1474 855
p 2 0 596 324 1331 816
p 2 0 619 301 1475 832
p 2 0 605 315 1423 830
p 2 0 592 328 1361 803
p 2 0 615 305 1428 840
p 2 0 624 296 1540 856
p 2 0 607 313 1380 840
p 2 0 642 278 1535 865
p 2 0 620 300 1407 842
p 2 0 606 314 1474 818
p 2 0 654 266 1602 894
p 2 0 648 272 1533 872
p 2 0 619 301 1406 849
p 2 0 611 309 1541 848
p 2 0 624 296 1476 852
p 2 0 621 299 1491 854
p 2 0 865 55 3478 1277
p 2 2 904 14 4192 1336
p 2 0 893 27 3908 1293
p 2 0 909 11 3480 1273
p 2 0 866 54 3603 1251
p 2 0 906 14 3352 1282
p 2 0 902 18 4079 1323
p 2 0 908 12 3351 1286
p 2 1 901 18 4780 1386
p 2 0 916 4 3993 1382
p 2 0 906 14 4747 1403
p 2 0 915 5 3897 1383
p 2 0 911 9 4600 1395
p 2 0 913 7 3826 1396
p 2 0 909 11 4657 1422
p 2 0 909 11 3585 1353
p 2 0 912 8 5204 1564
p 2 0 913 7 4334 1513
p 2 1 911 8 5207 1585
p 2 0 917 3 4217 1483
p 2 0 909 11 5015 1589
p 2 0 917 3 4103 1479
p 2 0 913 7 4818 1552
p 2 0 919 1 4124 1495
p 2 1 913 6 5024 1584
p 2 1 919 0 4414 1563
p 2 0 914 6 5141 1613
p 2 0 917 3 4433 1539
p 2 1 917 2 4920 1602
p 2 0 919 1 4401 1569
p 2 0 919 1 5093 1575
p 2 0 920 0 4330 1559
p 2 4 916 0 5316 1737
p 2 0 920 0 4708 1651
p 2 3 916 1 5441 1757
p 2 0 920 0 4665 1644
p 2 3 917 0 5315 1690
p 2 1 919 0 4650 1675
p 2 3 916 1 5360 1705
p 2 1 919 0 4566 1644
p 2 10 910 0 5796 1851
p 2 9 911 0 5040 1789
p 2 14 906 0 5754 1915
p 2 12 908 0 4970 1813
p 2 15 905 0 5559 1844
p 2 8 912 0 4920 1817
p 2 15 905 0 5664 1858
p 2 6 914 0 5016 1810
p 2 3 917 0 4969 1718
p 2 6 914 0 4403 1668
p 2 4 916 0 5247 1743
p 2 1 919 0 4507 1700
p 2 5 915 0 5185 1733
p 2 3 917 0 4501 1659
p 2 7 913 0 5464 1761
p 2 5 915 0 4690 1671
p 2 1 919 0 5148 1647
p 2 3 917 0 4727 1649
p 2 6 914 0 5435 1661
p 2 4 916 0 4724 1617
p 2 12 908 0 5442 1709
p 2 7 913 0 4976 1711
p 2 10 910 0 5526 1684
p 2 8 912 0 4993 1720
p 2 0 918 2 4242 1533
p 2 1 919 0 3834 1558
p 2 0 918 2 4426 1469
p 2 24 896 0 5526 1784
p 2 54 865 1 5499 1686
p 2 3 917 0 4743 1678
p 2 5 915 0 5013 1543
p 2 0 916 4 3980 1674
p 2 0 855 65 1987 1395
p 2 0 871 49 1740 1418
p 2 0 804 116 1420 1211
p 2 0 862 58 1172 1089
p 2 0 703 217 986 887
p 2 0 789 131 933 873
p 2 0 665 255 1167 789
p 2 0 873 47 1120 947
p 2 0 290 630 448 428
p 2 0 613 307 698 693
p 2 0 170 750 328 323
p 2 0 390 530 514 509
p 2 0 143 777 301 294
i 2 920 0 0 13621 3213
p 2 0 553 367 720 654
p 2 0 554 366 674 646
p 2 0 398 522 521 495
p 2 0 386 534 525 494
p 2 0 391 529 511 487
p 2 0 366 554 482 459
p 2 0 281 639 409 394
p 2 0 272 648 394 380
p 2 26 830 64 11069 1627
p 2 0 638 282 1167 757
p 2 0 631 289 918 724
p 2 2 810 108 8063 1285
p 2 0 711 209 1288 835
p 2 0 497 423 753 596
p 2 0 837 83 8416 1330
p 2 0 695 225 1255 790
p 2 0 608 312 930 707
p 2 3 785 132 9124 1304
p 2 0 763 157 1329 859
p 2 0 452 468 703 554
p 2 2 830 88 9340 1357
p 2 0 621 299 1141 739
p 2 0 518 402 869 632
p 2 1 800 119 10001 1326
p 2 0 652 268 1309 780
p 2 0 486 434 797 598
p 2 3 879 38 10690 1439
p 2 0 657 263 1456 781
p 2 0 654 266 1106 742
p 2 0 443 477 718 540
p 2 0 418 502 680 521
p 2 0 430 490 665 518
p 2 0 234 686 563 375
p 2 0 313 607 566 424
p 2 0 210 710 473 355
p 2 0 187 733 470 332
p 2 0 233 687 415 355
p 2 0 214 706 416 346
p 2 0 166 754 490 315
p 2 0 166 754 364 302
p 2 0 262 658 431 373
p 2 0 144 776 440 291
p 2 0 142 778 332 284
p 2 0 164 756 340 301
p 2 0 232 688 474 351
p 2 0 136 784 335 286
p 2 0 62 858 277 230
p 2 0 106 814 284 258
p 2 0 185 735 338 309
p 2 0 101 819 275 252
p 2 0 74 846 252 232
p 2 0 78 842 258 235
p 2 0 70 850 245 231
p 2 0 48 872 239 214
p 2 0 78 842 253 236
p 2 0 41 879 233 212
p 2 0 788 132 10268 1322
p 2 0 603 317 1222 714
p 2 12 855 53 12438 1530
p 2 0 642 278 1311 750
i 2 920 0 0 21167 3460
p 2 0 493 427 706 605
p 2 168 717 35 24174 2531
p 2 0 673 247 1398 814
p 2 99 804 17 25024 2332
p 2 0 675 245 1598 823
p 2 14 876 30 22740 1911
p 2 0 747 173 2054 982
p 2 30 867 23 22279 1960
p 2 0 708 212 1815 906
p 2 10 728 182 12136 1346
p 2 0 626 294 1713 785
p 2 0 708 212 9337 1133
p 2 0 530 390 1313 687
p 2 0 709 211 9705 1140
p 2 0 521 399 1227 675
p 2 1 644 275 8791 1029
p 2 1 464 455 1557 634
p 2 0 644 276 8915 1029
p 2 0 457 463 1127 605
p 2 2 666 252 8959 1067
p 2 0 474 446 1151 628
p 2 0 648 272 8856 1034
p 2 0 447 473 1317 607
p 2 0 344 576 724 486
p 2 0 234 686 462 374
p 2 0 164 756 415 324
p 2 0 155 765 364 308
p 2 0 176 744 374 323
i 2 920 0 0 20187 3377
p 2 0 413 507 610 544
p 2 0 414 506 565 527
p 2 0 234 686 387 370
p 2 0 273 647 439 403
p 2 0 145 775 314 298
p 2 0 136 784 329 294
p 2 0 151 769 313 299
p 2 0 111 809 281 267
p 2 0 65 855 244 230
p 2 0 87 833 261 249
p 2 0 99 821 281 256
p 2 0 55 865 231 222
p 2 0 62 858 240 228
p 2 0 71 849 246 231
p 2 0 113 807 280 265
p 2 0 78 842 262 239
p 2 0 76 844 248 237
p 2 0 66 854 258 230
p 2 0 64 856 234 225
p 2 0 61 859 234 225
p 2 0 65 855 252 230
p 2 0 65 855 251 232
p 2 0 87 833 263 245
p 2 0 65 855 247 231
p 2 0 60 860 229 226
p 2 0 45 875 219 212
p 2 0 48 872 223 214
p 2 0 48 872 223 215
p 2 0 109 811 262 258
p 2 0 56 864 224 221
p 2 0 41 879 219 212
p 2 0 59 861 233 223
p 2 0 33 887 203 201
p 2 0 42 878 214 209
p 2 0 76 844 247 239
p 2 0 62 858 230 225
p 2 0 35 885 212 206
p 2 0 31 889 207 202
p 2 0 38 882 215 209
i 2 920 0 0 43322 3905
p 2 0 302 618 600 459
p 2 0 243 677 448 396
p 2 0 139 781 354 302
p 2 0 153 767 382 312
p 2 0 133 787 340 290
p 2 0 109 811 316 270
p 2 0 113 807 374 277
p 2 0 81 839 298 246
p 2 0 83 837 288 243
p 2 0 107 813 357 270
p 2 0 88 832 311 253
p 2 0 91 829 303 255
p 2 0 75 845 299 240
p 2 0 56 864 247 226
p 2 0 44 876 239 215
p 2 0 65 855 290 233
p 2 0 60 860 252 229
p 2 0 28 892 208 199
p 2 0 70 850 299 238
p 2 0 64 856 268 229
p 2 0 45 875 253 215
p 2 0 71 849 270 233
p 2 0 62 858 284 232
p 2 0 76 844 315 243
p 2 0 83 837 320 248
p 2 0 83 837 318 245
p 2 0 28 892 216 202
p 2 0 33 887 226 204
p 2 0 36 884 236 206
p 2 0 57 863 278 227
p 2 0 61 859 255 226
p 2 0 64 856 280 232
p 2 0 68 852 290 234
p 2 0 48 872 263 218
p 2 0 47 873 258 216
p 2 0 54 866 269 223
p 2 0 54 866 259 222
p 2 0 47 873 246 215
p 2 0 42 878 248 211
p 2 0 37 883 242 207
p 2 0 31 889 234 202
p 2 0 55 865 265 221
p 2 0 44 876 268 216
p 2 0 38 882 237 210
p 2 0 40 880 244 209
p 2 0 46 874 264 216
p 2 0 62 858 264 227
p 2 0 48 872 258 219
p 2 0 35 885 250 206
p 2 0 64 856 287 230
p 2 0 37 883 231 207
p 2 0 30 890 229 202
p 2 0 38 882 234 208
p 2 0 41 879 235 210
p 2 0 37 883 241 207
p 2 0 35 885 236 205
