# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 31 889 218 204
p 2 0 37 883 216 205
p 2 0 24 896 212 197
p 2 0 31 889 212 202
p 2 0 20 900 195 191
p 2 0 13 907 193 187
p 2 0 25 895 207 198
p 2 0 29 891 213 199
p 2 0 40 880 222 208
p 2 0 16 904 198 190
p 2 0 41 879 220 208
p 2 0 24 896 212 198
p 2 0 25 895 207 196
p 2 0 45 875 231 214
p 2 0 13 907 190 186
p 2 0 16 904 198 191
p 2 0 16 904 200 190
p 2 0 30 890 215 202
p 2 0 19 901 203 194
p 2 0 20 900 200 194
p 2 0 10 910 190 183
p 2 0 16 904 197 190
p 2 0 27 893 203 198
p 2 0 21 899 204 193
p 2 0 20 900 196 193
p 2 0 16 904 203 192
p 2 0 15 905 197 189
p 2 0 31 889 206 202
p 2 4 653 263 11563 1248
p 2 0 466 454 1132 619
p 2 0 323 597 686 471
p 2 1 631 288 7718 1041
p 2 0 442 478 1064 594
p 2 0 264 656 521 407
p 2 42 639 239 14272 1469
p 2 0 449 471 1099 644
p 2 0 232 688 523 387
p 2 0 659 261 10312 1151
p 2 0 454 466 1167 623
p 2 0 367 553 732 507
p 2 2 663 255 10591 1198
p 2 0 521 399 1298 690
p 2 0 365 555 724 497
p 2 0 609 311 7155 951
p 2 0 414 506 1049 573
p 2 0 306 614 674 455
p 2 0 601 319 5902 825
p 2 0 395 525 961 541
p 2 0 234 686 560 388
p 2 0 598 322 5965 841
p 2 0 317 603 895 474
p 2 0 285 635 710 429
i 2 920 0 0 31361 3410
p 2 0 333 587 643 489
p 2 0 365 555 605 495
p 2 1 234 685 2898 462
p 2 0 217 703 542 374
p 2 0 151 769 390 309
p 2 0 229 691 2554 433
p 2 0 156 764 455 318
p 2 0 207 713 460 362
p 2 0 159 761 1962 353
p 2 0 116 804 388 282
p 2 0 96 824 310 260
p 2 0 144 776 1938 339
p 2 0 108 812 402 277
p 2 0 122 798 354 286
p 2 0 121 799 651 294
p 2 0 82 838 331 249
p 2 0 80 840 291 247
p 2 0 82 838 462 252
p 2 0 69 851 295 238
p 2 0 85 835 316 250
p 2 0 88 832 427 257
p 2 0 74 846 311 242
p 2 0 67 853 277 233
p 2 0 78 842 457 248
p 2 0 57 863 259 223
p 2 0 70 850 305 237
p 2 0 60 860 406 232
p 2 0 52 868 265 219
p 2 0 44 876 249 215
p 2 4 107 809 2394 365
p 2 0 109 811 384 274
p 2 0 56 864 273 228
p 2 0 98 822 1901 310
p 2 0 86 834 351 254
p 2 0 54 866 265 224
p 2 0 92 828 1682 312
p 2 0 78 842 353 249
p 2 0 41 879 246 211
p 2 3 85 832 2188 338
p 2 0 84 836 374 256
p 2 0 60 860 276 230
p 2 29 165 726 3659 564
p 2 0 112 808 388 282
p 2 0 134 786 382 301
p 2 10 184 726 4537 520
p 2 0 143 777 467 313
p 2 0 114 806 354 278
p 2 0 203 717 3938 484
p 2 0 142 778 487 312
p 2 0 117 803 368 281
p 2 0 172 748 3858 448
p 2 0 141 779 502 316
p 2 0 109 811 369 277
p 2 0 113 807 480 279
p 2 0 88 832 329 255
p 2 0 56 864 260 227
p 2 0 51 869 353 222
p 2 0 66 854 304 238
p 2 0 53 867 265 222
p 2 0 151 769 3019 368
p 2 0 105 815 457 278
p 2 0 79 841 297 248
p 2 0 122 798 3064 335
p 2 0 111 809 457 284
p 2 0 78 842 322 244
p 2 0 149 771 3958 407
p 2 0 121 799 464 290
p 2 0 79 841 318 247
p 2 0 128 792 3264 342
p 2 0 114 806 453 285
p 2 0 75 845 308 242
p 2 0 147 773 3415 365
p 2 0 124 796 494 295
p 2 0 70 850 301 239
p 2 4 166 750 4739 474
p 2 0 125 795 481 293
p 2 0 114 806 341 277
p 2 1 177 742 4503 479
p 2 0 142 778 502 312
p 2 0 96 824 349 265
p 2 0 187 733 3952 470
p 2 0 148 772 523 320
p 2 0 114 806 365 282
p 2 5 134 781 3430 432
p 2 0 121 799 435 293
p 2 0 119 801 362 282
p 2 23 164 733 4158 555
p 2 0 155 765 430 319
p 2 0 117 803 333 281
p 2 8 195 717 4042 520
p 2 0 152 768 486 323
p 2 0 121 799 379 289
p 2 6 183 731 4662 537
p 2 0 146 774 469 314
p 2 0 109 811 347 276
p 2 70 206 644 4526 812
p 2 0 193 727 473 365
p 2 0 174 746 408 334
p 2 49 185 686 3773 660
p 2 0 179 741 460 348
p 2 0 113 807 326 281
p 2 38 216 666 3984 699
p 2 0 174 746 476 343
p 2 0 120 800 326 283
p 2 0 209 711 3063 476
p 2 0 175 745 517 344
p 2 0 133 787 378 297
p 2 1 185 734 3168 466
p 2 0 146 774 480 321
p 2 0 99 821 321 267
p 2 0 173 747 3029 451
p 2 0 161 759 518 326
p 2 0 117 803 349 283
p 2 4 206 710 2996 482
p 2 0 181 739 523 351
p 2 0 94 826 313 260
p 2 10 234 676 3819 607
p 2 0 165 755 507 343
p 2 0 148 772 395 315
p 2 18 171 731 2987 525
p 2 0 158 762 474 329
p 2 0 137 783 418 304
p 2 14 189 717 2191 512
p 2 0 138 782 451 310
p 2 0 130 790 362 290
p 2 11 131 778 1622 415
p 2 0 157 763 444 322
p 2 0 111 809 351 277
p 2 6 129 785 1032 363
p 2 0 100 820 365 272
p 2 0 104 816 316 268
p 2 1 75 844 453 278
p 2 0 113 807 314 274
p 2 0 55 865 249 224
p 2 0 72 848 290 243
p 2 0 66 854 253 233
p 2 0 59 861 263 227
p 2 0 66 854 442 234
p 2 0 60 860 256 227
p 2 0 49 871 251 219
p 2 9 43 868 734 266
p 2 0 59 861 258 227
p 2 0 35 885 220 204
p 2 33 107 780 1861 465
p 2 0 98 822 352 271
p 2 0 124 796 349 291
p 2 25 142 753 2734 530
p 2 0 171 749 414 334
p 2 0 95 825 305 264
p 2 17 199 704 3314 577
p 2 0 155 765 489 327
p 2 0 163 757 408 331
p 2 20 209 691 4115 645
p 2 0 210 710 521 387
p 2 0 132 788 363 300
p 2 5 220 695 3905 576
p 2 0 185 735 557 370
p 2 0 138 782 377 309
p 2 6 237 677 3895 629
p 2 0 195 725 535 365
p 2 0 162 758 428 327
p 2 3 290 627 4818 706
p 2 0 224 696 652 406
p 2 0 163 757 430 330
p 2 7 286 627 5624 730
p 2 0 213 707 635 398
p 2 0 190 730 470 356
p 2 8 293 619 5682 770
p 2 0 213 707 621 388
p 2 0 194 726 485 356
p 2 1 265 654 3590 582
p 2 0 198 722 596 371
p 2 0 154 766 425 321
p 2 0 254 666 3636 577
p 2 0 204 716 588 379
p 2 0 164 756 441 331
p 2 1 261 658 5004 641
p 2 0 191 729 602 371
p 2 0 168 752 450 336
p 2 3 262 655 5217 643
p 2 0 217 703 626 387
p 2 0 165 755 450 329
p 2 3 270 647 5188 651
p 2 0 176 744 613 353
p 2 0 143 777 397 308
p 2 0 234 686 3491 523
p 2 0 196 724 651 371
p 2 0 148 772 429 315
p 2 2 297 621 3422 584
p 2 0 172 748 567 343
p 2 0 156 764 420 322
p 2 2 285 633 4924 664
p 2 0 228 692 666 405
p 2 0 175 745 470 341
p 2 3 230 687 4870 594
p 2 0 196 724 594 368
p 2 0 145 775 416 312
p 2 3 244 673 4965 606
p 2 0 240 680 655 405
p 2 0 158 762 421 321
p 2 0 457 463 6405 817
p 2 0 266 654 797 436
p 2 0 236 684 602 398
p 2 0 392 528 6735 740
p 2 0 364 556 970 526
p 2 0 218 702 589 378
p 2 17 449 454 8673 895
p 2 0 278 642 851 445
p 2 0 217 703 540 377
p 2 4 369 547 7902 708
p 2 0 273 647 877 442
p 2 0 203 717 534 366
p 2 1 293 626 5362 550
p 2 0 199 721 680 364
p 2 0 167 753 480 326
p 2 2 284 634 5559 557
p 2 0 250 670 801 414
p 2 0 147 773 470 312
p 2 1 235 684 5809 532
p 2 0 228 692 740 394
p 2 0 156 764 480 321
p 2 1 237 682 6753 550
p 2 0 181 739 659 351
p 2 0 118 802 408 288
p 2 1 226 693 6577 538
p 2 0 195 725 701 367
p 2 0 149 771 487 315
p 2 5 198 717 6943 541
p 2 0 151 769 619 324
p 2 0 97 823 401 269
p 2 3 226 691 6089 541
p 2 0 158 762 604 330
p 2 0 114 806 408 280
p 2 0 181 739 4348 438
p 2 0 144 776 567 317
p 2 0 104 816 405 270
p 2 0 179 741 3105 388
p 2 0 150 770 552 317
p 2 0 97 823 393 263
p 2 0 158 762 3173 375
p 2 0 121 799 511 291
i 2 920 0 0 33698 3869
p 2 0 305 615 603 461
p 2 0 249 671 475 401
p 2 1 148 771 661 323
p 2 0 114 806 336 280
p 2 0 70 850 273 238
p 2 0 108 812 563 278
p 2 0 105 815 323 270
p 2 0 63 857 268 231
p 2 0 86 834 523 253
p 2 0 69 851 291 237
p 2 0 68 852 289 240
p 2 0 74 846 510 243
p 2 0 100 820 318 259
p 2 0 48 872 271 218
p 2 0 64 856 489 236
p 2 0 63 857 293 230
p 2 0 66 854 285 234
p 2 0 88 832 532 260
p 2 0 101 819 345 268
p 2 0 82 838 303 248
p 2 1 67 852 375 248
p 2 0 54 866 267 225
p 2 0 34 886 231 206
p 2 0 48 872 252 217
p 2 0 49 871 263 219
p 2 0 74 846 309 245
p 2 1 61 858 542 240
p 2 0 52 868 259 220
p 2 0 53 867 269 225
p 2 0 55 865 504 228
p 2 0 62 858 263 229
p 2 0 36 884 234 208
p 2 0 39 881 467 214
p 2 0 36 884 246 208
p 2 0 49 871 260 219
p 2 0 54 866 480 228
p 2 0 40 880 239 210
p 2 0 25 895 220 200
p 2 0 37 883 464 209
p 2 0 29 891 228 202
p 2 0 40 880 246 211
p 2 0 43 877 458 217
p 2 0 27 893 229 201
p 2 0 25 895 214 198
p 2 1 48 871 341 228
p 2 0 53 867 272 225
p 2 0 35 885 238 206
p 2 1 70 849 556 248
p 2 0 44 876 251 212
p 2 0 28 892 227 201
p 2 0 39 881 446 215
p 2 0 23 897 221 197
p 2 0 30 890 229 202
p 2 0 42 878 473 217
p 2 0 34 886 237 205
p 2 0 38 882 243 211
p 2 0 45 875 456 219
p 2 0 37 883 248 211
p 2 0 48 872 241 216
p 2 1 46 873 332 225
p 2 0 38 882 238 209
p 2 0 40 880 246 213
p 2 1 37 882 492 218
p 2 0 28 892 217 201
p 2 0 29 891 226 202
p 2 0 36 884 461 213
p 2 0 24 896 217 197
p 2 0 29 891 225 202
p 2 0 38 882 464 212
p 2 0 16 904 205 189
p 2 0 27 893 225 199
p 2 0 27 893 433 207
p 2 0 21 899 219 196
p 2 0 11 909 199 187
p 2 1 25 894 301 206
p 2 0 21 899 210 194
p 2 0 22 898 219 195
p 2 0 18 902 209 194
p 2 0 21 899 209 196
p 2 0 13 907 200 188
i 2 920 0 0 32595 4026
p 2 0 800 120 4311 1010
p 2 0 807 113 6070 1087
p 2 0 790 130 6441 1056
p 2 0 770 150 6486 1034
p 2 0 821 99 6886 1077
p 2 0 808 112 7005 1089
p 2 0 776 144 7069 1079
p 2 0 783 137 7003 1067
p 2 0 812 108 7295 1106
p 2 0 759 161 7083 1051
p 2 0 817 103 7175 1106
p 2 0 793 127 7206 1107
p 2 0 759 161 7261 1076
p 2 0 778 142 6948 1075
p 2 0 799 121 7316 1127
p 2 0 764 156 7355 1087
p 2 0 795 125 7131 1109
p 2 0 807 113 7355 1144
p 2 0 812 108 7343 1117
p 2 0 768 152 7048 1075
p 2 0 810 110 7262 1122
p 2 0 760 160 7142 1086
p 2 0 798 122 7364 1122
p 2 0 778 142 7346 1101
p 2 0 777 143 7137 1109
p 2 0 770 150 7153 1093
p 2 0 803 117 7065 1115
p 2 0 753 167 7032 1080
p 2 0 790 130 7114 1120
p 2 0 798 122 7159 1121
p 2 0 770 150 6966 1081
p 2 0 797 123 7340 1132
p 2 0 753 167 7121 1069
p 2 0 757 163 7055 1081
p 2 0 785 135 7066 1113
p 2 0 759 161 7240 1100
p 2 0 774 146 6951 1104
p 2 0 769 151 7119 1090
p 2 0 782 138 7194 1119
p 2 0 778 142 6754 1087
p 2 0 805 115 7156 1128
p 2 0 765 155 6946 1075
p 2 0 806 114 6819 1094
p 2 0 759 161 7041 1084
p 2 0 797 123 7209 1103
p 2 0 786 134 7011 1107
p 2 0 777 143 7104 1091
p 2 0 749 171 7195 1081
p 2 0 790 130 6925 1097
p 2 0 762 158 7085 1085
p 2 0 790 130 7082 1099
p 2 0 806 114 7000 1116
p 2 0 762 158 6997 1083
p 2 0 801 119 7109 1102
p 2 0 791 129 6784 1102
p 2 0 741 179 6964 1069
p 2 0 791 129 7077 1115
p 2 0 752 168 6958 1063
p 2 0 779 141 6856 1095
p 2 0 757 163 7134 1071
p 2 0 784 136 6968 1116
p 2 0 809 111 6968 1117
p 2 0 783 137 6739 1089
p 2 0 766 154 6782 1066
p 2 0 759 161 7027 1070
p 2 0 788 132 6902 1095
p 2 0 777 143 6937 1086
p 2 0 747 173 6772 1046
p 2 0 796 124 6930 1106
p 2 0 764 156 6855 1079
p 2 0 775 145 6790 1092
p 2 0 780 140 6827 1095
p 2 0 783 137 6891 1096
p 2 0 783 137 6576 1080
p 2 0 795 125 6856 1102
p 2 0 774 146 6750 1076
p 2 0 779 141 6676 1077
p 2 0 764 156 6690 1074
p 2 0 771 149 6714 1065
p 2 0 756 164 6533 1059
p 2 0 757 163 6762 1072
p 2 0 764 156 6795 1070
p 2 0 788 132 6707 1092
p 2 0 775 145 6786 1090
p 2 0 772 148 6988 1078
p 2 0 728 192 6354 1027
p 2 0 776 144 6685 1086
p 2 0 745 175 6718 1051
p 2 0 772 148 6590 1075
p 2 0 777 143 6854 1094
p 2 0 771 149 6828 1073
p 2 0 749 171 6498 1049
p 2 0 789 131 6653 1088
p 2 0 741 179 6529 1027
p 2 0 729 191 6488 1033
p 2 0 777 143 6627 1082
p 2 0 753 167 6591 1066
i 2 920 0 0 43393 3937
p 2 0 201 719 483 365
p 2 0 154 766 379 315
p 2 124 269 527 12731 1299
p 2 0 229 691 680 405
p 2 0 145 775 419 313
p 2 59 320 541 14085 1146
p 2 0 252 668 902 438
p 2 0 180 740 550 350
p 2 1 388 531 7734 831
p 2 0 281 639 921 461
p 2 0 189 731 606 363
p 2 2 383 535 8385 882
p 2 0 252 668 921 435
p 2 0 138 782 457 314
p 2 0 310 610 6444 658
p 2 0 260 660 904 441
p 2 0 155 765 497 323
p 2 0 331 589 6326 681
p 2 0 260 660 863 440
p 2 0 159 761 522 331
p 2 0 381 539 6708 724
p 2 0 222 698 805 400
p 2 0 131 789 466 302
p 2 1 325 594 6528 697
p 2 0 289 631 1066 468
p 2 2 223 695 1601 439
p 2 3 220 697 4030 555
p 2 0 205 715 1476 413
p 2 0 177 743 609 347
p 2 2 226 692 4835 601
p 2 0 174 746 629 353
p 2 0 169 751 1328 379
p 2 1 193 726 3939 530
p 2 0 171 749 1291 381
p 2 0 167 753 553 339
p 2 0 188 732 3210 480
p 2 0 155 765 587 331
p 2 0 129 791 813 320
p 2 0 178 742 2983 463
p 2 0 173 747 1088 362
p 2 0 133 787 466 299
p 2 22 194 704 4908 664
p 2 0 147 773 574 322
p 2 0 145 775 1038 337
p 2 3 122 795 2276 412
p 2 0 158 762 957 345
p 2 0 130 790 489 302
p 2 6 211 703 2414 485
p 2 0 139 781 511 310
p 2 8 173 739 1993 444
p 2 0 103 817 386 277
p 2 0 112 808 812 294
p 2 0 89 831 354 259
p 2 0 126 794 853 306
p 2 0 97 823 369 266
p 2 0 118 802 1005 304
p 2 0 107 813 396 276
p 2 0 95 825 730 278
p 2 0 89 831 368 265
p 2 0 122 798 825 303
p 2 0 93 827 358 266
p 2 0 113 807 888 303
p 2 0 80 840 329 252
p 2 0 86 834 903 276
p 2 0 62 858 297 233
p 2 0 95 825 1007 289
p 2 0 101 819 389 270
p 2 0 133 787 905 319
p 2 0 89 831 354 257
p 2 0 97 823 668 274
p 2 0 91 829 351 259
p 2 0 95 825 610 272
p 2 0 82 838 316 250
p 2 0 81 839 959 271
p 2 0 74 846 316 246
p 2 0 86 834 881 276
p 2 0 76 844 317 247
p 2 0 82 838 886 270
p 2 0 71 849 319 247
p 2 0 75 845 691 264
p 2 0 64 856 299 239
p 2 0 63 857 548 243
p 2 0 55 865 281 231
p 2 0 60 860 472 239
p 2 0 63 857 289 237
p 2 0 57 863 663 243
i 2 920 0 0 20717 3540
p 2 0 466 454 701 590
p 2 0 398 522 579 534
p 2 2 537 381 7360 980
p 2 0 419 501 920 577
p 2 0 302 618 600 450
p 2 1 480 439 8088 990
p 2 0 411 509 1041 587
p 2 0 292 628 589 437
p 2 0 497 423 6427 872
p 2 0 351 569 941 524
p 2 0 279 641 623 431
p 2 0 473 447 6443 856
p 2 0 324 596 925 503
p 2 0 300 620 770 455
p 2 0 363 557 2913 635
p 2 0 277 643 691 432
p 2 0 234 686 572 384
p 2 0 358 562 3126 641
p 2 0 269 651 711 428
p 2 0 223 697 538 374
p 2 1 315 604 4044 675
p 2 0 250 670 664 423
p 2 0 180 740 464 344
p 2 0 159 761 432 319
p 2 0 143 777 388 304
p 2 0 157 763 384 311
p 2 0 117 803 364 283
p 2 0 109 811 314 268
p 2 0 78 842 279 244
p 2 0 74 846 283 237
p 2 0 112 808 339 276
p 2 0 88 832 304 250
p 2 0 97 823 306 259
p 2 0 121 799 319 278
i 2 920 0 0 48203 3856
p 2 0 255 665 762 418
p 2 1 188 731 1775 376
p 2 0 140 780 668 311
p 2 0 177 743 767 345
p 2 0 146 774 1014 317
p 2 0 144 776 683 313
p 2 0 103 817 625 276
p 2 0 125 795 1155 297
p 2 0 122 798 680 292
p 2 0 114 806 619 284
p 2 1 123 796 1882 321
p 2 0 121 799 660 291
p 2 0 130 790 662 303
p 2 1 132 787 1603 320
p 2 0 128 792 650 300
p 2 0 115 805 603 287
p 2 0 116 804 1565 302
p 2 0 125 795 625 294
p 2 0 98 822 541 270
p 2 0 124 796 1622 310
p 2 0 109 811 615 280
p 2 0 78 842 538 251
p 2 0 77 843 1541 271
p 2 0 63 857 538 240
p 2 0 75 845 542 252
p 2 0 122 798 696 293
p 2 0 84 836 570 257
p 2 0 78 842 578 254
p 2 0 84 836 565 255
p 2 0 93 827 604 266
p 2 0 96 824 605 267
p 2 0 82 838 625 258
p 2 0 90 830 597 264
p 2 0 75 845 542 249
p 2 0 74 846 564 251
p 2 0 84 836 573 258
p 2 0 75 845 555 252
p 2 0 75 845 582 247
p 2 0 69 851 534 246
p 2 0 84 836 532 257
p 2 0 96 824 588 262
p 2 0 75 845 517 246
p 2 0 77 843 507 250
p 2 0 87 833 583 264
p 2 0 84 836 552 256
p 2 0 71 849 513 244
p 2 0 47 873 491 225
p 2 0 50 870 481 226
p 2 0 42 878 473 220
p 2 0 91 829 603 265
p 2 0 68 852 560 243
p 2 0 60 860 534 236
p 2 0 79 841 574 254
p 2 0 78 842 571 251
p 2 0 69 851 582 246
p 2 0 71 849 581 245
p 2 0 69 851 574 244
p 2 0 60 860 516 236
p 2 0 63 857 567 240
p 2 0 69 851 531 246
p 2 0 61 859 540 238
p 2 0 65 855 565 244
p 2 0 55 865 497 229
p 2 0 75 845 520 251
p 2 0 77 843 542 249
p 2 0 67 853 500 244
p 2 0 92 828 515 267
p 2 0 76 844 536 251
p 2 0 71 849 518 243
p 2 0 66 854 501 241
p 2 0 54 866 544 235
p 2 0 58 862 480 237
p 2 0 52 868 525 230
p 2 0 116 804 619 288
p 2 0 81 839 551 255
p 2 0 78 842 538 251
p 2 0 96 824 566 268
p 2 0 70 850 551 244
p 2 0 50 870 539 229
p 2 0 88 832 570 262
p 2 0 73 847 554 246
p 2 0 62 858 530 239
p 2 0 76 844 548 251
p 2 0 55 865 504 235
p 2 0 44 876 504 225
p 2 0 75 845 536 251
p 2 0 75 845 1656 266
p 2 0 86 834 573 262
p 2 0 64 856 499 239
p 2 0 76 844 1506 265
p 2 0 77 843 516 251
p 2 0 75 845 514 248
p 2 0 78 842 1552 264
p 2 0 89 831 549 262
p 2 0 61 859 515 240
p 2 1 80 839 1582 271
p 2 0 81 839 590 259
p 2 0 79 841 570 254
p 2 0 62 858 1651 262
p 2 0 68 852 576 246
p 2 0 56 864 496 233
p 2 0 86 834 1650 275
p 2 0 78 842 598 254
p 2 0 70 850 561 246
p 2 0 91 829 1849 275
p 2 0 92 828 602 263
p 2 0 74 846 543 250
p 2 0 70 850 585 249
p 2 0 73 847 572 248
p 2 0 63 857 514 237
p 2 0 55 865 509 235
p 2 0 71 849 519 245
p 2 0 64 856 501 239
p 2 0 68 852 526 244
p 2 0 67 853 482 243
p 2 0 60 860 488 238
p 2 0 55 865 501 231
p 2 0 60 860 486 235
p 2 0 43 877 470 221
p 2 0 47 873 487 225
p 2 0 38 882 474 219
p 2 0 74 846 552 250
p 2 0 45 875 541 226
p 2 0 48 872 521 228
p 2 0 56 864 512 234
p 2 0 67 853 575 241
p 2 0 70 850 556 244
p 2 0 66 854 550 241
p 2 0 54 866 539 233
p 2 0 53 867 506 229
p 2 0 53 867 500 232
p 2 0 56 864 519 236
p 2 0 45 875 499 224
p 2 0 58 862 506 235
p 2 0 53 867 486 230
p 2 0 73 847 515 244
p 2 0 63 857 508 239
p 2 0 68 852 486 241
p 2 0 72 848 502 249
p 2 0 73 847 512 248
p 2 0 65 855 508 239
p 2 0 44 876 459 223
p 2 0 39 881 466 221
p 2 0 49 871 460 228
p 2 0 36 884 452 216
p 2 0 64 856 524 238
p 2 0 50 870 533 229
p 2 0 51 869 506 228
p 2 0 50 870 499 228
p 2 0 56 864 533 231
p 2 0 53 867 540 228
p 2 0 60 860 544 234
p 2 0 45 875 513 222
p 2 0 54 866 501 231
p 2 0 56 864 514 233
p 2 0 60 860 511 236
p 2 0 48 872 523 228
p 2 0 54 866 498 231
p 2 0 51 869 469 230
p 2 0 52 868 479 228
p 2 0 57 863 474 230
p 2 0 38 882 447 215
p 2 0 56 864 462 234
p 2 0 63 857 479 238
p 2 0 66 854 515 241
p 2 0 50 870 453 228
p 2 0 34 886 448 212
p 2 0 48 872 472 227
p 2 0 42 878 475 222
p 2 0 100 820 587 273
p 2 0 50 870 516 230
p 2 0 63 857 522 239
p 2 0 60 860 515 238
p 2 0 90 830 937 265
p 2 0 49 871 530 225
p 2 0 78 842 561 254
p 2 0 61 859 828 239
p 2 0 47 873 505 226
p 2 0 58 862 524 234
p 2 0 75 845 815 254
p 2 0 60 860 548 238
p 2 0 74 846 514 246
p 2 0 81 839 537 254
p 2 0 79 841 500 248
p 2 0 63 857 487 236
p 2 0 68 852 467 239
p 2 0 49 871 462 228
p 2 0 79 841 502 253
p 2 0 74 846 526 250
p 2 0 57 863 477 230
p 2 0 43 877 471 223
p 2 0 69 851 1838 260
p 2 0 55 865 546 235
p 2 0 79 841 559 256
p 2 0 73 847 1525 263
p 2 0 61 859 562 240
p 2 0 69 851 506 242
p 2 0 78 842 1489 262
p 2 0 76 844 611 252
p 2 0 86 834 565 256
p 2 0 60 860 551 236
p 2 0 82 838 587 258
p 2 0 66 854 529 244
p 2 0 65 855 519 241
p 2 0 67 853 544 243
p 2 0 68 852 534 241
p 2 0 54 866 499 232
p 2 0 60 860 488 233
p 2 0 64 856 486 236
p 2 0 64 856 491 240
p 2 0 79 841 507 251
p 2 0 61 859 486 240
p 2 0 60 860 504 236
p 2 0 54 866 470 231
p 2 0 42 878 461 222
p 2 0 46 874 458 226
p 2 0 37 883 474 217
p 2 0 58 862 526 238
p 2 0 57 863 527 232
p 2 0 59 861 518 234
p 2 0 65 855 499 236
p 2 0 64 856 561 242
p 2 0 64 856 550 242
p 2 0 51 869 530 232
p 2 0 62 858 536 236
p 2 0 60 860 510 233
p 2 0 54 866 511 230
p 2 0 76 844 525 249
p 2 0 70 850 545 245
p 2 0 73 847 538 249
p 2 0 40 880 449 220
p 2 0 54 866 483 230
p 2 0 68 852 485 241
p 2 0 72 848 487 243
p 2 0 74 846 473 245
p 2 0 74 846 498 247
p 2 0 54 866 510 232
p 2 0 50 870 472 227
p 2 0 31 889 454 214
p 2 0 45 875 463 220
p 2 0 36 884 471 215
p 2 0 70 850 520 245
p 2 0 55 865 516 232
p 2 0 52 868 510 229
p 2 0 66 854 512 240
p 2 0 66 854 538 238
p 2 0 68 852 560 240
p 2 0 58 862 515 235
p 2 0 60 860 518 234
p 2 0 63 857 522 238
p 2 0 48 872 487 226
p 2 0 59 861 494 236
p 2 0 52 868 520 230
p 2 0 60 860 523 234
p 2 0 51 869 501 232
p 2 0 61 859 500 238
p 2 0 49 871 462 225
p 2 0 67 853 477 237
p 2 0 51 869 457 229
p 2 0 55 865 467 233
p 2 0 38 882 473 218
p 2 0 52 868 454 225
p 2 0 30 890 452 211
p 2 0 44 876 467 223
p 2 0 37 883 469 218
