# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 135 785 2045 324
p 2 0 119 801 1487 298
p 2 0 101 819 1533 289
p 2 0 116 804 2035 312
p 2 0 127 793 1511 309
p 2 0 96 824 1498 281
p 2 1 130 789 2016 322
p 2 0 121 799 1516 302
p 2 0 102 818 1599 290
p 2 0 129 791 1999 316
p 2 0 138 782 1613 321
p 2 0 107 813 1612 291
p 2 0 105 815 1919 298
p 2 0 108 812 1534 289
p 2 0 93 827 1601 281
p 2 0 116 804 2032 304
p 2 0 117 803 1529 296
p 2 0 101 819 1561 284
p 2 0 125 795 2074 321
p 2 0 108 812 1518 289
p 2 0 108 812 1590 292
p 2 0 111 809 2084 308
p 2 0 115 805 1588 301
p 2 0 102 818 1601 288
p 2 1 110 809 2095 306
p 2 0 98 822 1502 282
p 2 0 97 823 1620 283
p 2 0 113 807 2062 308
p 2 0 98 822 1565 281
p 2 0 96 824 1679 284
p 2 0 115 805 2061 307
p 2 0 105 815 1619 286
p 2 0 99 821 1704 288
p 2 0 114 806 2141 306
p 2 0 113 807 1686 299
p 2 0 101 819 1716 287
p 2 0 99 821 2119 296
p 2 0 99 821 1653 282
p 2 0 84 836 1690 270
p 2 0 120 800 2142 314
p 2 0 104 816 1617 287
p 2 0 129 791 1711 311
p 2 1 111 808 2112 307
p 2 0 95 825 1595 279
p 2 0 90 830 1712 275
p 2 0 115 805 2161 306
p 2 0 97 823 1594 279
p 2 0 101 819 1646 284
p 2 0 108 812 2056 303
p 2 0 89 831 1560 279
p 2 0 93 827 1701 281
p 2 0 108 812 2071 303
p 2 0 96 824 1606 285
p 2 0 88 832 1705 281
p 2 0 102 818 2170 300
p 2 0 90 830 1583 277
p 2 0 92 828 1668 283
p 2 0 120 800 2203 321
p 2 0 116 804 1674 303
p 2 0 93 827 1736 285
p 2 1 98 821 2040 291
p 2 0 92 828 1699 283
p 2 0 81 839 1663 273
p 2 0 94 826 2065 294
p 2 0 94 826 1605 282
p 2 0 89 831 1696 278
p 2 0 100 820 2078 295
p 2 0 98 822 1635 287
p 2 0 90 830 1673 278
p 2 0 99 821 2117 291
p 2 0 88 832 1671 275
p 2 0 81 839 1599 266
p 2 0 97 823 2103 297
p 2 0 92 828 1664 281
p 2 0 84 836 1626 271
p 2 0 100 820 2135 298
p 2 0 101 819 1629 287
p 2 0 80 840 1677 267
p 2 1 104 815 2168 301
p 2 0 96 824 1602 281
p 2 0 91 829 1688 279
p 2 0 107 813 2106 298
p 2 0 105 815 1731 291
p 2 0 93 827 1780 279
p 2 0 89 831 2074 282
p 2 0 91 829 1650 278
p 2 0 82 838 1695 266
p 2 0 99 821 2157 290
p 2 0 96 824 1637 283
p 2 0 91 829 1700 280
p 2 0 103 817 2139 298
p 2 0 97 823 1613 283
p 2 0 92 828 1698 281
p 2 0 95 825 2127 291
p 2 0 93 827 1577 278
p 2 0 79 841 1651 270
p 2 0 105 815 2132 297
p 2 0 84 836 1563 270
p 2 0 92 828 1657 277
p 2 0 104 816 2074 295
p 2 0 96 824 1573 283
p 2 0 84 836 1626 269
p 2 0 100 820 2066 293
p 2 0 91 829 1579 275
p 2 0 80 840 1583 268
p 2 0 97 823 2099 290
p 2 0 92 828 1609 282
p 2 0 92 828 1676 278
p 2 0 100 820 2033 301
p 2 0 92 828 1587 278
p 2 0 81 839 1591 266
p 2 0 93 827 2079 294
p 2 0 88 832 1621 280
p 2 0 78 842 1596 264
p 2 1 87 832 1956 281
p 2 0 116 804 1690 303
p 2 0 89 831 1592 277
p 2 0 113 807 1946 302
p 2 0 92 828 1503 278
p 2 0 99 821 1587 284
p 2 0 100 820 1990 290
p 2 0 88 832 1512 269
p 2 0 95 825 1601 280
p 2 0 103 817 1955 294
p 2 0 98 822 1520 283
p 2 0 86 834 1580 275
p 2 0 255 665 5935 508
p 2 0 163 757 1751 349
p 2 0 126 794 1588 312
p 2 0 218 702 5809 478
p 2 0 166 754 1757 355
p 2 0 154 766 1804 335
p 2 1 117 802 2029 315
p 2 0 112 808 1593 292
p 2 0 99 821 1609 285
p 2 0 115 805 2040 306
p 2 0 98 822 1477 280
p 2 0 96 824 1532 281
p 2 0 106 814 1957 299
p 2 0 102 818 1530 290
p 2 0 93 827 1564 279
p 2 0 111 809 1983 303
p 2 0 98 822 1503 283
p 2 0 109 811 1579 292
p 2 0 106 814 2028 301
p 2 0 82 838 1490 267
p 2 0 95 825 1637 284
p 2 0 112 808 2028 306
p 2 0 89 831 1556 274
p 2 0 100 820 1657 284
p 2 1 107 812 2066 304
p 2 0 98 822 1621 287
p 2 0 94 826 1651 281
p 2 0 106 814 2147 300
p 2 0 120 800 1710 306
p 2 0 90 830 1724 277
p 2 0 94 826 2040 293
p 2 0 90 830 1672 278
p 2 0 85 835 1698 274
p 2 0 97 823 2206 295
p 2 0 96 824 1649 285
p 2 0 87 833 1747 276
p 2 0 100 820 2230 299
p 2 0 93 827 1693 280
p 2 0 84 836 1769 273
p 2 0 100 820 2208 296
p 2 0 93 827 1685 276
p 2 0 84 836 1705 274
p 2 1 96 823 2216 294
p 2 0 88 832 1663 274
p 2 0 82 838 1737 272
p 2 0 86 834 2083 285
p 2 0 82 838 1617 271
p 2 0 83 837 1694 269
p 2 0 87 833 2047 284
p 2 0 83 837 1610 269
p 2 0 81 839 1735 274
i 2 920 0 0 24814 3891
p 2 0 395 525 620 521
p 2 0 393 527 538 505
p 2 0 229 691 1243 396
p 2 0 237 683 460 379
p 2 0 82 838 270 247
p 2 0 229 691 1260 398
p 2 0 130 790 337 290
p 2 0 165 755 338 310
p 2 0 121 799 1174 319
p 2 0 133 787 325 286
p 2 0 71 849 261 238
p 2 0 125 795 1299 314
p 2 0 98 822 350 267
p 2 0 100 820 294 260
p 2 0 110 810 954 290
p 2 0 127 793 347 277
p 2 0 90 830 269 243
p 2 0 80 840 993 265
p 2 0 77 843 296 240
p 2 0 62 858 257 229
p 2 0 120 800 1130 315
p 2 0 85 835 298 248
p 2 0 68 852 250 231
p 2 0 87 833 1273 285
p 2 0 75 845 294 240
p 2 0 76 844 281 240
p 2 0 101 819 943 282
p 2 0 58 862 268 225
p 2 0 46 874 237 216
p 2 0 79 841 969 267
p 2 0 70 850 303 236
p 2 0 80 840 256 235
p 2 0 86 834 1087 283
p 2 0 85 835 306 247
p 2 0 50 870 231 218
p 2 0 92 828 1265 288
p 2 0 50 870 288 223
p 2 0 52 868 261 219
p 2 0 73 847 912 261
p 2 0 59 861 277 224
p 2 0 39 881 227 211
p 2 0 58 862 925 247
p 2 0 39 881 246 208
p 2 0 58 862 238 224
p 2 0 62 858 877 251
p 2 0 57 863 269 223
p 2 0 41 879 224 212
p 2 0 74 846 955 258
p 2 0 52 868 262 221
p 2 0 27 893 211 198
p 2 0 87 833 1079 289
p 2 0 64 856 271 232
p 2 0 33 887 219 205
p 2 0 80 840 1250 279
p 2 0 55 865 300 224
p 2 0 32 888 224 204
p 2 0 86 834 1096 292
p 2 0 57 863 275 230
p 2 0 36 884 229 209
p 2 0 37 883 219 207
p 2 0 23 897 207 197
p 2 0 21 899 198 194
p 2 0 65 855 228 222
p 2 0 21 899 198 194
p 2 0 25 895 196 195
i 2 920 0 0 32193 4360
p 2 0 319 601 602 479
p 2 0 294 626 495 435
p 2 8 207 705 2394 501
p 2 0 229 691 501 385
p 2 0 95 825 313 258
p 2 6 194 720 2035 477
p 2 0 107 813 357 273
p 2 0 105 815 312 270
p 2 4 172 744 2010 454
p 2 0 99 821 353 272
p 2 0 68 852 287 239
p 2 5 140 775 2041 435
p 2 0 133 787 387 298
p 2 0 82 838 293 253
p 2 12 512 396 11563 1118
p 2 0 338 582 915 510
p 2 0 232 688 539 388
p 2 7 532 381 10215 1053
p 2 0 380 540 1064 545
p 2 0 244 676 615 405
p 2 5 536 379 9259 1020
p 2 0 387 533 1153 555
p 2 0 272 648 718 438
p 2 8 289 623 2709 607
p 2 0 197 723 537 364
p 2 0 160 760 500 322
p 2 6 179 735 2653 490
p 2 0 175 745 500 338
p 2 0 90 830 325 258
p 2 4 194 722 2402 475
p 2 0 135 785 449 303
p 2 0 81 839 307 250
p 2 2 152 766 2383 432
p 2 0 116 804 402 283
p 2 0 92 828 317 256
p 2 0 146 774 1946 393
p 2 0 115 805 396 283
p 2 0 68 852 289 237
p 2 2 145 773 2188 396
p 2 0 109 811 405 278
p 2 0 66 854 294 237
p 2 3 158 759 2116 439
p 2 0 95 825 371 266
p 2 0 77 843 321 247
p 2 1 130 789 1983 383
p 2 0 97 823 394 268
p 2 0 66 854 288 234
p 2 7 154 759 3018 476
p 2 0 106 814 398 276
p 2 0 77 843 305 245
p 2 10 162 748 2712 499
p 2 0 89 831 370 262
p 2 0 69 851 283 237
p 2 8 242 670 3000 555
p 2 0 121 799 412 292
p 2 0 98 822 340 268
p 2 8 140 772 2490 472
p 2 0 91 829 331 262
p 2 0 70 850 298 237
p 2 7 146 767 3113 470
p 2 0 96 824 380 270
p 2 0 66 854 280 237
p 2 10 134 776 2677 479
p 2 0 97 823 374 267
p 2 0 61 859 280 233
p 2 7 115 798 2160 425
p 2 0 112 808 392 282
p 2 0 67 853 284 237
p 2 7 107 806 2172 416
p 2 0 83 837 365 260
p 2 0 52 868 249 220
p 2 6 121 793 2456 433
p 2 0 95 825 365 265
p 2 0 75 845 295 243
p 2 9 108 803 2315 429
p 2 0 60 860 299 237
p 2 0 47 873 256 219
p 2 7 99 814 2136 408
p 2 0 75 845 330 252
p 2 0 61 859 277 231
p 2 7 100 813 2120 409
p 2 0 61 859 307 236
p 2 0 31 889 216 201
p 2 6 102 812 2380 411
p 2 0 80 840 337 255
p 2 0 55 865 266 227
p 2 9 89 822 2294 415
p 2 0 57 863 292 230
p 2 0 45 875 251 217
p 2 8 99 813 2132 411
p 2 0 69 851 299 236
p 2 0 41 879 243 212
p 2 7 101 812 2138 411
p 2 0 73 847 313 244
p 2 0 38 882 242 212
p 2 6 115 799 2435 425
p 2 0 89 831 357 262
p 2 0 51 869 261 223
p 2 8 98 814 2343 415
p 2 0 61 859 286 233
p 2 0 48 872 256 219
p 2 7 97 816 2113 408
p 2 0 63 857 309 236
p 2 0 43 877 242 214
p 2 7 94 819 2109 400
p 2 0 59 861 303 237
p 2 0 35 885 225 206
p 2 6 110 804 2445 422
p 2 0 69 851 325 248
p 2 0 35 885 223 208
p 2 9 87 824 2307 409
p 2 0 46 874 274 221
p 2 0 29 891 218 201
p 2 8 88 824 2108 404
p 2 0 52 868 283 226
p 2 0 35 885 241 212
p 2 7 85 828 2121 393
p 2 0 58 862 294 231
p 2 0 39 881 236 211
p 2 6 109 805 2424 423
p 2 0 54 866 291 230
p 2 0 29 891 221 206
p 2 9 87 824 2308 409
p 2 0 49 871 277 225
p 2 0 35 885 237 209
p 2 7 89 824 2117 397
p 2 0 54 866 284 228
p 2 0 38 882 236 211
p 2 7 84 829 2111 396
p 2 0 49 871 280 224
p 2 0 21 899 207 195
p 2 7 88 825 2387 405
p 2 0 52 868 286 228
p 2 0 39 881 230 211
p 2 9 90 821 2313 414
p 2 0 48 872 274 223
p 2 0 33 887 220 205
p 2 6 83 831 2126 394
p 2 0 48 872 283 227
p 2 0 30 890 225 203
i 2 920 0 0 42452 4047
p 2 0 919 1 8495 1302
p 2 0 919 1 9464 1241
p 2 0 920 0 10161 1271
p 2 0 919 1 9969 1284
p 2 2 916 2 10316 1313
p 2 0 919 1 10573 1300
p 2 2 916 2 10854 1328
p 2 0 920 0 10528 1300
p 2 1 917 2 10480 1331
p 2 1 919 0 10401 1313
p 2 0 919 1 10744 1325
p 2 2 918 0 10311 1332
p 2 0 920 0 10470 1306
p 2 8 910 2 10404 1324
p 2 1 918 1 10637 1348
p 2 0 919 1 10179 1303
p 2 0 916 4 10588 1313
p 2 13 904 3 10488 1325
p 2 0 920 0 10929 1345
p 2 0 918 2 10712 1303
p 2 6 912 2 10544 1316
p 2 1 916 3 10197 1285
p 2 4 913 3 10408 1319
p 2 4 914 2 10793 1355
p 2 1 916 3 10491 1309
p 2 2 915 3 10284 1339
p 2 1 913 6 10418 1330
p 2 0 918 2 10095 1299
p 2 2 915 3 10362 1335
p 2 2 916 2 10007 1302
p 2 0 917 3 9767 1279
p 2 2 918 0 9840 1292
p 2 0 920 0 10344 1321
p 2 0 919 1 9829 1286
p 2 0 919 1 10042 1306
p 2 0 917 3 9923 1275
p 2 0 919 1 9865 1285
p 2 0 916 4 9854 1280
p 2 0 917 3 9888 1283
p 2 0 919 1 9993 1287
p 2 0 919 1 10044 1302
p 2 0 916 4 9649 1268
p 2 0 917 3 9866 1283
p 2 0 917 3 9887 1275
p 2 0 918 2 10011 1325
p 2 1 914 5 9990 1291
p 2 0 918 2 9997 1292
p 2 0 919 1 10067 1274
p 2 0 919 1 10169 1285
p 2 0 920 0 10244 1291
p 2 0 919 1 10456 1300
p 2 0 916 4 10488 1286
p 2 0 918 2 10620 1295
p 2 0 918 2 10587 1281
i 2 920 0 0 36353 4132
p 2 8 716 196 15666 1331
p 2 0 553 367 1280 694
p 2 0 305 615 659 452
p 2 10 583 327 16476 1279
p 2 0 351 569 1108 524
p 2 0 376 544 1069 532
p 2 0 237 683 921 402
p 2 0 141 779 406 302
p 2 0 152 768 439 310
p 2 0 154 766 858 324
p 2 0 80 840 356 247
p 2 0 148 772 471 310
p 2 3 140 777 612 335
p 2 0 83 837 319 255
p 2 0 83 837 308 246
p 2 1 100 819 963 289
p 2 0 85 835 323 251
p 2 0 109 811 385 274
p 2 0 80 840 730 257
p 2 0 73 847 304 243
p 2 0 128 792 424 286
p 2 3 115 802 567 314
p 2 0 89 831 339 257
p 2 0 61 859 291 233
p 2 2 80 838 963 277
p 2 0 52 868 272 220
p 2 0 54 866 263 224
p 2 0 59 861 621 239
p 2 0 20 900 217 194
p 2 0 25 895 217 199
p 2 0 28 892 644 212
p 2 0 42 878 254 215
p 2 0 33 887 226 204
p 2 0 43 877 550 222
p 2 0 26 894 229 200
p 2 0 29 891 226 203
p 2 1 55 864 454 252
p 2 0 36 884 236 209
p 2 0 24 896 212 201
p 2 0 20 900 210 194
p 2 0 22 898 202 196
i 2 920 0 0 27178 3807
p 2 16 764 140 16541 1511
p 2 0 531 389 1300 692
p 2 0 357 563 703 501
p 2 15 676 229 18404 1484
p 2 0 452 468 1295 655
p 2 0 452 468 1127 601
p 2 0 347 573 1184 518
p 2 0 255 665 567 406
p 2 0 219 701 534 372
p 2 1 228 691 1047 403
p 2 0 174 746 461 333
p 2 0 169 751 464 321
p 2 1 149 770 655 350
p 2 0 116 804 385 283
p 2 0 138 782 402 301
p 2 4 139 777 783 334
p 2 0 161 759 455 327
p 2 0 104 816 358 269
p 2 1 112 807 881 295
p 2 0 117 803 369 277
p 2 0 68 852 302 237
p 2 0 94 826 684 278
p 2 0 79 841 307 243
p 2 0 72 848 285 241
p 2 1 91 828 837 277
p 2 0 100 820 329 261
p 2 0 55 865 275 226
p 2 1 93 826 531 295
p 2 0 74 846 272 241
p 2 0 67 853 270 233
p 2 24 591 305 18393 1440
p 2 0 448 472 1209 611
p 2 0 283 637 640 437
p 2 9 615 296 16179 1317
p 2 0 472 448 1314 647
p 2 0 295 625 676 449
p 2 0 579 341 11939 1035
p 2 0 410 510 1219 579
p 2 0 304 616 761 460
p 2 0 224 696 568 383
p 2 0 174 746 456 336
p 2 0 115 805 349 279
p 2 0 110 810 355 278
p 2 0 116 804 335 273
p 2 0 121 799 368 282
i 2 920 0 0 37132 3947
p 2 0 315 605 542 467
p 2 0 369 551 547 490
p 2 36 231 653 6005 724
p 2 0 320 600 565 448
p 2 0 126 794 339 292
p 2 20 278 622 6648 711
p 2 0 184 736 520 353
p 2 0 210 710 449 360
p 2 7 218 695 4127 562
p 2 0 167 753 489 340
p 2 0 183 737 377 328
p 2 31 163 726 4952 603
p 2 0 200 720 529 359
p 2 0 115 805 338 282
p 2 37 196 687 5878 687
p 2 0 160 760 452 326
p 2 0 139 781 352 299
p 2 20 191 709 6507 629
p 2 0 174 746 532 340
p 2 0 168 752 375 317
p 2 7 208 705 4032 547
p 2 0 145 775 447 319
p 2 0 142 778 369 303
p 2 31 175 714 4609 610
p 2 0 190 730 836 366
p 2 0 130 790 364 288
p 2 0 99 821 722 272
p 2 0 66 854 262 232
p 2 0 84 836 284 248
p 2 0 95 825 645 263
p 2 0 57 863 269 229
p 2 0 44 876 237 213
p 2 0 52 868 643 226
p 2 0 55 865 249 219
p 2 0 31 889 223 205
p 2 0 63 857 607 234
p 2 0 43 877 256 214
p 2 0 26 894 210 199
p 2 0 43 877 656 220
p 2 0 41 879 257 211
p 2 0 24 896 216 198
p 2 0 43 877 250 214
p 2 0 20 900 207 194
p 2 0 19 901 205 192
p 2 0 27 893 223 200
p 2 0 17 903 202 190
p 2 0 34 886 221 204
p 2 0 85 835 594 258
p 2 0 71 849 269 234
p 2 0 38 882 229 209
p 2 0 34 886 219 206
p 2 0 23 897 201 195
p 2 0 26 894 208 198
p 2 3 333 584 10184 802
p 2 0 267 653 810 438
p 2 0 162 758 433 325
p 2 2 365 553 9235 811
p 2 0 275 645 826 452
p 2 0 172 748 442 338
p 2 45 330 545 14052 1147
p 2 0 280 640 858 454
p 2 0 169 751 439 335
p 2 62 488 370 15780 1431
p 2 0 338 582 940 509
p 2 0 248 672 544 409
p 2 0 192 728 828 362
p 2 0 180 740 445 334
p 2 0 152 768 398 313
p 2 0 241 679 1089 405
p 2 0 150 770 423 306
p 2 0 106 814 334 271
p 2 0 143 777 815 313
p 2 0 123 797 430 289
p 2 0 128 792 411 290
p 2 0 116 804 834 293
p 2 0 74 846 334 243
p 2 0 51 869 260 221
p 2 0 68 852 673 245
p 2 0 64 856 302 233
p 2 0 42 878 246 212
p 2 0 87 833 537 259
p 2 0 57 863 279 227
p 2 0 40 880 242 209
p 2 0 54 866 779 233
p 2 0 46 874 273 217
p 2 0 52 868 257 219
p 2 1 65 854 652 245
p 2 0 53 867 277 221
p 2 0 41 879 244 212
p 2 0 44 876 673 222
p 2 0 45 875 252 214
p 2 0 44 876 241 212
p 2 0 70 850 655 240
p 2 0 51 869 259 222
p 2 0 39 881 223 208
p 2 0 60 860 676 235
p 2 0 68 852 296 235
p 2 0 70 850 310 238
p 2 0 68 852 666 240
p 2 0 30 890 234 203
p 2 0 32 888 228 204
p 2 0 35 885 637 214
p 2 0 31 889 236 201
p 2 0 28 892 216 201
p 2 0 36 884 599 215
p 2 0 70 850 267 229
p 2 0 29 891 216 200
p 2 0 62 858 483 237
p 2 0 44 876 241 213
p 2 0 23 897 216 195
p 2 0 19 901 202 192
p 2 0 31 889 217 201
p 2 0 21 899 208 193
p 2 0 25 895 218 197
p 2 0 37 883 238 209
p 2 0 21 899 209 194
p 2 0 19 901 208 194
p 2 0 19 901 202 192
p 2 0 18 902 208 193
p 2 0 23 897 219 197
p 2 0 21 899 216 195
p 2 0 25 895 218 198
p 2 0 11 909 197 188
p 2 0 18 902 206 191
p 2 0 14 906 201 189
p 2 0 20 900 209 193
p 2 0 27 893 212 200
p 2 0 22 898 208 194
p 2 0 22 898 200 196
p 2 0 15 905 200 189
p 2 0 14 906 192 189
p 2 1 216 703 9080 570
p 2 0 158 762 637 339
p 2 0 107 813 369 271
p 2 21 548 351 21275 1401
p 2 0 419 501 1272 613
p 2 0 302 618 731 465
p 2 14 771 135 27820 1784
p 2 0 611 309 1842 840
p 2 0 381 539 882 536
p 2 51 785 84 31265 2060
p 2 0 611 309 1745 791
p 2 0 382 538 780 528
p 2 15 680 225 14927 1405
p 2 0 570 350 1417 728
p 2 0 351 569 771 503
p 2 0 479 441 7313 850
p 2 0 443 477 1138 602
p 2 0 322 598 762 477
p 2 0 454 466 6964 832
p 2 0 398 522 1077 566
p 2 0 241 679 612 399
p 2 0 194 726 499 355
p 2 0 179 741 499 340
p 2 0 134 786 392 296
p 2 0 156 764 398 312
p 2 0 122 798 351 281
p 2 0 54 866 261 223
p 2 0 67 853 264 235
i 2 920 0 0 30955 3847
p 2 0 466 454 722 594
p 2 0 376 544 535 497
p 2 0 213 707 380 352
p 2 0 249 671 413 382
p 2 0 167 753 343 315
p 2 0 111 809 284 270
p 2 0 118 802 289 270
p 2 0 72 848 254 237
p 2 0 51 869 234 220
p 2 0 94 826 276 256
p 2 0 91 829 283 255
p 2 0 46 874 221 214
p 2 0 77 843 260 240
p 2 0 54 866 242 223
p 2 0 31 889 213 201
p 2 0 46 874 226 214
p 2 0 37 883 223 207
p 2 0 42 878 226 209
p 2 0 32 888 215 202
p 2 0 16 904 192 190
p 2 0 13 907 193 188
p 2 0 21 899 202 195
p 2 0 27 893 208 201
p 2 0 51 869 243 217
p 2 0 75 845 264 239
p 2 0 48 872 228 215
p 2 0 38 882 220 207
p 2 4 235 681 7206 603
p 2 0 173 747 629 354
p 2 0 133 787 421 300
p 2 0 258 662 6298 578
p 2 0 195 725 677 371
p 2 0 119 801 412 288
