# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 919 1 6872 1364
p 2 0 917 3 6736 1333
p 2 0 919 1 6880 1351
p 2 1 919 0 6522 1338
p 2 0 917 3 6390 1322
p 2 3 915 2 6272 1312
p 2 8 911 1 6604 1359
p 2 0 919 1 6502 1332
p 2 0 917 3 5943 1323
p 2 0 919 1 6051 1333
p 2 0 920 0 5935 1330
p 2 1 918 1 5755 1335
p 2 0 920 0 5941 1331
p 2 0 920 0 6003 1331
p 2 0 919 1 5518 1311
p 2 0 920 0 5537 1307
p 2 0 918 2 5453 1297
p 2 0 918 2 5444 1281
p 2 0 917 3 5095 1269
p 2 0 919 1 5377 1271
p 2 0 920 0 5375 1286
p 2 0 920 0 5291 1286
p 2 0 919 1 5149 1263
p 2 1 918 1 5261 1302
p 2 6 913 1 5106 1278
p 2 8 912 0 5001 1271
p 2 0 919 1 4711 1250
p 2 0 919 1 4863 1259
p 2 0 919 1 4862 1251
p 2 1 917 2 4912 1272
p 2 4 912 4 4806 1277
p 2 1 919 0 4690 1249
p 2 0 919 1 4604 1247
p 2 3 915 2 4673 1266
p 2 0 920 0 4337 1239
p 2 0 920 0 4407 1241
p 2 0 918 2 4275 1246
p 2 0 917 3 4237 1215
p 2 0 917 3 4279 1216
p 2 0 918 2 4469 1246
p 2 0 920 0 4206 1218
p 2 0 920 0 4116 1224
p 2 0 920 0 4010 1194
p 2 0 915 5 3970 1205
p 2 0 918 2 4110 1205
p 2 0 917 3 3980 1223
p 2 0 919 1 4182 1222
p 2 0 919 1 4001 1207
p 2 0 919 1 3867 1209
p 2 0 917 3 3729 1207
p 2 0 919 1 4040 1225
p 2 0 916 4 4239 1221
p 2 0 920 0 4098 1220
p 2 1 915 4 4104 1226
p 2 0 919 1 3664 1211
p 2 0 919 1 3813 1209
p 2 0 920 0 3917 1204
p 2 0 918 2 3699 1194
p 2 0 919 1 3790 1202
p 2 0 916 4 3712 1189
p 2 0 917 3 3517 1179
p 2 0 917 3 3850 1200
p 2 0 920 0 3620 1191
p 2 0 917 3 3739 1195
i 2 920 0 0 10908 3194
p 2 0 645 275 890 767
p 2 0 600 320 763 717
p 2 0 354 566 525 489
p 2 0 429 491 602 554
p 2 0 356 564 565 502
p 2 0 321 599 516 469
p 2 0 328 592 514 466
p 2 0 374 546 591 517
p 2 0 293 627 507 439
p 2 0 354 566 563 496
p 2 0 370 550 592 516
p 2 0 356 564 553 490
p 2 0 339 581 542 481
p 2 0 370 550 593 507
p 2 0 315 605 515 459
p 2 0 302 618 511 446
p 2 0 363 557 583 505
p 2 0 312 608 539 463
p 2 0 339 581 556 484
p 2 0 360 560 592 511
p 2 0 313 607 515 456
p 2 0 315 605 517 460
p 2 0 347 573 587 497
p 2 0 299 621 523 447
p 2 0 326 594 536 477
p 2 0 394 526 632 539
p 2 0 360 560 589 507
p 2 0 314 606 505 456
p 2 0 361 559 556 499
p 2 0 317 603 535 465
p 2 0 292 628 494 443
p 2 0 404 516 633 542
p 2 0 320 600 517 462
p 2 0 297 623 497 443
p 2 0 341 579 564 488
p 2 0 302 618 501 450
p 2 0 313 607 523 463
p 2 0 331 589 542 476
p 2 0 298 622 508 449
p 2 0 306 614 508 449
p 2 0 299 621 506 448
i 2 920 0 0 11443 3159
p 2 0 541 379 716 637
p 2 0 508 412 635 606
p 2 0 297 623 444 423
p 2 0 297 623 432 414
p 2 0 193 727 357 331
p 2 0 208 712 352 344
p 2 0 173 747 331 311
p 2 0 164 756 342 318
p 2 0 198 722 343 329
p 2 0 154 766 325 303
p 2 0 161 759 343 312
p 2 0 149 771 329 301
p 2 0 155 765 332 305
p 2 0 172 748 352 319
p 2 0 171 749 334 312
p 2 0 107 813 281 268
p 2 0 156 764 335 304
p 2 0 190 730 356 334
p 2 0 171 749 348 317
p 2 0 208 712 375 348
p 2 0 169 751 338 315
p 2 0 125 795 292 280
p 2 0 130 790 314 283
p 2 0 196 724 377 344
p 2 0 147 773 321 297
p 2 0 220 700 378 355
p 2 0 219 701 376 350
p 2 0 168 752 329 315
p 2 0 161 759 327 304
p 2 0 249 671 1866 464
p 2 0 235 685 502 376
p 2 0 324 596 1614 491
p 2 0 283 637 515 407
p 2 0 284 636 1599 459
p 2 0 234 686 530 377
p 2 0 210 710 405 351
p 2 0 138 782 334 290
p 2 0 197 723 394 342
p 2 0 183 737 367 328
p 2 0 101 819 281 262
p 2 0 154 766 345 306
p 2 0 204 716 385 341
p 2 0 85 835 262 248
p 2 0 84 836 251 246
i 2 920 0 0 11080 3117
p 2 0 536 384 722 640
p 2 0 497 423 621 593
p 2 344 532 44 14973 2876
p 2 0 617 303 1092 775
p 2 0 527 393 758 634
p 2 119 752 49 13569 2211
p 2 0 673 247 1321 889
p 2 0 552 368 824 662
p 2 8 861 51 7351 1620
p 2 0 580 340 1146 757
p 2 0 537 383 801 654
p 2 0 825 95 6803 1501
p 2 0 637 283 1215 813
p 2 0 560 360 951 707
p 2 2 830 88 6029 1416
p 2 0 602 318 1091 765
p 2 0 550 370 825 675
p 2 0 748 172 4365 1175
p 2 0 614 306 1072 786
p 2 0 495 425 741 614
p 2 0 756 164 4293 1171
p 2 0 558 362 937 720
p 2 0 437 483 677 568
p 2 0 376 544 599 505
p 2 0 279 641 492 425
p 2 0 342 578 561 465
p 2 0 378 542 627 506
p 2 0 225 695 419 370
p 2 0 248 672 438 391
p 2 0 245 675 433 380
p 2 0 238 682 437 377
p 2 0 212 708 390 356
p 2 0 239 681 424 381
p 2 0 146 774 324 300
p 2 0 172 748 346 319
p 2 0 199 721 382 341
p 2 0 177 743 366 327
p 2 0 236 684 409 375
i 2 920 0 0 15566 3374
p 2 0 403 517 627 550
p 2 0 450 470 641 581
p 2 0 198 722 382 353
p 2 0 240 680 439 395
p 2 0 132 788 310 287
p 2 0 164 756 364 320
p 2 0 188 732 373 341
p 2 0 118 802 301 277
p 2 0 141 779 335 300
p 2 0 129 791 327 294
p 2 0 125 795 319 286
p 2 0 158 762 367 315
p 2 0 183 737 386 334
p 2 0 105 815 300 267
p 2 0 124 796 315 285
p 2 0 137 783 330 293
p 2 0 111 809 303 272
p 2 0 136 784 336 292
p 2 0 170 750 381 328
p 2 0 134 786 326 294
p 2 0 123 797 309 279
p 2 0 139 781 335 294
p 2 0 114 806 299 273
p 2 0 161 759 400 323
p 2 0 153 767 363 313
p 2 0 128 792 346 293
p 2 0 127 793 320 287
p 2 0 107 813 319 276
p 2 0 107 813 301 270
p 2 0 127 793 334 289
p 2 0 143 777 347 304
p 2 0 94 826 272 256
p 2 0 103 817 299 267
p 2 0 111 809 317 274
p 2 0 99 821 302 266
p 2 0 151 769 351 305
p 2 0 143 777 351 301
p 2 0 120 800 305 279
p 2 0 109 811 307 275
p 2 0 114 806 310 275
p 2 0 84 836 273 248
p 2 0 88 832 281 254
p 2 0 125 795 326 287
p 2 0 69 851 262 237
p 2 0 90 830 271 254
p 2 0 80 840 284 249
p 2 0 72 848 256 238
i 2 920 0 0 19437 3569
p 2 0 418 502 747 597
p 2 0 344 576 542 492
p 2 0 195 725 402 355
p 2 0 268 652 473 412
p 2 0 204 716 428 362
p 2 0 226 694 449 384
p 2 0 194 726 430 351
p 2 0 213 707 415 363
p 2 0 154 766 388 315
p 2 0 201 719 436 361
p 2 0 180 740 400 337
p 2 0 184 736 397 342
p 2 0 206 714 454 362
p 2 0 193 727 431 351
p 2 0 164 756 380 321
p 2 0 201 719 451 359
p 2 0 184 736 419 343
p 2 0 243 677 484 392
p 2 0 209 711 460 370
p 2 0 200 720 419 359
p 2 0 224 696 473 377
p 2 0 201 719 432 357
p 2 0 195 725 416 348
p 2 0 282 638 555 435
p 2 0 247 673 507 405
p 2 0 221 699 489 382
p 2 0 162 758 389 330
p 2 0 199 721 420 358
p 2 0 159 761 368 318
p 2 0 258 662 535 414
p 2 0 223 697 451 378
p 2 0 206 714 422 365
p 2 0 213 707 458 369
p 2 0 186 734 405 342
p 2 0 169 751 395 328
p 2 2 409 509 2848 697
p 2 0 366 554 760 525
p 2 0 238 682 486 392
p 2 2 352 566 3113 667
p 2 0 347 573 757 512
p 2 0 251 669 570 414
p 2 0 427 493 3546 757
p 2 0 334 586 795 506
p 2 0 284 636 595 443
p 2 3 381 536 3737 753
p 2 0 347 573 793 516
p 2 0 291 629 607 454
p 2 4 434 482 4113 846
p 2 0 345 575 765 515
p 2 0 326 594 646 481
p 2 3 403 514 4131 778
p 2 0 381 539 809 549
p 2 0 268 652 577 432
p 2 3 407 510 4119 782
p 2 0 342 578 790 519
p 2 0 270 650 546 433
p 2 0 425 495 3189 709
p 2 0 342 578 800 508
p 2 0 255 665 538 424
p 2 0 380 540 3183 672
p 2 0 355 565 835 527
p 2 0 284 636 582 445
p 2 0 310 610 668 467
p 2 0 260 660 562 416
p 2 0 243 677 507 399
p 2 0 340 580 1252 514
p 2 0 310 610 642 463
p 2 0 284 636 575 438
p 2 0 437 483 1401 616
p 2 0 248 672 555 410
p 2 0 232 688 493 393
p 2 0 351 569 1369 527
p 2 0 289 631 645 441
p 2 0 301 619 622 455
p 2 0 309 611 1211 493
p 2 0 257 663 561 414
p 2 0 228 692 514 388
p 2 0 284 636 1040 462
p 2 0 259 661 570 415
p 2 0 231 689 504 386
p 2 0 307 613 1146 485
p 2 0 225 695 518 387
p 2 0 244 676 518 402
p 2 0 288 632 1182 472
p 2 0 287 633 627 447
p 2 0 249 671 508 402
p 2 0 314 606 1217 495
p 2 0 234 686 535 391
p 2 0 290 630 621 444
p 2 0 231 689 481 385
p 2 0 240 680 500 390
p 2 0 253 667 500 401
p 2 0 185 735 441 346
p 2 0 262 658 506 411
p 2 0 187 733 413 345
p 2 0 266 654 538 423
p 2 0 223 697 480 383
p 2 0 242 678 478 392
p 2 0 199 721 428 355
p 2 0 161 759 396 322
p 2 0 183 737 422 343
i 2 920 0 0 12983 3237
p 2 0 600 320 861 740
p 2 0 615 305 797 733
p 2 0 543 377 3542 828
p 2 0 433 487 805 576
p 2 0 389 531 698 545
p 2 0 503 417 2727 722
p 2 0 376 544 720 519
p 2 0 398 522 714 548
p 2 0 503 417 2778 724
p 2 0 449 471 821 586
p 2 0 362 558 652 504
p 2 0 380 540 711 519
p 2 0 366 554 665 507
p 2 0 374 546 691 526
p 2 0 384 536 700 526
p 2 0 371 549 644 509
p 2 0 342 578 651 490
p 2 0 388 532 708 529
p 2 0 382 538 664 516
p 2 0 387 533 679 530
p 2 0 439 481 783 577
p 2 0 339 581 606 484
p 2 0 401 519 707 545
p 2 0 404 516 754 550
p 2 0 356 564 632 501
p 2 0 390 530 726 546
p 2 0 373 547 655 515
p 2 0 354 566 607 495
p 2 0 350 570 619 492
p 2 0 323 597 600 468
p 2 0 339 581 584 486
p 2 0 359 561 633 510
p 2 0 354 566 681 504
p 2 0 327 593 599 480
p 2 0 349 571 635 498
p 2 0 323 597 594 478
p 2 0 300 620 552 453
p 2 0 363 557 639 511
p 2 0 457 463 1438 625
p 2 0 389 531 687 533
p 2 0 394 526 679 539
p 2 0 468 452 1600 642
p 2 0 347 573 664 501
p 2 0 436 484 760 580
p 2 0 464 456 1587 649
p 2 0 396 524 719 544
p 2 0 359 561 682 514
p 2 0 473 447 1623 650
p 2 0 433 487 791 570
p 2 0 402 518 779 562
p 2 0 405 515 761 552
p 2 0 333 587 611 481
p 2 0 351 569 667 508
p 2 0 375 545 726 527
p 2 0 361 559 667 508
p 2 0 393 527 677 537
p 2 0 379 541 674 522
p 2 0 376 544 657 525
p 2 0 355 565 671 511
p 2 0 327 593 625 476
p 2 0 363 557 609 502
p 2 0 355 565 619 496
p 2 0 356 564 634 506
p 2 0 335 585 586 483
p 2 0 313 607 574 460
p 2 0 348 572 621 494
p 2 0 347 573 591 489
p 2 0 328 592 589 479
p 2 0 368 552 664 511
p 2 0 315 605 578 466
p 2 0 307 613 598 460
p 2 0 336 584 661 492
p 2 0 352 568 630 503
p 2 0 408 512 664 545
p 2 0 396 524 704 538
p 2 0 389 531 646 532
p 2 0 383 537 674 529
p 2 0 353 567 650 503
p 2 0 399 521 658 539
p 2 0 359 561 651 512
p 2 0 365 555 650 511
p 2 0 371 549 645 517
p 2 0 390 530 697 538
p 2 0 438 482 738 574
p 2 0 373 547 659 517
p 2 0 405 515 707 554
p 2 0 436 484 764 573
p 2 0 405 515 709 555
p 2 0 379 541 717 532
p 2 0 379 541 716 530
p 2 0 388 532 661 533
p 2 0 391 529 676 537
p 2 0 379 541 658 524
p 2 0 343 577 613 494
p 2 0 340 580 631 497
p 2 0 367 553 639 510
p 2 0 358 562 634 505
p 2 0 413 507 715 555
p 2 0 365 555 663 512
p 2 0 362 558 601 502
p 2 0 373 547 656 519
p 2 0 370 550 647 515
p 2 0 345 575 615 491
p 2 0 361 559 625 505
p 2 0 383 537 674 524
p 2 0 351 569 624 501
p 2 0 392 528 709 540
p 2 0 368 552 639 512
p 2 0 360 560 624 501
p 2 0 322 598 604 473
p 2 0 377 543 715 527
p 2 0 287 633 546 449
p 2 0 316 604 589 466
p 2 0 500 420 2203 762
p 2 0 456 464 854 612
p 2 0 431 489 742 577
p 2 0 494 426 1980 720
p 2 0 416 504 761 567
p 2 0 434 486 772 577
p 2 0 471 449 1804 676
p 2 0 473 447 867 626
p 2 0 389 531 728 545
p 2 0 411 509 711 556
p 2 0 334 586 610 487
p 2 0 349 571 664 505
p 2 0 392 528 716 533
p 2 0 342 578 592 480
p 2 0 381 539 682 530
p 2 0 371 549 682 512
p 2 0 335 585 594 482
p 2 0 352 568 655 507
p 2 0 370 550 662 512
p 2 0 332 588 598 483
p 2 0 393 527 659 536
p 2 0 400 520 706 546
p 2 0 373 547 630 512
p 2 0 357 563 645 502
p 2 0 390 530 700 530
p 2 0 354 566 643 508
p 2 0 376 544 659 524
p 2 0 368 552 733 519
p 2 0 390 530 665 532
p 2 0 366 554 662 522
p 2 0 366 554 664 519
p 2 0 369 551 655 518
p 2 0 390 530 706 544
p 2 0 359 561 636 510
p 2 0 340 580 606 488
p 2 0 339 581 636 497
p 2 0 337 583 590 483
p 2 0 330 590 604 474
p 2 0 399 521 713 548
p 2 0 387 533 736 533
p 2 0 357 563 638 505
p 2 0 336 584 615 484
p 2 0 409 511 724 553
p 2 0 338 582 607 482
p 2 0 366 554 642 514
p 2 0 325 595 603 472
p 2 0 323 597 571 472
p 2 0 351 569 612 493
p 2 0 288 632 597 440
p 2 0 327 593 564 468
p 2 0 366 554 639 512
p 2 0 369 551 671 503
p 2 0 319 601 574 473
p 2 0 349 571 657 501
p 2 0 367 553 658 509
p 2 0 328 592 596 481
p 2 0 395 525 680 542
p 2 0 362 558 621 496
p 2 0 353 567 592 493
p 2 0 345 575 608 488
p 2 0 319 601 616 467
p 2 0 358 562 645 507
p 2 0 369 551 667 525
p 2 0 405 515 700 541
p 2 0 338 582 587 485
p 2 0 300 620 585 456
p 2 0 400 520 732 539
p 2 0 328 592 602 475
p 2 0 415 505 695 555
p 2 0 401 519 717 543
p 2 0 361 559 639 514
p 2 0 358 562 663 514
p 2 0 383 537 655 523
p 2 0 298 622 558 451
p 2 0 395 525 660 540
p 2 0 348 572 635 490
p 2 0 292 628 538 442
p 2 0 306 614 582 459
p 2 0 315 605 610 463
p 2 0 314 606 564 463
p 2 0 345 575 624 493
p 2 0 372 548 663 522
p 2 0 307 613 563 458
p 2 0 301 619 578 457
p 2 0 283 637 580 438
p 2 0 324 596 572 470
p 2 0 333 587 583 480
p 2 0 365 555 648 504
p 2 0 339 581 587 476
p 2 0 353 567 668 512
p 2 0 323 597 617 476
p 2 0 301 619 549 448
p 2 0 329 591 583 476
p 2 0 353 567 636 494
p 2 0 318 602 576 471
p 2 0 363 557 649 505
p 2 0 344 576 645 491
p 2 0 334 586 625 488
p 2 0 347 573 615 499
p 2 0 395 525 658 537
p 2 0 380 540 644 525
p 2 0 382 538 689 530
p 2 0 393 527 674 534
p 2 0 355 565 621 506
p 2 0 394 526 681 542
p 2 0 410 510 693 546
p 2 0 319 601 571 475
p 2 0 301 619 600 459
p 2 0 318 602 605 464
p 2 0 305 615 554 459
p 2 0 318 602 569 475
p 2 0 348 572 634 496
p 2 0 283 637 524 438
p 2 0 355 565 635 500
p 2 0 335 585 651 486
p 2 0 324 596 579 473
p 2 0 353 567 635 504
p 2 0 350 570 647 500
p 2 0 323 597 573 472
p 2 0 337 583 634 490
p 2 0 369 551 664 511
p 2 0 340 580 593 481
p 2 0 393 527 676 540
p 2 0 405 515 714 543
p 2 0 363 557 608 505
p 2 0 351 569 639 501
p 2 0 370 550 673 514
p 2 0 390 530 666 529
p 2 0 412 508 700 561
p 2 0 391 529 697 538
p 2 0 363 557 620 507
p 2 0 342 578 641 499
p 2 0 390 530 720 543
p 2 0 350 570 622 500
p 2 0 403 517 705 551
p 2 0 387 533 670 526
p 2 0 355 565 627 500
p 2 0 347 573 626 493
p 2 0 385 535 702 531
p 2 0 307 613 564 456
p 2 0 394 526 662 529
p 2 0 372 548 699 516
p 2 0 381 539 644 527
p 2 0 329 591 629 487
p 2 0 369 551 695 518
p 2 0 306 614 568 461
p 2 0 362 558 637 515
p 2 0 399 521 707 533
p 2 0 307 613 545 454
p 2 0 388 532 691 532
p 2 0 374 546 702 525
p 2 0 315 605 572 465
p 2 0 401 519 692 551
p 2 0 330 590 641 476
p 2 0 353 567 629 505
p 2 0 339 581 643 495
p 2 0 434 486 721 573
p 2 0 366 554 615 505
p 2 0 406 514 686 550
p 2 0 436 484 764 574
p 2 0 347 573 623 499
p 2 0 342 578 618 491
p 2 0 348 572 684 501
p 2 0 393 527 634 525
p 2 0 390 530 676 536
p 2 0 337 583 579 490
p 2 0 390 530 664 536
p 2 0 349 571 631 506
p 2 0 336 584 573 481
p 2 0 325 595 575 472
p 2 0 306 614 586 466
p 2 0 298 622 520 448
p 2 0 300 620 541 447
p 2 0 301 619 563 457
p 2 0 355 565 598 494
p 2 0 803 117 2131 984
p 2 0 898 22 3410 1182
p 2 0 914 6 3625 1206
p 2 0 919 1 4207 1261
p 2 0 913 7 3948 1259
p 2 0 919 1 5173 1338
p 2 0 918 2 4188 1303
p 2 0 917 3 4463 1328
p 2 0 919 1 5171 1396
p 2 2 917 1 4571 1362
p 2 1 916 3 4637 1359
p 2 7 910 3 6644 1561
p 2 0 918 2 4407 1364
p 2 0 916 4 4056 1280
p 2 2 916 2 5770 1453
p 2 0 916 4 4269 1288
p 2 0 908 12 3843 1209
p 2 8 882 30 5065 1411
p 2 0 666 254 1188 833
p 2 0 477 443 747 614
p 2 1 609 310 3543 986
p 2 0 538 382 965 698
p 2 0 427 493 783 584
p 2 0 526 394 1753 767
p 2 0 488 432 830 636
p 2 0 409 511 730 560
p 2 0 412 508 720 552
p 2 0 345 575 618 491
p 2 0 304 616 594 462
p 2 0 391 529 680 527
p 2 0 280 640 516 426
p 2 0 300 620 524 451
i 2 920 0 0 12171 3176
p 2 0 563 357 726 655
p 2 0 529 391 672 626
p 2 0 325 595 491 454
p 2 0 351 569 501 473
p 2 0 280 640 430 402
p 2 0 291 629 436 416
p 2 0 231 689 384 369
p 2 0 211 709 360 350
p 2 0 167 753 343 317
p 2 48 827 45 12285 1918
p 2 0 780 140 2402 1178
p 2 0 764 156 2410 1167
p 2 63 821 36 12551 2104
p 2 0 822 98 2718 1325
p 2 0 788 132 2485 1230
p 2 43 865 12 12664 2083
p 2 0 828 92 2430 1286
p 2 0 766 154 1933 1144
p 2 0 892 28 7107 1604
p 2 0 803 117 1798 1118
p 2 0 718 202 1333 944
p 2 1 882 37 7209 1497
p 2 0 713 207 1342 887
p 2 0 660 260 1059 796
p 2 0 489 431 1145 639
p 2 0 523 397 822 657
p 2 0 446 474 680 574
p 2 0 431 489 1125 581
p 2 0 300 620 507 439
p 2 0 390 530 641 524
p 2 0 398 522 866 555
p 2 0 324 596 531 462
p 2 0 255 665 443 398
p 2 4 335 581 1069 512
p 2 0 223 697 438 373
p 2 0 305 615 540 449
p 2 0 339 581 944 494
p 2 0 299 621 490 439
p 2 0 315 605 525 454
p 2 0 313 607 989 473
p 2 0 254 666 461 400
p 2 0 323 597 560 464
p 2 0 339 581 926 495
p 2 0 323 597 523 460
p 2 0 294 626 491 427
p 2 0 340 580 1020 495
p 2 0 251 669 459 391
p 2 0 318 602 571 461
p 2 0 343 577 817 513
p 2 0 290 630 500 432
p 2 0 277 643 462 418
p 2 4 329 587 1046 508
p 2 0 223 697 415 374
p 2 0 331 589 528 460
p 2 0 339 581 947 493
p 2 0 285 635 503 433
p 2 0 285 635 462 420
p 2 0 301 619 692 459
p 2 0 292 628 500 431
p 2 0 229 691 425 378
p 2 0 260 660 448 399
p 2 0 235 685 422 381
p 2 0 252 668 453 397
p 2 0 268 652 485 417
p 2 0 250 670 451 395
p 2 0 271 649 431 405
p 2 0 216 704 404 362
p 2 0 228 692 433 381
p 2 0 239 681 401 381
p 2 0 227 693 392 370
p 2 0 223 697 414 372
p 2 0 264 656 438 406
p 2 0 236 684 405 378
p 2 0 189 731 359 335
p 2 0 150 770 321 306
i 2 920 0 0 4269 2825
p 2 140 776 4 6190 2356
p 2 69 850 1 6331 2242
p 2 36 881 3 6747 2225
p 2 20 899 1 6599 2171
p 2 145 775 0 8078 2688
p 2 213 703 4 8938 2863
p 2 307 613 0 8946 3036
p 2 357 563 0 7037 2932
p 2 146 774 0 6247 2368
p 2 13 901 6 5333 1978
p 2 8 908 4 5324 1964
p 2 20 891 9 5678 2026
p 2 94 823 3 5621 2102
p 2 10 900 10 5077 1827
p 2 19 890 11 4519 1844
p 2 27 887 6 5666 2003
p 2 98 815 7 5748 2222
p 2 77 841 2 6778 2389
p 2 216 701 3 7251 2666
p 2 251 668 1 8069 2927
p 2 113 806 1 8860 2793
p 2 131 789 0 9109 2909
p 2 152 766 2 8054 2798
p 2 38 880 2 6847 2346
p 2 125 795 0 6809 2466
p 2 47 872 1 6952 2308
p 2 185 734 1 6270 2560
p 2 9 901 10 6127 2144
p 2 112 806 2 6250 2297
p 2 65 853 2 6330 2359
p 2 145 774 1 7101 2620
p 2 78 840 2 7336 2481
p 2 32 886 2 6874 2306
p 2 189 730 1 8004 2754
p 2 217 703 0 9186 2824
i 2 920 0 0 5844 2946
p 2 551 367 2 6304 3051
p 2 237 682 1 6500 2646
p 2 46 873 1 6764 2268
p 2 33 886 1 7165 2346
p 2 169 751 0 6859 2565
p 2 46 873 1 6680 2208
p 2 50 868 2 6643 2289
p 2 223 697 0 7242 2800
p 2 105 815 0 7596 2504
p 2 86 833 1 7069 2508
p 2 148 771 1 6897 2538
p 2 216 704 0 8346 2714
p 2 291 628 1 9410 3041
p 2 232 688 0 9877 3144
p 2 244 675 1 11064 3112
p 2 114 806 0 9225 2699
p 2 49 865 6 7197 2374
p 2 7 911 2 6807 2196
p 2 50 869 1 7241 2360
p 2 70 850 0 6420 2291
p 2 120 800 0 7146 2547
p 2 75 841 4 6631 2217
p 2 12 907 1 5172 1906
p 2 0 902 18 4241 1705
p 2 3 902 15 4838 1770
p 2 24 882 14 4476 1872
p 2 117 793 10 6057 2257
p 2 265 653 2 7595 2721
p 2 242 678 0 9443 2976
p 2 303 617 0 8608 3085
p 2 162 757 1 7794 2772
p 2 134 785 1 7102 2657
p 2 417 503 0 6419 3022
p 2 82 835 3 7460 2511
p 2 26 882 12 6012 2113
p 2 32 882 6 5252 2085
p 2 80 839 1 6076 2224
p 2 98 820 2 6093 2293
p 2 137 774 9 7385 2567
p 2 132 785 3 8273 2605
p 2 182 738 0 9499 2914
p 2 105 814 1 8407 2722
p 2 209 711 0 8382 2825
p 2 131 788 1 7583 2626
p 2 80 840 0 7086 2563
p 2 166 751 3 6959 2707
p 2 124 793 3 6963 2638
p 2 73 847 0 7614 2639
p 2 76 839 5 5929 2356
p 2 32 883 5 6657 2210
p 2 145 775 0 7866 2674
p 2 332 588 0 7814 2947
p 2 242 678 0 8449 2927
p 2 101 819 0 7040 2675
p 2 68 852 0 7718 2744
p 2 353 567 0 7512 3039
p 2 287 632 1 8528 3014
p 2 526 392 2 7533 3299
p 2 84 836 0 8473 2610
p 2 288 631 1 7685 2861
p 2 105 815 0 8677 2626
p 2 214 706 0 7935 2791
p 2 44 870 6 6983 2210
p 2 21 896 3 6018 1989
p 2 16 897 7 6711 2091
p 2 86 826 8 7674 2392
p 2 212 708 0 8374 2835
p 2 507 413 0 7421 3135
p 2 41 870 9 7135 2195
p 2 146 773 1 8735 2609
p 2 140 779 1 8457 2699
p 2 125 789 6 7295 2532
p 2 92 827 1 7200 2431
p 2 97 823 0 7340 2472
p 2 130 790 0 7775 2616
p 2 129 791 0 7198 2598
p 2 281 637 2 7037 2840
p 2 201 718 1 7524 2893
p 2 256 664 0 8178 2973
p 2 190 730 0 8191 2920
p 2 188 732 0 9591 2993
p 2 175 744 1 10610 3096
p 2 178 742 0 10517 3014
p 2 516 404 0 8934 3365
p 2 321 599 0 8851 3132
p 2 159 761 0 8799 2775
p 2 151 769 0 8973 2889
p 2 227 692 1 9839 3067
p 2 161 759 0 9891 2907
p 2 113 807 0 9784 2779
p 2 170 750 0 9892 2851
p 2 89 831 0 8517 2533
p 2 310 610 0 10905 3110
p 2 143 777 0 10450 2773
p 2 19 899 2 7725 2179
p 2 19 899 2 6591 2034
p 2 20 893 7 6132 1977
p 2 25 892 3 6452 2111
p 2 12 903 5 6567 2110
p 2 19 898 3 7597 2196
p 2 46 873 1 7553 2280
p 2 9 906 5 5877 1920
p 2 8 902 10 5542 1893
p 2 10 907 3 5812 1877
p 2 2 902 16 5561 1817
p 2 2 912 6 5554 1776
