# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 47 873 0 12783 2203
p 2 40 880 0 14223 2281
p 2 27 892 1 15161 2119
p 2 6 914 0 15887 1952
p 2 5 914 1 17999 1882
p 2 1 914 5 21637 1778
p 2 0 919 1 23826 1695
p 2 0 912 8 8652 1325
p 2 0 585 335 1578 755
p 2 0 262 658 892 429
p 2 0 243 677 596 409
p 2 0 449 471 1263 597
p 2 0 324 596 1046 485
p 2 0 202 718 574 364
p 2 0 390 530 1136 549
p 2 0 277 643 964 432
p 2 0 186 734 552 346
p 2 0 172 748 498 329
p 2 1 112 807 501 283
p 2 0 247 673 745 403
p 2 0 189 731 542 346
p 2 0 146 774 647 309
p 2 0 187 733 566 347
p 2 0 131 789 662 294
p 2 0 103 817 387 268
p 2 0 90 830 364 257
p 2 0 71 849 500 240
p 2 0 147 773 516 308
p 2 0 103 817 378 266
p 2 0 75 845 539 244
p 2 0 116 804 436 280
p 2 0 122 798 453 285
p 2 0 158 762 719 320
p 2 0 99 821 405 265
p 2 0 75 845 326 242
p 2 1 62 857 419 238
p 2 0 79 841 334 246
p 2 0 58 862 287 225
p 2 1 74 845 582 251
p 2 0 72 848 320 238
p 2 0 62 858 285 230
p 2 0 64 856 497 234
p 2 0 68 852 313 237
p 2 0 47 873 271 217
p 2 0 70 850 524 238
p 2 0 58 862 299 227
p 2 0 46 874 258 216
p 2 0 69 851 476 242
p 2 0 46 874 276 217
p 2 0 46 874 264 214
p 2 0 34 886 235 204
p 2 0 49 871 259 216
p 2 0 33 887 237 205
p 2 34 311 575 18905 1056
p 2 0 352 568 1277 536
p 2 0 181 739 580 351
p 2 57 325 538 17739 1136
p 2 0 249 671 905 428
p 2 0 150 770 497 319
p 2 33 312 575 16971 1037
p 2 0 222 698 833 403
p 2 0 162 758 539 332
p 2 5 295 620 12863 763
p 2 0 219 701 866 399
p 2 0 158 762 521 323
p 2 2 291 627 12543 713
p 2 0 214 706 848 396
p 2 0 213 707 844 386
p 2 1 132 787 829 317
p 2 0 102 818 406 270
p 2 0 158 762 585 322
p 2 0 91 829 596 263
p 2 0 79 841 352 246
p 2 0 131 789 489 296
p 2 0 90 830 612 260
p 2 0 62 858 308 231
p 2 0 75 845 328 244
p 2 0 63 857 520 235
p 2 0 145 775 540 312
p 2 0 156 764 559 320
p 2 1 66 853 463 242
p 2 0 57 863 288 226
p 2 0 30 890 238 202
p 2 1 70 849 649 255
p 2 0 58 862 302 228
p 2 0 39 881 259 211
p 2 0 79 841 552 250
p 2 0 46 874 275 215
p 2 0 39 881 250 210
p 2 0 75 845 561 244
p 2 0 45 875 276 217
p 2 0 41 879 256 212
p 2 0 49 871 478 222
p 2 0 58 862 296 227
p 2 0 38 882 249 208
p 2 0 54 866 519 227
p 2 0 46 874 264 215
p 2 0 33 887 239 204
p 2 2 51 867 509 237
p 2 0 37 883 244 207
p 2 0 28 892 232 201
p 2 1 46 873 576 232
p 2 0 65 855 317 236
p 2 0 36 884 249 206
p 2 0 77 843 562 249
p 2 0 35 885 242 206
p 2 0 17 903 205 189
p 2 1 38 881 400 217
p 2 0 31 889 242 203
p 2 1 37 882 544 224
p 2 0 32 888 247 202
p 2 0 22 898 216 194
p 2 0 29 891 448 205
p 2 0 30 890 232 200
p 2 0 14 906 206 189
p 2 0 30 890 455 206
p 2 0 33 887 239 204
p 2 0 24 896 225 196
p 2 0 31 889 444 205
p 2 0 25 895 234 199
p 2 0 16 904 207 191
p 2 1 32 887 390 212
p 2 0 20 900 215 194
p 2 0 6 914 187 182
p 2 1 23 896 518 211
p 2 0 14 906 205 188
p 2 0 12 908 198 187
p 2 0 15 905 425 193
p 2 0 8 912 193 184
p 2 0 8 912 189 183
p 2 0 10 910 422 190
p 2 0 884 36 8184 1159
p 2 0 901 19 19819 1473
p 2 6 914 0 19376 1671
p 2 11 909 0 17346 1958
p 2 20 900 0 16025 2114
p 2 41 879 0 15695 2292
p 2 42 875 3 14040 2279
p 2 27 893 0 10903 2046
p 2 24 895 1 12567 2090
p 2 50 870 0 13204 2177
p 2 22 898 0 13746 2125
p 2 34 882 4 14336 2164
p 2 7 912 1 15083 1902
p 2 4 915 1 16181 1803
p 2 0 914 6 18187 1702
p 2 1 917 2 18343 1553
p 2 0 914 6 6913 1239
p 2 0 551 369 1468 718
p 2 0 553 367 1587 710
p 2 0 357 563 855 516
p 2 0 226 694 582 389
p 2 0 337 583 879 490
p 2 0 206 714 576 363
p 2 0 155 765 428 315
p 2 0 230 690 652 384
p 2 0 154 766 440 317
p 2 0 130 790 406 288
p 2 0 196 724 565 352
p 2 0 131 789 407 290
p 2 0 113 807 362 272
p 2 0 188 732 597 348
p 2 0 125 795 429 289
p 2 0 147 773 488 309
p 2 0 100 820 388 266
p 2 0 92 828 349 256
p 2 0 100 820 384 266
p 2 0 68 852 303 235
p 2 0 52 868 269 222
p 2 0 53 867 272 221
p 2 0 41 879 233 210
p 2 0 28 892 229 201
p 2 0 43 877 262 213
p 2 0 37 883 236 207
p 2 0 35 885 239 206
p 2 0 25 895 218 197
p 2 0 15 905 201 189
i 2 920 0 0 85295 4746
p 2 0 166 754 491 327
p 2 0 94 826 342 258
p 2 0 139 781 484 303
p 2 0 67 853 320 235
p 2 0 63 857 309 231
p 2 0 101 819 390 263
p 2 0 62 858 314 231
p 2 0 73 847 337 240
p 2 0 96 824 389 261
p 2 0 59 861 308 229
p 2 0 52 868 294 221
p 2 0 100 820 393 264
p 2 0 51 869 276 220
p 2 0 63 857 310 231
p 2 0 65 855 320 234
p 2 0 53 867 285 222
p 2 0 42 878 268 211
p 2 0 73 847 332 241
p 2 0 42 878 264 211
p 2 0 39 881 257 208
p 2 0 72 848 340 238
p 2 0 42 878 262 211
p 2 0 46 874 274 219
p 2 0 192 728 579 352
p 2 0 108 812 407 273
p 2 0 120 800 426 283
p 2 0 50 870 277 221
p 2 0 20 900 218 193
p 2 0 26 894 232 197
p 2 0 53 867 289 222
p 2 0 40 880 255 210
p 2 0 35 885 247 206
p 2 0 57 863 288 224
p 2 0 30 890 235 200
p 2 0 39 881 261 210
p 2 0 43 877 271 213
p 2 0 28 892 234 200
p 2 0 36 884 252 209
p 2 0 47 873 284 217
p 2 0 22 898 223 193
p 2 0 17 903 205 190
p 2 0 59 861 297 226
p 2 0 63 857 305 231
p 2 0 101 819 384 267
p 2 0 42 878 261 213
p 2 0 34 886 252 206
p 2 0 48 872 275 217
p 2 0 30 890 237 202
p 2 0 14 906 202 188
p 2 0 17 903 208 190
p 2 0 16 904 209 189
p 2 0 13 907 199 187
p 2 0 18 902 211 192
p 2 0 12 908 199 186
p 2 0 5 915 185 181
p 2 0 11 909 197 187
p 2 0 5 915 188 181
p 2 0 3 917 180 179
p 2 0 4 916 182 181
i 2 920 0 0 35926 3998
p 2 0 347 573 578 496
p 2 0 255 665 424 404
p 2 0 150 770 322 305
p 2 0 82 838 263 252
p 2 0 80 840 254 244
p 2 0 62 858 240 231
p 2 0 54 866 228 219
p 2 0 41 879 214 209
p 2 0 27 893 208 199
p 2 0 12 908 190 188
p 2 0 21 899 201 196
p 2 0 58 862 254 228
p 2 0 146 774 341 299
p 2 0 61 859 251 229
p 2 0 80 840 263 244
p 2 0 56 864 248 222
p 2 0 41 879 224 211
p 2 0 45 875 231 213
p 2 0 101 819 287 258
p 2 0 43 877 230 212
p 2 0 49 871 249 220
p 2 0 68 852 274 239
p 2 0 38 882 221 208
p 2 0 30 890 211 202
p 2 0 41 879 230 211
p 2 0 43 877 240 213
p 2 0 39 881 218 208
p 2 0 30 890 214 203
p 2 0 12 908 193 188
p 2 0 26 894 206 197
p 2 0 15 905 194 190
p 2 0 10 910 189 185
p 2 137 743 40 33543 2521
p 2 0 587 333 1649 807
p 2 0 395 525 769 541
p 2 7 895 18 22261 1859
p 2 0 611 309 1745 859
p 2 0 412 508 879 564
p 2 13 846 61 16396 1606
p 2 0 630 290 1701 837
p 2 0 443 477 897 585
p 2 1 888 31 13615 1517
p 2 0 588 332 1589 774
p 2 0 517 403 1310 675
p 2 0 368 552 899 522
p 2 0 261 659 605 411
p 2 0 215 705 542 372
p 2 0 256 664 727 416
p 2 0 309 611 865 461
p 2 0 136 784 407 298
p 2 0 106 814 345 268
p 2 0 142 778 434 305
p 2 0 136 784 394 296
p 2 0 98 822 324 265
p 2 0 61 859 273 229
p 2 0 77 843 319 245
p 2 0 57 863 272 226
p 2 0 76 844 302 243
p 2 0 95 825 344 260
p 2 0 66 854 275 233
p 2 0 43 877 252 215
p 2 0 51 869 263 220
p 2 0 37 883 236 208
p 2 0 55 865 286 224
p 2 0 64 856 286 232
p 2 0 82 838 308 248
p 2 0 64 856 283 230
p 2 0 63 857 279 232
p 2 0 76 844 320 244
p 2 0 50 870 271 224
p 2 0 59 861 271 227
p 2 0 100 820 318 263
p 2 0 61 859 275 232
p 2 0 88 832 278 252
p 2 0 48 872 242 219
p 2 0 49 871 232 216
p 2 0 17 903 199 192
p 2 0 16 904 192 190
p 2 0 12 908 197 188
i 2 920 0 0 18606 3370
p 2 0 378 542 612 521
p 2 6 899 15 11796 1529
p 2 0 617 303 1402 792
p 2 3 867 50 12608 1529
p 2 0 633 287 1459 797
p 2 2 824 94 9261 1297
p 2 0 600 320 1363 751
p 2 0 767 153 6983 1110
p 2 0 597 323 1318 752
p 2 0 776 144 7200 1110
p 2 0 563 357 1258 718
p 2 0 470 450 1017 605
p 2 0 409 511 774 541
p 2 0 271 649 544 404
p 2 0 307 613 596 440
p 2 0 233 687 520 379
p 2 0 212 708 481 363
p 2 0 152 768 379 305
p 2 0 101 819 332 264
p 2 0 83 837 283 248
p 2 0 65 855 259 231
p 2 0 85 835 288 246
p 2 0 90 830 295 256
p 2 0 92 828 287 256
p 2 0 110 810 300 263
p 2 0 37 883 238 208
p 2 0 72 848 264 239
i 2 920 0 0 40071 4044
p 2 0 254 666 511 412
p 2 0 235 685 464 385
p 2 0 169 751 410 328
p 2 0 106 814 303 267
p 2 0 103 817 318 264
p 2 0 88 832 313 254
p 2 0 69 851 295 242
p 2 0 59 861 261 226
p 2 0 72 848 303 243
p 2 0 71 849 292 238
p 2 0 53 867 265 223
p 2 0 51 869 255 220
p 2 0 57 863 257 223
p 2 0 43 877 246 214
p 2 0 56 864 280 226
p 2 0 57 863 263 223
p 2 0 44 876 254 215
p 2 0 54 866 273 225
p 2 0 40 880 235 211
p 2 0 45 875 255 215
p 2 0 54 866 275 226
p 2 0 61 859 266 228
p 2 0 52 868 260 219
p 2 0 55 865 267 223
p 2 0 81 839 318 246
p 2 0 115 805 404 281
p 2 0 59 861 283 228
p 2 0 34 886 237 206
p 2 0 33 887 233 206
p 2 0 45 875 262 214
p 2 0 35 885 242 207
p 2 0 27 893 225 199
p 2 0 42 878 260 211
p 2 0 37 883 230 207
p 2 0 17 903 210 192
p 2 0 40 880 246 210
p 2 0 40 880 236 209
p 2 0 34 886 230 205
p 2 0 34 886 243 206
p 2 0 33 887 232 207
p 2 0 24 896 217 196
p 2 0 34 886 235 205
p 2 0 34 886 227 204
p 2 0 30 890 227 202
p 2 0 33 887 234 203
p 2 0 27 893 220 200
p 2 0 20 900 207 191
p 2 0 51 869 251 216
p 2 0 55 865 272 224
p 2 0 70 850 303 238
p 2 0 40 880 245 212
p 2 0 25 895 223 197
p 2 0 31 889 225 202
p 2 0 49 871 249 217
p 2 0 34 886 237 207
p 2 0 27 893 221 199
p 2 0 33 887 241 204
p 2 0 25 895 220 198
p 2 0 22 898 207 195
p 2 0 28 892 223 201
p 2 0 29 891 222 199
p 2 0 20 900 209 194
p 2 0 27 893 223 198
p 2 0 24 896 216 195
p 2 0 21 899 209 193
p 2 0 22 898 222 195
p 2 0 23 897 218 195
p 2 0 20 900 215 193
p 2 0 34 886 240 206
p 2 0 20 900 212 193
p 2 0 25 895 225 199
p 2 0 23 897 211 194
p 2 0 49 871 260 218
p 2 0 56 864 272 226
p 2 0 34 886 232 205
p 2 0 21 899 205 194
p 2 0 21 899 210 194
p 2 0 22 898 214 194
p 2 0 25 895 212 199
p 2 0 17 903 204 192
p 2 0 26 894 218 199
p 2 0 22 898 220 196
p 2 0 18 902 206 192
p 2 0 10 910 195 185
p 2 0 28 892 222 198
p 2 0 16 904 200 189
p 2 0 26 894 224 199
p 2 0 24 896 215 197
p 2 0 12 908 196 186
p 2 0 26 894 222 198
p 2 0 23 897 213 194
p 2 0 20 900 207 193
p 2 0 18 902 211 191
p 2 0 29 891 223 198
p 2 0 19 901 207 190
p 2 0 27 893 223 199
p 2 0 37 883 240 209
p 2 0 49 871 262 219
p 2 0 28 892 229 201
p 2 0 7 913 186 181
p 2 0 19 901 202 191
p 2 0 18 902 204 191
p 2 0 11 909 196 185
p 2 0 22 898 213 195
p 2 0 24 896 219 196
p 2 0 17 903 208 193
p 2 0 26 894 206 196
p 2 0 19 901 207 194
p 2 0 22 898 207 195
p 2 0 12 908 193 187
p 2 0 17 903 198 189
p 2 0 12 908 191 187
p 2 0 10 910 189 184
p 2 0 19 901 207 192
p 2 0 39 881 241 210
p 2 0 34 886 235 204
p 2 0 19 901 210 191
p 2 0 14 906 201 189
p 2 0 12 908 197 187
p 2 0 19 901 203 190
p 2 0 12 908 196 187
p 2 0 8 912 187 183
p 2 0 12 908 198 186
p 2 0 12 908 190 186
p 2 0 8 912 191 184
p 2 0 5 915 184 180
p 2 0 7 913 188 182
p 2 0 1 919 178 178
p 2 0 1 919 178 178
p 2 0 6 914 187 183
p 2 0 3 917 180 179
i 2 920 0 0 23190 3667
p 2 0 561 359 809 689
p 2 0 520 400 670 638
p 2 0 278 642 436 417
p 2 0 269 651 428 406
p 2 0 143 777 328 301
p 2 0 170 750 332 319
p 2 0 100 820 275 260
p 2 0 156 764 341 311
p 2 0 121 799 738 295
p 2 0 134 786 337 293
p 2 0 121 799 311 282
p 2 0 116 804 834 284
p 2 0 56 864 248 228
p 2 0 99 821 283 259
p 2 0 64 856 694 235
p 2 0 67 853 255 233
p 2 0 76 844 267 242
p 2 1 71 848 508 256
p 2 0 44 876 237 217
p 2 0 75 845 252 237
p 2 1 57 862 784 240
p 2 0 50 870 251 222
p 2 0 103 817 292 262
p 2 0 56 864 700 234
p 2 0 46 874 239 214
p 2 0 39 881 227 210
p 2 1 77 842 513 262
p 2 0 29 891 216 203
p 2 0 67 853 241 229
p 2 0 42 878 624 222
p 2 0 44 876 223 214
p 2 0 66 854 244 230
p 2 1 42 877 469 231
p 2 0 37 883 224 208
p 2 0 45 875 225 211
p 2 1 44 875 778 230
p 2 0 40 880 227 212
p 2 0 52 868 232 220
p 2 0 42 878 225 212
p 2 0 44 876 220 209
p 2 0 43 877 223 214
p 2 0 31 889 678 213
p 2 0 53 867 252 221
p 2 0 34 886 217 205
p 2 1 33 886 463 223
p 2 0 26 894 208 199
p 2 0 55 865 233 221
p 2 0 23 897 203 196
p 2 0 41 879 218 209
p 2 1 77 842 813 260
p 2 0 38 882 226 210
p 2 0 30 890 215 202
p 2 0 37 883 681 217
p 2 0 34 886 225 204
p 2 0 61 859 767 235
p 2 0 35 885 235 207
p 2 0 45 875 222 211
p 2 0 26 894 656 206
p 2 0 30 890 216 203
p 2 0 30 890 749 211
p 2 0 25 895 217 199
p 2 0 31 889 212 202
p 2 4 494 422 10207 1102
p 2 0 409 511 977 574
p 2 0 274 646 580 430
p 2 0 535 385 9918 1063
p 2 0 438 482 1027 601
p 2 0 299 621 645 459
p 2 1 503 416 8393 992
p 2 0 384 536 905 539
p 2 0 328 592 696 490
p 2 0 511 409 6794 893
p 2 0 368 552 905 528
p 2 0 280 640 914 441
p 2 0 174 746 408 335
p 2 0 249 671 568 392
p 2 0 191 729 950 356
p 2 0 167 753 407 316
p 2 0 152 768 367 306
p 2 0 177 743 752 337
p 2 0 111 809 337 271
p 2 0 172 748 409 321
p 2 0 119 801 624 291
p 2 0 91 829 290 255
p 2 0 76 844 280 244
p 2 0 124 796 629 289
p 2 0 135 785 358 287
p 2 0 72 848 735 249
p 2 0 59 861 270 226
p 2 0 40 880 251 212
p 2 0 66 854 591 240
p 2 0 75 845 269 240
p 2 0 68 852 279 237
p 2 1 63 856 482 247
p 2 0 53 867 257 223
p 2 1 74 845 771 259
p 2 0 71 849 304 240
p 2 0 103 817 349 268
p 2 2 60 858 511 253
p 2 0 68 852 268 235
p 2 0 67 853 254 232
p 2 1 35 884 698 224
p 2 0 52 868 250 221
p 2 0 63 857 241 225
p 2 0 55 865 590 234
p 2 0 53 867 262 224
p 2 0 43 877 231 212
p 2 0 43 877 667 221
p 2 0 27 893 228 200
p 2 0 25 895 208 197
p 2 0 55 865 575 228
p 2 0 43 877 248 215
p 2 0 23 897 213 196
p 2 0 24 896 640 204
p 2 0 24 896 215 196
p 2 0 48 872 224 212
p 2 0 26 894 533 207
p 2 0 18 902 213 193
p 2 0 27 893 208 198
i 2 920 0 0 13449 3392
p 2 0 607 313 964 742
p 2 31 538 351 2495 848
p 2 0 282 638 503 429
p 2 142 375 403 10042 1382
p 2 0 281 639 605 446
i 2 920 0 0 18674 3558
p 2 0 482 438 777 618
p 2 102 644 174 13246 1675
p 2 0 450 470 965 624
p 2 36 570 314 12177 1390
p 2 0 417 503 924 608
p 2 13 536 371 9196 1190
p 2 0 441 479 914 622
p 2 0 369 551 652 514
p 2 3 520 397 7080 998
p 2 0 362 558 770 534
p 2 0 308 612 586 455
p 2 5 453 462 7209 944
p 2 0 367 553 811 554
p 2 0 254 666 506 415
p 2 0 155 765 376 318
p 2 0 212 708 453 367
p 2 0 149 771 394 307
i 2 920 0 0 50668 4251
p 2 0 199 721 455 363
p 2 0 169 751 378 331
p 2 0 71 849 256 238
p 2 0 71 849 249 241
p 2 0 39 881 226 210
p 2 0 41 879 220 211
p 2 0 45 875 238 212
p 2 0 34 886 222 205
p 2 0 47 873 261 218
p 2 0 43 877 241 213
p 2 2 57 861 942 245
p 2 0 72 848 327 240
p 2 0 69 851 279 237
p 2 0 69 851 797 248
p 2 0 80 840 324 247
p 2 0 35 885 243 208
p 2 1 51 868 637 236
p 2 0 45 875 291 215
p 2 0 48 872 256 218
p 2 2 53 865 930 244
p 2 0 35 885 252 206
p 2 0 38 882 252 210
p 2 0 30 890 752 212
p 2 0 50 870 269 218
p 2 0 74 846 831 252
p 2 0 42 878 269 213
p 2 0 28 892 230 200
p 2 0 45 875 769 225
p 2 0 37 883 249 208
p 2 0 25 895 228 200
p 2 1 37 882 618 225
p 2 0 49 871 279 218
p 2 2 38 880 928 231
p 2 0 42 878 267 213
p 2 0 33 887 246 205
p 2 1 25 894 652 219
p 2 0 28 892 236 200
p 2 0 31 889 229 203
p 2 2 37 881 919 230
p 2 0 43 877 279 212
p 2 0 37 883 244 208
p 2 0 48 872 799 229
p 2 0 48 872 296 220
p 2 0 39 881 785 220
p 2 0 28 892 250 202
p 2 0 36 884 249 209
p 2 0 31 889 735 214
p 2 0 49 871 293 218
p 2 0 38 882 255 209
p 2 1 37 882 625 223
p 2 0 26 894 230 198
p 2 1 28 891 723 218
p 2 0 33 887 260 205
p 2 0 47 873 851 228
p 2 0 44 876 246 213
p 2 0 34 886 242 205
p 2 1 33 886 670 225
p 2 0 28 892 236 202
p 2 0 15 905 204 189
p 2 1 27 892 743 216
p 2 0 28 892 244 203
p 2 0 33 887 830 215
p 2 0 37 883 264 208
p 2 0 22 898 221 195
p 2 1 30 889 661 223
p 2 0 20 900 222 193
p 2 0 26 894 222 198
p 2 2 23 895 886 218
p 2 0 20 900 232 195
p 2 0 18 902 212 192
p 2 0 25 895 759 208
p 2 0 41 879 260 212
p 2 0 61 859 812 239
p 2 0 30 890 253 202
p 2 0 27 893 230 200
p 2 0 29 891 723 212
p 2 0 21 899 223 194
p 2 0 11 909 197 186
p 2 1 23 896 585 211
p 2 0 23 897 241 198
p 2 2 18 900 867 213
p 2 0 22 898 228 195
p 2 0 19 901 213 192
p 2 0 25 895 730 207
p 2 0 29 891 250 200
p 2 0 33 887 782 216
p 2 0 24 896 237 197
p 2 0 19 901 216 192
p 2 1 27 892 641 220
p 2 0 27 893 242 201
p 2 0 23 897 217 196
p 2 2 40 878 903 234
p 2 0 23 897 240 197
p 2 0 16 904 204 189
p 2 0 30 890 740 213
p 2 0 67 853 309 238
p 2 0 25 895 215 197
p 2 40 383 497 19101 1146
p 2 0 274 646 946 445
p 2 0 169 751 500 338
p 2 1 403 516 13720 852
p 2 0 317 603 1055 489
p 2 0 160 760 505 326
p 2 3 410 507 14457 909
p 2 0 286 634 1030 468
p 2 0 153 767 498 319
p 2 0 85 835 785 266
