# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 130 790 309 301
p 2 0 130 790 287 285
p 2 0 109 811 261 261
p 2 0 121 799 269 269
p 2 0 11 909 187 187
p 2 0 89 831 240 240
p 2 0 18 902 192 192
p 2 0 95 825 241 241
p 2 0 5 915 181 181
p 2 0 52 868 215 215
p 2 0 3 917 180 180
p 2 0 47 873 209 208
p 2 0 1 919 178 178
p 2 0 16 904 188 188
p 2 0 1 919 178 178
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 50 870 365 237
p 2 0 134 786 496 303
p 2 0 128 792 760 319
p 2 0 95 825 938 308
p 2 0 92 828 922 297
p 2 0 92 828 1365 304
p 2 0 96 824 1397 310
p 2 0 91 829 1576 310
p 2 0 95 825 1620 310
p 2 0 96 824 1567 318
p 2 0 97 823 1741 314
p 2 0 99 821 1965 319
p 2 0 98 822 2009 315
p 2 0 98 822 2117 320
p 2 0 98 822 2076 315
p 2 0 98 822 1846 321
p 2 0 98 822 1937 314
p 2 0 98 822 1934 321
p 2 0 98 822 1941 314
p 2 0 98 822 1920 321
p 2 0 98 822 1256 312
p 2 0 98 822 1475 317
p 2 0 98 822 1252 312
p 2 0 97 823 1037 308
p 2 0 96 824 706 293
p 2 0 73 847 370 249
p 2 0 51 869 276 222
p 2 0 48 872 257 220
p 2 0 8 912 194 185
p 2 0 20 900 197 194
p 2 0 7 913 184 183
p 2 0 14 906 189 189
p 2 0 10 910 184 184
p 2 0 8 912 185 184
p 2 0 3 917 179 179
p 2 0 3 917 180 179
p 2 0 1 919 178 178
p 2 0 3 917 182 180
p 2 0 5 915 184 182
p 2 0 2 918 182 179
p 2 0 2 918 181 179
p 2 0 1 919 179 178
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 61 859 398 248
p 2 0 90 830 546 279
p 2 0 91 829 734 287
p 2 0 93 827 865 300
p 2 0 91 829 859 295
p 2 0 97 823 1329 308
p 2 0 95 825 1364 305
p 2 0 94 826 1370 312
p 2 0 97 823 1477 307
p 2 0 95 825 1522 314
p 2 0 95 825 1720 310
p 2 0 95 825 1687 316
p 2 0 92 828 1840 308
p 2 0 93 827 2061 325
p 2 0 96 824 2288 335
p 2 0 97 823 1484 322
p 2 0 95 825 1618 315
p 2 0 113 807 1710 346
p 2 0 91 829 1415 316
p 2 0 113 807 1279 332
p 2 0 126 794 839 324
p 2 0 115 805 799 317
p 2 0 129 791 526 311
p 2 0 115 805 411 302
p 2 0 99 821 385 285
p 2 0 129 791 293 284
p 2 0 69 851 230 230
p 2 0 112 808 270 265
p 2 0 48 872 213 213
p 2 0 100 820 266 261
p 2 0 58 862 222 222
p 2 0 43 877 214 214
p 2 0 30 890 199 199
p 2 0 48 872 216 215
p 2 0 8 912 185 185
p 2 0 9 911 186 186
p 2 0 5 915 181 181
p 2 0 3 917 180 180
p 2 0 2 918 178 178
p 2 0 1 919 178 178
p 2 0 1 919 178 178
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 78 842 392 257
p 2 0 116 804 482 294
p 2 0 115 805 780 310
p 2 0 93 827 924 310
p 2 0 94 826 1018 309
p 2 0 92 828 1495 315
p 2 0 92 828 1324 307
p 2 0 92 828 1438 312
p 2 0 92 828 1702 307
p 2 0 92 828 1598 312
p 2 0 92 828 1802 308
p 2 0 92 828 1822 317
p 2 0 92 828 1875 309
p 2 0 92 828 1885 312
p 2 0 92 828 2048 309
p 2 0 92 828 1775 311
p 2 0 92 828 1826 307
p 2 0 92 828 1796 314
p 2 0 92 828 1936 309
p 2 0 92 828 1608 315
p 2 0 92 828 1364 305
p 2 0 92 828 1218 311
p 2 0 92 828 1347 304
p 2 0 90 830 808 294
p 2 0 88 832 697 285
p 2 0 67 853 360 245
p 2 0 37 883 240 210
p 2 0 35 885 225 207
p 2 0 18 902 200 193
p 2 0 10 910 191 187
p 2 0 8 912 193 186
p 2 0 5 915 183 182
p 2 0 3 917 182 180
p 2 0 4 916 182 181
p 2 0 2 918 184 180
p 2 0 3 917 182 180
p 2 0 1 919 179 178
p 2 0 1 919 179 178
p 2 0 0 920 177 177
p 2 0 1 919 179 178
p 2 0 0 920 177 177
p 2 0 1 919 179 178
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 1 919 178 178
p 2 0 0 920 177 177
p 2 0 3 917 180 180
p 2 0 0 920 177 177
p 2 0 1 919 179 179
p 2 0 0 920 177 177
p 2 0 1 919 179 178
p 2 0 60 860 389 235
p 2 0 45 875 265 214
p 2 0 22 898 206 195
p 2 0 6 914 183 182
p 2 0 5 915 181 181
p 2 0 1 919 179 179
p 2 0 5 915 181 181
p 2 0 0 920 177 177
p 2 0 5 915 181 181
p 2 0 0 920 177 177
p 2 0 1 919 178 178
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 0 920 177 177
p 2 0 123 797 504 304
p 2 0 542 378 945 624
p 2 0 862 58 3205 1052
p 2 0 850 70 2536 1133
p 2 0 687 233 2103 881
p 2 0 873 47 3641 1158
p 2 0 769 151 3608 1020
p 2 0 914 6 3858 1246
p 2 0 862 58 4607 1142
p 2 0 916 4 4594 1316
p 2 0 878 42 5118 1274
p 2 0 906 14 4794 1379
p 2 0 897 23 6003 1275
p 2 0 913 7 6612 1491
p 2 0 902 18 6128 1313
p 2 0 918 2 5836 1497
p 2 0 887 33 4974 1275
p 2 0 910 10 5119 1454
p 2 0 885 35 4955 1310
p 2 0 904 16 4199 1415
p 2 0 886 34 3702 1281
p 2 0 913 7 3406 1363
p 2 0 854 66 2574 1217
p 2 0 868 52 1955 1119
p 2 0 805 115 2245 1125
p 2 0 741 179 1199 896
p 2 0 705 215 1235 858
p 2 0 705 215 1117 825
p 2 0 597 323 1027 729
p 2 0 606 314 1004 726
p 2 0 518 402 917 649
p 2 0 543 377 931 666
p 2 0 463 457 844 589
p 2 0 463 457 822 584
p 2 0 352 568 725 492
p 2 0 360 560 770 501
p 2 0 382 538 789 515
p 2 0 348 572 766 492
p 2 0 317 603 729 461
p 2 0 304 616 736 451
p 2 0 368 552 750 493
p 2 0 289 631 713 432
p 2 0 308 612 708 443
p 2 0 316 604 699 453
p 2 0 310 610 718 449
p 2 0 222 698 675 388
p 2 0 281 639 702 422
p 2 0 229 691 641 382
p 2 0 264 656 712 413
p 2 0 198 722 586 357
p 2 0 275 645 682 425
p 2 0 253 667 657 401
p 2 0 277 643 670 425
p 2 0 257 663 663 407
p 2 0 267 653 656 412
p 2 0 262 658 662 409
p 2 0 299 621 714 440
p 2 0 233 687 654 392
p 2 0 307 613 692 443
p 2 0 277 643 685 421
p 2 0 313 607 735 443
p 2 0 251 669 631 402
p 2 0 259 661 644 403
p 2 0 261 659 710 413
p 2 0 292 628 695 427
p 2 0 307 613 713 450
p 2 0 249 671 671 396
p 2 0 248 672 677 402
p 2 0 250 670 656 400
p 2 0 235 685 619 389
p 2 0 301 619 657 432
p 2 0 267 653 651 408
p 2 0 296 624 705 435
p 2 0 239 681 636 389
p 2 0 291 629 717 429
p 2 0 264 656 683 410
p 2 0 294 626 689 430
p 2 0 283 637 696 430
p 2 0 277 643 663 408
p 2 0 273 647 612 406
p 2 0 318 602 698 444
p 2 0 287 633 714 429
p 2 0 308 612 693 443
p 2 0 258 662 651 403
p 2 0 301 619 703 436
p 2 0 318 602 735 449
p 2 0 289 631 722 433
p 2 0 362 558 775 477
p 2 0 371 549 862 505
p 2 0 349 571 810 487
p 2 0 381 539 898 511
p 2 0 391 529 893 522
p 2 0 448 472 983 567
p 2 0 392 528 905 534
p 2 0 382 538 956 517
p 2 0 397 523 979 536
p 2 0 419 501 1031 562
p 2 0 382 538 998 522
p 2 0 439 481 1108 574
p 2 0 405 515 1054 550
p 2 0 427 493 1087 567
p 2 0 428 492 1145 580
p 2 0 448 472 1180 600
p 2 0 456 464 1177 605
p 2 0 483 437 1350 637
p 2 0 534 386 1310 671
p 2 0 482 438 1353 645
p 2 0 510 410 1510 674
p 2 0 506 414 1568 683
p 2 0 632 288 1705 783
p 2 0 549 371 1723 727
p 2 0 617 303 1827 779
p 2 0 613 307 1697 776
p 2 0 614 306 1877 796
p 2 0 599 321 1808 794
p 2 0 634 286 1816 814
p 2 0 608 312 1925 824
p 2 0 655 265 1812 836
p 2 0 602 318 1900 818
p 2 0 698 222 1966 867
p 2 0 689 231 2032 879
p 2 0 666 254 1951 860
p 2 0 655 265 2137 868
p 2 0 770 150 2188 951
p 2 0 668 252 2224 885
p 2 0 734 186 2281 937
p 2 0 711 209 2476 952
p 2 0 745 175 2377 953
p 2 0 708 212 2512 958
p 2 0 811 109 2528 1029
p 2 0 709 211 2615 980
p 2 0 761 159 2681 1014
p 2 0 779 141 3018 1065
p 2 0 774 146 2950 1039
p 2 0 773 147 3100 1077
p 2 0 816 104 3267 1092
p 2 0 789 131 3245 1097
p 2 0 807 113 3381 1116
p 2 0 806 114 3372 1136
p 2 0 843 77 3405 1159
p 2 0 822 98 3441 1151
p 2 0 804 116 3452 1108
p 2 0 825 95 3449 1137
p 2 0 820 100 3549 1143
p 2 0 841 79 3640 1183
p 2 0 823 97 3634 1169
p 2 0 832 88 3654 1199
p 2 0 820 100 3518 1146
p 2 0 867 53 3599 1190
p 2 0 824 96 3520 1165
p 2 0 849 71 3517 1159
p 2 1 835 84 3558 1175
p 2 0 856 64 3593 1180
p 2 1 838 81 3595 1183
p 2 6 856 58 3737 1205
p 2 5 823 92 3771 1218
p 2 7 873 40 3991 1284
p 2 3 834 83 3926 1219
p 2 2 868 50 3871 1235
p 2 2 831 87 3842 1199
p 2 1 876 43 3858 1237
p 2 0 854 66 3715 1185
p 2 1 871 48 3785 1203
p 2 2 833 85 3950 1204
p 2 2 863 55 3871 1240
p 2 27 802 91 3974 1288
p 2 24 847 49 4122 1346
p 2 6 845 69 3970 1254
p 2 1 854 65 3901 1228
p 2 0 830 90 3785 1189
p 2 0 855 65 3810 1237
p 2 2 841 77 4208 1264
p 2 5 873 42 4747 1337
p 2 3 859 58 4786 1329
p 2 3 882 35 4960 1355
p 2 3 863 54 5396 1396
p 2 2 886 32 6000 1447
p 2 7 874 39 6651 1531
p 2 10 895 15 7013 1614
p 2 1 893 26 6883 1626
p 2 3 899 18 6403 1574
p 2 3 879 38 6508 1586
p 2 12 887 21 7638 1644
p 2 3 881 36 7086 1607
p 2 2 893 25 7246 1620
p 2 6 898 16 7545 1643
p 2 5 888 27 7242 1673
p 2 5 888 27 7442 1673
p 2 5 901 14 7184 1630
p 2 1 899 20 7093 1656
p 2 2 904 14 7052 1627
p 2 0 898 22 6829 1640
p 2 19 889 12 10036 1854
p 2 15 893 12 10828 1937
p 2 21 893 6 10398 1972
p 2 12 900 8 10186 1928
p 2 14 901 5 9450 1919
p 2 13 891 16 9601 1934
p 2 3 911 6 8144 1858
p 2 5 905 10 7980 1861
p 2 6 909 5 7957 1880
p 2 6 911 3 8154 1979
p 2 6 911 3 8473 1955
p 2 8 897 15 9070 1977
p 2 8 909 3 9542 2032
p 2 10 895 15 10403 2109
p 2 16 900 4 11037 2212
p 2 12 895 13 11157 2178
p 2 13 901 6 11952 2234
p 2 26 891 3 12440 2296
p 2 5 907 8 11326 2266
p 2 9 905 6 11633 2295
p 2 17 897 6 11137 2318
p 2 27 887 6 11742 2394
p 2 14 904 2 11721 2329
p 2 13 899 8 11417 2293
p 2 17 898 5 11730 2350
p 2 23 888 9 12527 2344
p 2 21 889 10 12727 2343
p 2 10 902 8 13723 2338
p 2 38 880 2 15495 2602
p 2 32 886 2 15688 2498
p 2 24 895 1 16003 2490
p 2 30 888 2 17055 2538
p 2 37 882 1 17859 2637
p 2 39 877 4 18167 2574
p 2 39 881 0 20027 2539
p 2 40 879 1 19885 2517
p 2 53 866 1 21539 2587
p 2 32 887 1 22362 2552
p 2 49 871 0 23083 2629
p 2 42 878 0 24296 2610
p 2 61 859 0 25002 2631
p 2 41 879 0 27028 2653
p 2 34 886 0 28795 2606
p 2 40 880 0 30047 2596
p 2 46 874 0 30838 2710
p 2 81 839 0 33146 2756
p 2 56 864 0 33373 2708
p 2 48 872 0 35242 2688
p 2 48 872 0 38459 2698
p 2 64 856 0 40867 2715
p 2 82 838 0 41737 2823
p 2 78 842 0 42155 2788
p 2 71 849 0 43694 2799
p 2 92 828 0 46358 2914
p 2 103 817 0 48036 2913
p 2 93 827 0 50616 2900
p 2 88 832 0 53521 2857
p 2 163 757 0 57494 3193
p 2 184 736 0 60639 3312
p 2 297 623 0 62165 3641
p 2 276 644 0 62721 3590
p 2 303 617 0 62737 3637
p 2 380 540 0 64496 3874
i 2 920 0 0 54577 4356
p 2 613 307 0 61960 4555
p 2 557 363 0 61535 4423
p 2 586 334 0 54062 4368
p 2 499 421 0 56359 4227
p 2 614 306 0 48923 4442
p 2 573 347 0 41879 4277
p 2 485 435 0 43267 4119
p 2 516 404 0 38054 4119
p 2 504 416 0 32608 4082
p 2 497 423 0 36530 4112
i 2 920 0 0 19568 3732
p 2 540 380 0 22687 3960
p 2 364 556 0 20505 3649
p 2 334 586 0 11859 3227
p 2 216 662 42 9326 2681
p 2 113 770 37 5965 2218
p 2 64 735 121 3386 1773
p 2 98 712 110 4196 1719
p 2 28 738 154 1887 1334
p 2 6 590 324 1148 888
p 2 0 559 361 787 721
p 2 0 613 307 656 655
p 2 0 652 268 743 647
p 2 1 631 288 696 635
p 2 1 684 235 996 660
p 2 0 540 380 768 567
p 2 10 501 409 1722 606
p 2 140 283 497 10298 1352
p 2 186 553 181 12829 2034
p 2 180 622 118 12228 2146
p 2 57 653 210 7552 1499
p 2 139 568 213 11930 1908
p 2 292 534 94 24542 3171
p 2 208 623 89 20013 2925
i 2 920 0 0 22867 4153
p 2 474 432 14 33349 4240
p 2 339 561 20 28952 3785
p 2 400 489 31 30978 3979
p 2 397 513 10 28514 3888
p 2 353 548 19 30663 3880
p 2 528 391 1 28702 4237
p 2 407 513 0 33280 4203
p 2 434 486 0 28602 4109
i 2 920 0 0 17679 3922
p 2 434 486 0 21981 3961
p 2 372 548 0 21612 3985
p 2 392 528 0 17178 3801
p 2 331 589 0 22079 3665
p 2 302 618 0 16054 3556
p 2 293 627 0 13403 3395
p 2 191 728 1 12247 3144
p 2 208 712 0 8165 3036
p 2 248 667 5 6676 2879
p 2 78 842 0 6407 2517
p 2 135 784 1 6156 2581
p 2 196 723 1 6275 2732
p 2 108 809 3 6192 2476
p 2 187 732 1 5540 2496
p 2 98 821 1 6131 2464
p 2 71 849 0 5687 2466
p 2 114 800 6 5922 2488
p 2 124 796 0 6477 2591
p 2 113 807 0 10279 2676
p 2 104 816 0 13449 2790
p 2 54 860 6 12295 2546
p 2 56 860 4 14338 2616
p 2 60 857 3 11860 2540
p 2 70 847 3 9862 2590
p 2 57 861 2 9647 2470
p 2 60 855 5 5650 2355
p 2 25 883 12 5516 2269
p 2 8 903 9 5003 2209
p 2 20 895 5 4657 2121
p 2 113 802 5 5495 2422
p 2 84 836 0 6718 2335
p 2 47 873 0 8505 2264
p 2 25 895 0 10375 2158
p 2 22 898 0 17213 2260
p 2 29 891 0 20286 2360
p 2 37 883 0 19846 2355
p 2 34 886 0 19692 2438
p 2 37 883 0 18775 2457
p 2 16 903 1 15197 2300
p 2 6 912 2 10575 2057
p 2 67 849 4 16168 2292
p 2 55 861 4 18099 2311
p 2 61 851 8 19183 2288
p 2 53 866 1 20971 2278
p 2 46 873 1 22501 2217
p 2 31 888 1 21853 2097
p 2 36 883 1 24716 2122
p 2 23 897 0 24193 1982
p 2 23 897 0 25502 1932
p 2 17 903 0 25396 1866
p 2 20 900 0 26940 1882
p 2 0 917 3 14394 1279
p 2 0 912 8 14062 1266
p 2 0 906 14 14298 1261
p 2 0 912 8 13801 1262
p 2 0 908 12 14241 1268
p 2 0 919 1 14603 1260
p 2 0 915 5 14879 1262
p 2 0 919 1 16050 1255
p 2 0 911 9 16668 1260
p 2 0 918 2 16377 1271
p 2 0 909 11 16623 1276
p 2 0 916 4 16573 1256
p 2 0 896 24 16188 1230
p 2 0 914 6 16497 1260
p 2 0 894 26 16308 1216
p 2 0 899 21 15516 1237
p 2 0 900 20 14481 1210
p 2 0 856 64 13390 1122
p 2 0 869 51 11336 1074
p 2 0 821 99 10712 1007
p 2 0 800 120 7755 983
p 2 0 750 170 7003 909
p 2 0 592 328 2865 750
p 2 0 458 462 1454 589
p 2 0 359 561 865 489
i 2 920 0 0 14840 3457
p 2 0 492 428 705 626
p 2 59 750 111 9505 1534
p 2 0 443 477 914 609
p 2 205 560 155 6835 1744
p 2 0 522 398 797 641
p 2 220 481 219 11957 1929
p 2 0 463 457 828 605
p 2 10 546 364 6985 1083
p 2 0 404 516 844 563
p 2 0 265 655 519 413
p 2 0 244 676 456 383
p 2 0 181 739 378 329
p 2 0 161 759 339 309
p 2 0 110 810 296 268
p 2 0 79 841 273 245
p 2 0 58 862 247 226
p 2 0 63 857 247 227
i 2 920 0 0 15276 3152
p 2 0 465 455 636 564
p 2 0 501 419 612 589
p 2 0 284 636 422 406
p 2 0 301 619 428 418
p 2 0 95 825 267 256
p 2 0 122 798 285 272
p 2 0 74 846 255 237
p 2 0 91 829 274 251
p 2 0 76 844 252 237
p 2 0 75 845 249 235
p 2 0 91 829 253 246
p 2 0 78 842 237 233
p 2 0 46 874 224 214
p 2 0 73 847 248 230
p 2 0 72 848 245 231
p 2 0 44 876 219 212
p 2 0 24 896 200 195
p 2 0 24 896 200 195
p 2 0 48 872 218 213
p 2 0 38 882 213 206
p 2 0 54 866 218 216
p 2 0 21 899 205 193
p 2 0 37 883 216 204
p 2 0 46 874 228 216
p 2 0 29 891 218 202
p 2 0 35 885 220 205
p 2 0 42 878 228 210
p 2 0 18 902 198 192
p 2 0 18 902 197 192
p 2 0 33 887 215 205
p 2 0 14 906 194 189
p 2 0 13 907 197 188
p 2 0 41 879 212 207
p 2 0 25 895 200 195
p 2 0 39 881 217 208
p 2 0 17 903 196 189
p 2 0 29 891 202 199
p 2 0 11 909 189 186
p 2 0 22 898 195 193
p 2 0 11 909 193 187
p 2 0 21 899 199 193
p 2 0 22 898 205 195
p 2 0 13 907 192 188
p 2 0 31 889 203 198
p 2 0 10 910 191 185
p 2 0 7 913 189 184
p 2 0 8 912 191 184
p 2 0 10 910 187 185
p 2 0 16 904 194 189
p 2 0 23 897 198 194
p 2 0 4 916 181 181
p 2 0 3 917 181 179
p 2 0 9 911 190 185
p 2 0 4 916 184 181
p 2 0 3 917 180 179
p 2 0 6 914 184 182
p 2 0 8 912 185 181
p 2 0 7 913 187 183
p 2 0 5 915 185 181
i 2 920 0 0 41790 4023
p 2 0 216 704 478 384
p 2 0 182 738 374 339
p 2 0 77 843 268 245
p 2 0 89 831 289 253
p 2 0 57 863 259 227
p 2 0 69 851 282 238
p 2 0 91 829 312 256
p 2 0 43 877 240 214
p 2 0 68 852 300 235
p 2 0 52 868 260 221
p 2 0 51 869 264 221
p 2 0 55 865 273 222
p 2 0 49 871 256 219
p 2 0 39 881 241 209
p 2 0 37 883 243 208
p 2 0 59 861 287 229
p 2 0 31 889 235 205
p 2 0 44 876 274 217
p 2 0 35 885 232 206
p 2 0 31 889 234 204
p 2 0 95 825 354 267
p 2 0 36 884 240 209
p 2 0 32 888 228 204
p 2 0 96 824 355 261
p 2 0 72 848 313 241
p 2 0 101 819 373 271
p 2 0 53 867 247 221
p 2 0 18 902 204 193
p 2 0 38 882 236 209
p 2 0 45 875 398 218
p 2 0 32 888 234 204
p 2 0 27 893 215 197
p 2 0 45 875 415 217
p 2 0 44 876 255 213
p 2 0 33 887 244 205
p 2 0 37 883 413 209
p 2 0 25 895 235 199
p 2 0 37 883 256 211
p 2 0 37 883 387 211
p 2 0 55 865 264 221
p 2 0 20 900 220 194
p 2 0 26 894 478 204
p 2 0 26 894 228 197
p 2 0 27 893 230 200
p 2 0 99 821 616 274
p 2 0 27 893 247 200
p 2 0 24 896 216 194
p 2 0 61 859 707 239
p 2 0 61 859 308 233
p 2 0 94 826 360 264
p 2 0 38 882 526 216
p 2 0 36 884 243 206
p 2 0 37 883 241 208
p 2 0 42 878 541 221
p 2 0 41 879 260 214
p 2 0 25 895 217 198
p 2 0 53 867 617 228
p 2 0 25 895 237 198
p 2 0 26 894 224 199
p 2 0 35 885 602 212
p 2 0 25 895 238 199
p 2 0 32 888 220 201
p 2 0 22 898 224 195
p 2 0 29 891 218 200
p 2 0 27 893 224 199
p 2 0 26 894 582 205
p 2 0 26 894 227 199
p 2 0 19 901 206 191
p 2 0 28 892 593 204
p 2 0 24 896 230 198
p 2 0 19 901 210 192
p 2 0 102 818 668 275
p 2 0 63 857 303 235
p 2 0 76 844 325 249
p 2 0 31 889 638 210
p 2 0 19 901 220 194
p 2 0 35 885 234 208
p 2 0 40 880 602 212
p 2 0 33 887 248 206
p 2 0 31 889 223 202
p 2 0 38 882 627 215
p 2 0 25 895 229 199
p 2 0 24 896 215 195
p 2 0 31 889 537 205
p 2 0 29 891 245 202
p 2 0 26 894 226 200
p 2 0 32 888 451 208
p 2 0 26 894 217 196
p 2 0 20 900 204 192
p 2 0 26 894 455 202
p 2 0 24 896 224 198
p 2 0 18 902 212 191
p 2 0 79 841 334 251
p 2 0 27 893 228 201
p 2 0 19 901 214 193
p 2 0 54 866 287 223
p 2 0 41 879 251 214
p 2 0 51 869 276 223
p 2 0 33 887 240 204
p 2 0 24 896 215 196
p 2 0 29 891 228 203
p 2 0 18 902 207 190
p 2 0 17 903 211 190
p 2 0 20 900 209 195
p 2 0 19 901 221 193
p 2 0 15 905 204 188
p 2 0 17 903 208 191
p 2 0 36 884 245 209
p 2 0 13 907 196 187
p 2 0 10 910 194 184
p 2 0 37 883 246 210
p 2 0 30 890 235 203
