# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 71 849 271 236
p 2 0 68 852 258 236
p 2 0 64 856 252 228
p 2 0 54 866 251 224
p 2 0 81 839 278 244
p 2 0 49 871 249 220
p 2 0 69 851 264 233
p 2 0 77 843 262 236
p 2 0 99 821 277 256
p 2 0 64 856 250 227
p 2 0 55 865 230 215
p 2 0 35 885 242 208
p 2 0 48 872 240 217
p 2 0 64 856 247 229
p 2 0 29 891 212 201
p 2 0 35 885 224 207
p 2 0 45 875 234 213
p 2 0 39 881 226 208
p 2 0 37 883 230 209
p 2 0 70 850 257 231
p 2 0 24 896 216 197
p 2 0 32 888 220 203
p 2 0 50 870 236 216
p 2 0 28 892 208 198
p 2 0 50 870 232 215
p 2 0 54 866 243 224
p 2 0 18 902 201 192
p 2 0 23 897 212 196
p 2 0 41 879 229 211
p 2 0 72 848 258 236
p 2 0 32 888 220 205
p 2 0 45 875 236 214
p 2 0 37 883 214 208
p 2 0 29 891 221 203
p 2 0 35 885 220 206
p 2 0 49 871 231 216
p 2 0 26 894 216 197
p 2 0 37 883 218 207
p 2 0 21 899 200 196
p 2 0 43 877 218 210
p 2 0 39 881 221 210
p 2 0 30 890 208 199
p 2 0 49 871 238 217
p 2 0 33 887 207 205
p 2 0 22 898 197 193
p 2 0 29 891 212 200
p 2 0 25 895 208 197
p 2 0 24 896 207 197
p 2 0 23 897 207 195
p 2 0 26 894 215 198
p 2 0 34 886 211 202
p 2 0 23 897 199 193
p 2 0 36 884 221 206
p 2 0 21 899 205 193
p 2 0 22 898 208 196
p 2 0 24 896 208 198
p 2 0 25 895 206 197
p 2 0 32 888 215 203
p 2 0 65 855 227 222
p 2 0 15 905 198 189
p 2 0 25 895 205 198
p 2 0 26 894 198 197
p 2 0 20 900 192 191
p 2 0 51 869 222 215
p 2 0 13 907 194 187
p 2 0 25 895 200 196
p 2 0 13 907 190 186
p 2 0 9 911 185 184
p 2 0 15 905 189 188
p 2 0 17 903 197 190
p 2 0 23 897 204 196
p 2 0 36 884 210 205
p 2 0 15 905 195 190
p 2 0 9 911 187 183
p 2 0 9 911 190 185
p 2 0 28 892 200 198
p 2 0 28 892 203 199
p 2 11 709 200 10449 1401
p 2 0 524 396 1061 691
p 2 0 365 555 668 508
p 2 17 735 168 10564 1447
p 2 0 566 354 1217 739
p 2 0 410 510 2499 593
p 2 0 314 606 621 457
p 2 0 314 606 2358 503
p 2 0 229 691 537 381
p 2 0 182 738 416 337
p 2 0 108 812 322 271
p 2 0 111 809 316 275
p 2 0 81 839 280 248
p 2 0 124 796 330 282
i 2 920 0 0 37465 3327
p 2 0 221 699 500 386
p 2 0 145 775 337 305
p 2 0 85 835 287 250
p 2 0 62 858 246 230
p 2 0 34 886 217 205
p 2 0 48 872 243 217
p 2 0 24 896 209 197
p 2 0 23 897 200 194
p 2 0 17 903 206 191
p 2 0 14 906 197 189
p 2 0 18 902 205 192
p 2 0 22 898 214 196
p 2 0 28 892 211 199
p 2 0 25 895 210 199
p 2 0 26 894 215 197
p 2 0 12 908 192 186
p 2 0 16 904 199 190
p 2 0 68 852 286 235
p 2 0 103 817 343 267
p 2 0 51 869 265 222
p 2 25 193 702 3966 584
p 2 0 153 767 500 322
p 2 0 80 840 325 251
p 2 2 191 727 3608 482
p 2 0 145 775 519 320
p 2 0 114 806 382 282
p 2 3 131 786 2972 408
p 2 0 97 823 428 270
p 2 0 73 847 322 242
p 2 0 153 767 3036 411
p 2 0 144 776 511 312
p 2 0 78 842 310 250
p 2 0 114 806 526 283
p 2 0 95 825 359 262
p 2 0 46 874 260 217
p 2 0 83 837 915 258
p 2 0 67 853 319 239
p 2 0 41 879 248 212
p 2 0 132 788 1150 315
p 2 0 78 842 370 248
p 2 0 46 874 265 217
p 2 0 50 870 1032 236
p 2 0 58 862 297 228
p 2 0 32 888 237 202
p 2 0 51 869 912 232
p 2 0 50 870 292 221
p 2 0 40 880 248 210
p 2 0 24 896 290 198
p 2 0 18 902 224 192
p 2 0 16 904 209 191
p 2 0 29 891 304 201
p 2 0 26 894 219 199
p 2 0 22 898 210 195
p 2 29 137 754 6659 610
p 2 0 920 0 12230 1324
p 2 0 920 0 12262 1282
p 2 21 899 0 20857 1631
p 2 2 918 0 8488 1281
p 2 1 919 0 13783 1424
p 2 8 912 0 19361 1646
p 2 1 919 0 12647 1344
p 2 0 920 0 9142 1268
p 2 5 915 0 13730 1555
p 2 10 910 0 12628 1417
p 2 3 917 0 12590 1333
p 2 32 888 0 18360 1737
p 2 4 916 0 11714 1342
p 2 0 919 1 11041 1270
p 2 56 864 0 17104 1807
p 2 1 911 8 8515 1259
p 2 0 911 9 7983 1172
p 2 29 869 22 16484 1603
p 2 0 656 264 2041 864
p 2 0 441 479 1184 617
p 2 0 487 433 8548 875
p 2 0 476 444 1582 687
p 2 0 371 549 1115 557
p 2 0 406 514 5605 744
p 2 0 395 525 1267 581
p 2 0 294 626 750 460
p 2 1 324 595 2425 526
p 2 0 225 695 625 388
p 2 0 158 762 453 322
p 2 2 222 696 1760 426
p 2 0 211 709 552 369
p 2 0 135 785 415 298
p 2 0 210 710 1868 400
p 2 0 142 778 479 306
p 2 0 121 799 401 286
p 2 0 166 754 822 335
p 2 0 130 790 420 290
p 2 0 62 858 284 230
p 2 0 116 804 685 284
p 2 0 111 809 397 277
p 2 0 153 767 523 314
p 2 1 142 777 725 319
p 2 0 101 819 323 261
p 2 0 85 835 320 251
p 2 0 112 808 350 271
p 2 0 64 856 266 229
p 2 0 62 858 264 228
p 2 0 61 859 267 229
p 2 0 58 862 255 224
p 2 0 42 878 238 211
p 2 0 25 895 210 200
p 2 0 25 895 214 196
p 2 0 12 908 192 188
i 2 920 0 0 32284 3792
p 2 0 400 520 696 551
p 2 0 327 593 518 466
p 2 0 177 743 367 334
p 2 0 187 733 400 335
p 2 0 167 753 357 320
p 2 0 104 816 304 266
p 2 0 88 832 301 253
p 2 0 87 833 277 246
p 2 0 65 855 257 232
p 2 0 83 837 279 243
p 2 0 44 876 243 216
p 2 0 56 864 245 222
p 2 0 54 866 242 221
p 2 0 52 868 245 222
p 2 0 47 873 239 215
p 2 0 43 877 224 210
p 2 0 42 878 233 213
p 2 0 69 851 269 232
p 2 0 54 866 239 224
p 2 0 47 873 242 217
p 2 0 52 868 248 219
p 2 0 67 853 270 233
p 2 0 44 876 259 217
p 2 0 31 889 215 203
p 2 0 18 902 202 192
p 2 0 40 880 220 206
p 2 0 26 894 218 201
p 2 0 43 877 234 213
p 2 0 33 887 218 205
p 2 0 35 885 214 205
p 2 0 49 871 226 214
p 2 0 24 896 205 195
p 2 0 16 904 201 192
p 2 0 21 899 206 195
p 2 0 15 905 199 190
p 2 0 29 891 207 198
p 2 0 23 897 205 196
p 2 0 24 896 220 200
p 2 0 16 904 198 191
p 2 0 11 909 192 187
p 2 0 10 910 191 188
i 2 920 0 0 33324 3799
p 2 0 382 538 678 532
p 2 0 303 617 498 446
p 2 0 160 760 356 325
p 2 0 195 725 521 350
p 2 0 136 784 341 297
p 2 0 110 810 307 273
p 2 0 118 802 458 281
p 2 0 68 852 272 237
p 2 0 79 841 286 245
p 2 0 89 831 408 256
p 2 0 85 835 285 250
p 2 0 73 847 264 235
p 2 0 77 843 385 243
p 2 0 67 853 276 232
p 2 0 44 876 246 216
p 2 0 91 829 391 252
p 2 0 46 874 245 216
p 2 0 34 886 223 207
p 2 0 41 879 326 210
p 2 0 42 878 230 213
p 2 0 54 866 256 224
p 2 0 44 876 332 214
p 2 0 33 887 224 205
p 2 0 40 880 238 211
p 2 0 74 846 414 244
p 2 0 59 861 277 229
p 2 0 38 882 225 206
p 2 0 43 877 370 214
p 2 0 24 896 217 200
p 2 0 40 880 241 211
p 2 0 40 880 326 208
p 2 0 35 885 227 207
p 2 0 30 890 219 202
p 2 0 33 887 324 205
p 2 0 29 891 232 202
p 2 0 36 884 223 207
p 2 0 43 877 328 212
p 2 0 36 884 231 209
p 2 0 46 874 250 215
p 2 0 34 886 355 207
p 2 0 22 898 208 196
p 2 0 36 884 236 208
p 2 0 45 875 384 216
p 2 0 53 867 241 221
p 2 0 35 885 230 207
p 2 0 31 889 321 203
p 2 0 34 886 227 205
p 2 0 33 887 229 203
p 2 0 26 894 310 198
p 2 0 40 880 243 209
p 2 0 16 904 202 190
p 2 0 24 896 307 197
p 2 0 33 887 233 205
p 2 0 37 883 229 206
p 2 0 33 887 317 205
p 2 0 33 887 228 205
p 2 0 20 900 210 192
p 2 0 36 884 367 209
p 2 0 17 903 204 191
p 2 0 17 903 202 193
p 2 0 30 890 356 201
p 2 0 16 904 202 189
p 2 0 17 903 203 190
p 2 0 34 886 321 203
p 2 0 25 895 215 196
p 2 0 24 896 216 197
p 2 0 31 889 316 204
p 2 0 23 897 208 195
p 2 0 16 904 202 193
p 2 0 29 891 308 202
p 2 0 29 891 218 202
p 2 0 44 876 242 212
p 2 0 30 890 316 202
p 2 0 37 883 235 208
p 2 0 23 897 202 195
p 2 0 14 906 297 189
p 2 0 25 895 218 196
p 2 0 28 892 222 202
p 2 0 28 892 308 199
p 2 0 26 894 216 199
p 2 0 21 899 212 195
p 2 0 18 902 297 193
p 2 0 21 899 210 197
p 2 0 26 894 218 199
p 2 0 28 892 307 199
p 2 0 33 887 220 203
p 2 0 23 897 210 196
p 2 0 22 898 300 195
p 2 0 20 900 208 191
p 2 0 9 911 191 183
p 2 0 22 898 302 194
p 2 0 33 887 223 206
p 2 0 24 896 219 197
p 2 0 23 897 362 200
p 2 0 13 907 197 188
p 2 0 17 903 205 191
p 2 0 34 886 368 207
p 2 0 37 883 238 207
p 2 0 23 897 214 194
p 2 0 33 887 334 204
p 2 0 29 891 223 202
p 2 0 30 890 211 198
p 2 0 20 900 309 195
p 2 0 22 898 205 196
p 2 0 22 898 201 194
p 2 0 24 896 299 196
p 2 0 18 902 202 190
p 2 0 17 903 201 191
p 2 0 15 905 295 188
p 2 0 19 901 208 192
p 2 0 13 907 194 187
p 2 0 27 893 311 199
p 2 0 18 902 204 190
p 2 0 11 909 189 184
p 2 0 17 903 291 190
p 2 0 9 911 190 185
p 2 0 11 909 193 188
p 2 0 19 901 299 193
p 2 0 13 907 193 186
p 2 0 3 917 181 180
p 2 0 23 897 343 198
p 2 0 16 904 194 189
p 2 0 8 912 187 185
i 2 920 0 0 29466 3756
p 2 0 411 509 712 558
p 2 0 328 592 529 467
p 2 1 201 718 1464 386
p 2 0 183 737 400 337
p 2 0 92 828 278 257
p 2 0 139 781 1458 312
p 2 0 77 843 310 244
p 2 0 99 821 295 261
p 2 0 103 817 1248 268
p 2 0 56 864 285 226
p 2 0 64 856 265 233
p 2 30 309 581 8488 956
p 2 0 258 662 680 428
p 2 0 216 704 501 370
p 2 20 350 550 8195 923
p 2 0 262 658 707 441
p 2 0 223 697 495 382
p 2 26 361 533 8816 977
p 2 0 285 635 746 458
p 2 0 208 712 491 366
p 2 23 363 534 9626 971
p 2 0 276 644 757 444
p 2 0 204 716 484 364
p 2 1 294 625 2736 511
p 2 0 246 674 685 413
p 2 0 139 781 426 301
p 2 0 143 777 1856 340
p 2 0 132 788 418 293
p 2 0 73 847 292 242
p 2 0 119 801 502 288
p 2 0 126 794 366 286
p 2 0 88 832 297 249
p 2 1 114 805 491 285
p 2 0 77 843 303 241
p 2 0 65 855 266 232
p 2 0 68 852 293 234
p 2 0 85 835 289 246
p 2 0 71 849 283 236
p 2 0 75 845 284 240
p 2 0 50 870 256 220
p 2 0 37 883 239 209
p 2 0 78 842 282 238
p 2 0 52 868 254 223
p 2 0 34 886 226 206
p 2 0 47 873 428 220
p 2 0 34 886 247 206
p 2 0 28 892 222 201
p 2 0 77 843 419 253
p 2 0 77 843 332 245
p 2 0 41 879 251 210
p 2 0 46 874 374 218
p 2 0 55 865 270 225
p 2 0 56 864 253 223
p 2 0 68 852 382 232
p 2 0 62 858 269 225
p 2 0 41 879 237 211
p 2 0 47 873 338 217
p 2 0 42 878 249 212
p 2 0 54 866 251 220
p 2 1 29 890 324 211
p 2 0 27 893 219 200
p 2 0 18 902 205 188
p 2 0 48 872 425 221
p 2 0 26 894 227 201
p 2 0 27 893 205 198
p 2 0 26 894 202 196
p 2 0 25 895 207 196
p 2 0 20 900 202 192
p 2 0 44 876 316 216
p 2 0 20 900 207 196
p 2 0 27 893 207 198
p 2 0 17 903 204 190
p 2 0 17 903 201 192
i 2 920 0 0 22181 3583
p 2 8 415 497 2593 674
p 2 0 385 535 610 520
p 2 0 259 661 437 394
p 2 6 341 573 2752 576
p 2 0 186 734 420 340
p 2 0 190 730 368 331
p 2 2 156 762 2325 392
p 2 0 126 794 387 293
p 2 0 126 794 319 279
p 2 4 106 810 1517 353
p 2 0 115 805 341 280
p 2 0 152 768 349 308
p 2 11 95 814 2355 375
p 2 0 110 810 355 275
p 2 0 92 828 297 255
p 2 1 86 833 2289 335
p 2 0 89 831 327 258
p 2 0 69 851 267 239
p 2 6 79 835 2447 350
p 2 0 103 817 339 265
p 2 0 67 853 259 233
p 2 2 73 845 2204 318
i 2 920 0 0 16406 3212
p 2 158 546 216 10161 1757
p 2 0 511 409 780 640
p 2 331 589 0 14982 2882
p 2 21 899 0 9784 1705
p 2 36 884 0 18686 2015
p 2 3 917 0 8641 1578
p 2 5 914 1 10471 1676
p 2 0 918 2 6530 1345
p 2 0 915 5 5313 1274
p 2 1 908 11 5903 1341
p 2 0 899 21 5470 1241
p 2 0 841 79 5902 1237
p 2 0 616 304 1319 782
p 2 0 406 514 731 551
p 2 0 297 623 534 441
p 2 0 251 669 479 399
i 2 920 0 0 18784 3661
p 2 179 741 0 18678 2811
p 2 54 865 1 15641 2505
p 2 30 887 3 13020 2182
p 2 21 898 1 9443 1874
p 2 0 919 1 7043 1549
p 2 0 917 3 6008 1334
p 2 0 754 166 1640 919
p 2 0 546 374 1235 703
p 2 0 598 322 1292 742
p 2 0 444 476 1119 587
p 2 0 482 438 1131 612
p 2 0 440 480 1149 583
p 2 0 462 458 1258 615
p 2 0 414 506 1186 561
p 2 0 364 556 1063 508
p 2 0 429 491 1179 579
p 2 0 436 484 1251 588
p 2 0 375 545 1219 534
p 2 0 457 463 1238 600
p 2 0 447 473 1334 602
p 2 0 378 542 1230 538
p 2 0 375 545 1196 530
p 2 0 460 460 1349 615
p 2 0 335 585 1194 502
p 2 0 381 539 1190 536
p 2 0 472 448 1432 626
p 2 0 369 551 1228 528
p 2 0 369 551 1233 526
p 2 0 447 473 1263 591
p 2 0 390 530 1339 558
p 2 0 372 548 1116 520
p 2 0 373 547 1199 533
p 2 0 425 495 1420 580
p 2 0 384 536 1231 550
p 2 0 328 592 1200 493
p 2 0 365 555 1220 521
p 2 0 403 517 1238 553
p 2 0 350 570 1107 496
p 2 0 384 536 1271 543
p 2 0 341 579 1260 512
p 2 0 399 521 1397 568
p 2 0 362 558 1221 523
p 2 0 369 551 1217 525
p 2 0 414 506 1362 586
p 2 0 413 507 1363 579
p 2 0 349 571 1210 511
p 2 0 373 547 1346 538
p 2 0 383 537 1298 536
p 2 0 349 571 1172 507
p 2 0 418 502 1453 585
p 2 0 371 549 1194 525
p 2 0 377 543 1171 525
p 2 0 368 552 1302 536
p 2 0 377 543 1241 534
p 2 0 355 565 1210 511
p 2 0 400 520 1319 560
p 2 0 377 543 1323 545
p 2 0 362 558 1243 524
p 2 0 400 520 1394 568
p 2 0 399 521 1334 556
p 2 0 370 550 1196 521
p 2 0 397 523 1355 565
p 2 0 386 534 1308 551
p 2 0 357 563 1213 516
p 2 0 359 561 1364 531
p 2 0 389 531 1360 547
p 2 0 369 551 1195 519
p 2 0 400 520 1403 568
p 2 0 401 519 1352 562
p 2 0 347 573 1216 508
p 2 0 381 539 1388 554
p 2 0 384 536 1328 545
p 2 0 376 544 1260 533
p 2 0 388 532 1328 552
p 2 0 378 542 1264 537
p 2 0 347 573 1163 501
p 2 0 369 551 1364 546
p 2 0 371 549 1247 524
p 2 0 349 571 1184 508
p 2 0 377 543 1318 548
p 2 0 365 555 1288 528
p 2 0 327 593 1162 494
p 2 0 384 536 1362 546
p 2 0 364 556 1304 529
p 2 0 329 591 1192 488
p 2 0 370 550 1339 540
p 2 0 361 559 1255 520
p 2 0 343 577 1202 512
p 2 0 381 539 1374 548
p 2 0 375 545 1285 535
p 2 0 367 553 1230 521
p 2 0 390 530 1299 548
p 2 0 413 507 1312 575
p 2 0 360 560 1239 523
p 2 0 366 554 1335 534
p 2 0 374 546 1347 542
p 2 0 362 558 1274 524
p 2 0 399 521 1497 576
p 2 0 384 536 1311 551
p 2 0 349 571 1246 515
p 2 0 386 534 1469 560
p 2 0 385 535 1266 537
p 2 0 351 569 1188 511
p 2 0 389 531 1348 562
p 2 0 402 518 1351 563
p 2 0 358 562 1214 516
p 2 0 363 557 1375 542
p 2 0 366 554 1282 524
p 2 0 364 556 1307 531
p 2 0 369 551 1331 539
p 2 0 420 500 1365 576
p 2 0 354 566 1205 513
p 2 0 395 525 1404 559
p 2 0 390 530 1311 545
p 2 0 352 568 1220 520
p 2 0 350 570 1292 511
p 2 0 385 535 1356 544
p 2 0 363 557 1175 519
p 2 0 352 568 1368 533
p 2 0 359 561 1316 521
p 2 0 362 558 1258 524
p 2 0 381 539 1436 551
p 2 0 412 508 1301 570
p 2 0 337 583 1157 491
p 2 0 387 533 1374 554
p 2 0 374 546 1255 530
p 2 0 334 586 1136 491
p 2 0 419 501 1393 582
p 2 0 378 542 1329 548
p 2 0 362 558 1254 524
p 2 0 337 583 1276 507
p 2 0 363 557 1286 522
p 2 0 350 570 1228 508
p 2 0 356 564 1318 524
p 2 0 355 565 1263 524
p 2 0 327 593 1167 489
p 2 0 391 529 1355 555
p 2 0 347 573 1272 515
p 2 0 356 564 1228 509
p 2 0 370 550 1331 541
p 2 0 374 546 1296 538
p 2 0 351 569 1229 513
p 2 0 336 584 1349 512
p 2 0 375 545 1305 535
p 2 0 371 549 1243 533
p 2 0 383 537 1421 548
p 2 0 379 541 1282 541
p 2 0 348 572 1236 506
p 2 0 338 582 1353 515
p 2 0 358 562 1233 519
p 2 0 340 580 1157 492
p 2 0 378 542 1320 549
p 2 0 373 547 1343 539
p 2 0 377 543 1274 537
p 2 0 393 527 1364 558
p 2 0 366 554 1261 523
p 2 0 351 569 1142 502
p 2 0 382 538 1330 548
p 2 0 387 533 1335 552
p 2 0 348 572 1220 508
p 2 0 374 546 1373 547
p 2 0 372 548 1238 527
p 2 0 374 546 1278 538
p 2 0 370 550 1377 545
p 2 0 377 543 1342 546
p 2 0 378 542 1214 533
p 2 0 362 558 1324 527
p 2 0 384 536 1305 549
p 2 0 323 597 1216 491
p 2 0 397 523 1382 564
p 2 0 391 529 1284 555
p 2 0 324 596 1189 490
p 2 0 383 537 1393 554
p 2 0 340 580 1217 508
p 2 0 323 597 1174 488
p 2 0 399 521 1342 557
p 2 0 359 561 1247 525
p 2 0 343 577 1202 499
p 2 0 431 489 1450 589
p 2 0 412 508 1322 557
p 2 0 373 547 1246 518
p 2 0 367 553 1342 537
p 2 0 391 529 1351 559
p 2 0 353 567 1232 510
p 2 0 365 555 1393 545
p 2 0 378 542 1280 533
p 2 0 344 576 1148 503
p 2 0 396 524 1313 557
p 2 0 379 541 1283 532
p 2 0 336 584 1211 498
p 2 0 381 539 1311 536
p 2 0 341 579 1297 507
p 2 0 365 555 1204 521
p 2 0 426 494 1501 596
p 2 0 383 537 1242 544
p 2 0 331 589 1207 498
p 2 0 359 561 1324 532
p 2 0 349 571 1189 512
p 2 0 338 582 1183 493
p 2 0 373 547 1311 540
p 2 0 384 536 1341 542
p 2 0 344 576 1186 504
p 2 0 358 562 1362 531
p 2 0 375 545 1284 533
p 2 0 372 548 1300 541
p 2 0 395 525 1329 558
p 2 0 381 539 1275 541
p 2 0 341 579 1214 493
p 2 0 362 558 1328 532
p 2 0 342 578 1289 507
p 2 0 363 557 1229 518
p 2 0 345 575 1305 524
p 2 0 379 541 1321 540
p 2 0 371 549 1224 525
p 2 0 364 556 1368 536
p 2 0 405 515 1324 558
p 2 0 361 559 1133 512
p 2 0 375 545 1392 544
p 2 0 350 570 1252 516
p 2 0 338 582 1207 499
p 2 0 362 558 1295 528
p 2 0 368 552 1204 527
p 2 0 328 592 1123 480
p 2 0 353 567 1301 518
p 2 0 390 530 1358 557
p 2 0 322 598 1109 482
p 2 0 336 584 1176 489
p 2 0 387 533 1393 562
p 2 0 338 582 1295 509
p 2 0 380 540 1211 534
p 2 0 349 571 1192 503
p 2 0 343 577 1247 508
p 2 0 419 501 1294 570
p 2 0 331 589 1228 497
p 2 0 332 588 983 490
p 2 0 325 595 1270 503
p 2 39 563 318 12429 1403
p 2 0 462 458 1176 632
p 2 0 402 518 934 565
p 2 27 630 263 12112 1395
p 2 0 534 386 1352 716
p 2 0 478 442 1036 637
p 2 16 606 298 10625 1278
p 2 0 545 375 1282 716
p 2 0 497 423 1091 655
p 2 16 606 298 10278 1299
p 2 0 504 416 1258 692
p 2 0 467 453 1045 620
p 2 0 465 455 1128 624
p 2 0 411 509 1009 564
p 2 0 447 473 1157 600
p 2 0 423 497 1181 590
p 2 0 380 540 1069 539
p 2 0 425 495 1127 569
p 2 0 447 473 1732 624
p 2 0 429 491 1164 579
p 2 0 322 598 1045 485
p 2 0 371 549 1360 539
p 2 0 396 524 1106 547
p 2 0 365 555 1113 517
p 2 0 347 573 1251 521
p 2 0 367 553 1229 545
p 2 0 392 528 1245 560
p 2 0 365 555 1636 543
p 2 0 361 559 1089 525
p 2 0 396 524 1228 556
p 2 0 382 538 1396 553
p 2 0 372 548 1178 531
p 2 0 369 551 1235 536
p 2 0 376 544 1267 536
p 2 0 385 535 1163 538
p 2 0 351 569 1079 503
p 2 0 331 589 1057 495
p 2 0 378 542 1196 545
p 2 0 354 566 1039 496
p 2 26 561 333 10921 1336
p 2 0 519 401 1223 697
p 2 0 480 440 995 640
p 2 4 614 302 7957 1169
p 2 0 475 445 1106 640
p 2 0 516 404 1178 679
p 2 1 569 350 6940 1078
p 2 0 519 401 1231 696
p 2 0 528 392 2750 742
p 2 0 428 492 983 575
p 2 0 458 462 2545 653
p 2 0 406 514 1093 577
p 2 0 386 534 2543 605
p 2 0 443 477 1123 591
p 2 0 440 480 2645 640
p 2 0 351 569 936 503
