# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 42 878 579 219
p 2 0 42 878 284 217
p 2 0 37 883 247 208
p 2 0 22 898 587 202
p 2 0 37 883 249 207
p 2 0 18 902 222 190
p 2 0 32 888 506 208
p 2 0 41 879 250 214
p 2 0 34 886 240 207
p 2 0 24 896 477 200
p 2 0 28 892 234 201
p 2 0 24 896 217 197
p 2 5 397 518 11883 972
p 2 0 310 610 995 489
p 2 0 165 755 495 330
p 2 2 439 479 10956 962
p 2 0 290 630 923 469
p 2 0 188 732 539 351
p 2 1 460 459 11721 1055
p 2 0 339 581 1063 525
p 2 0 228 692 618 394
p 2 0 155 765 811 325
p 2 0 210 710 684 373
p 2 0 186 734 642 354
p 2 0 115 805 656 283
p 2 0 92 828 365 259
p 2 0 89 831 329 253
p 2 0 110 810 665 278
p 2 0 76 844 343 242
p 2 0 86 834 343 252
p 2 0 74 846 545 244
p 2 0 84 836 346 251
p 2 0 47 873 283 219
p 2 0 40 880 510 211
p 2 0 63 857 312 233
p 2 0 51 869 280 222
p 2 0 53 867 652 230
p 2 0 70 850 327 238
p 2 0 60 860 294 231
p 2 0 30 890 245 203
p 2 0 37 883 251 209
p 2 0 26 894 227 197
i 2 920 0 0 20598 3708
p 2 0 603 317 1040 743
p 2 0 575 345 1103 713
p 2 0 329 591 1197 542
p 2 0 353 567 1028 525
p 2 0 217 703 862 409
p 2 0 262 658 1818 475
p 2 0 269 651 1353 476
p 2 0 290 630 1411 501
p 2 0 185 735 1722 419
p 2 0 232 688 983 428
p 2 0 155 765 809 352
p 2 0 219 701 1506 417
p 2 0 210 710 897 386
p 2 0 167 753 923 363
p 2 0 161 759 1265 362
p 2 0 171 749 958 380
p 2 0 144 776 808 350
p 2 0 193 727 1870 444
p 2 0 160 760 778 351
p 2 0 159 761 601 339
p 2 0 135 785 1437 339
p 2 0 160 760 634 338
p 2 0 127 793 608 308
p 2 0 163 757 1425 369
p 2 0 174 746 951 373
p 2 0 150 770 669 333
p 2 0 149 771 1225 346
p 2 0 123 797 700 306
p 2 0 128 792 674 315
p 2 0 134 786 1214 335
p 2 0 165 755 828 353
p 2 0 128 792 747 323
p 2 0 153 767 1571 376
p 2 0 165 755 1135 374
p 2 0 143 777 993 361
p 2 0 161 759 1720 406
p 2 1 165 754 1077 388
p 2 0 138 782 808 342
p 2 0 143 777 717 328
p 2 0 140 780 710 339
p 2 0 130 790 655 313
p 2 0 118 802 514 294
p 2 0 110 810 588 297
p 2 0 104 816 529 289
p 2 0 98 822 446 278
p 2 0 152 768 552 319
p 2 0 132 788 822 330
p 2 0 185 735 1909 415
p 2 0 179 741 1049 404
p 2 0 152 768 1038 363
p 2 0 188 732 1754 422
p 2 1 166 753 1524 426
p 2 0 210 710 1308 435
p 2 0 192 728 2184 469
p 2 0 186 734 1350 433
p 2 0 163 757 926 376
p 2 0 161 759 1489 381
p 2 0 162 758 941 372
p 2 0 156 764 1119 385
p 2 1 167 752 1702 415
p 2 1 162 757 1300 414
p 2 0 168 752 1398 413
p 2 1 179 740 2068 440
p 2 1 183 736 1176 411
p 2 1 161 758 933 368
p 2 0 157 763 1411 369
p 2 0 130 790 632 318
p 2 0 127 793 668 315
p 2 0 143 777 1325 342
p 2 0 139 781 710 330
p 2 0 142 778 704 334
p 2 0 146 774 1464 369
p 2 0 160 760 992 375
p 2 0 146 774 903 356
p 2 0 175 745 1528 399
p 2 0 137 783 703 327
p 2 0 130 790 580 319
p 2 0 150 770 1415 359
p 2 0 139 781 794 324
p 2 0 156 764 898 355
p 2 1 145 774 943 345
p 2 0 147 773 809 344
p 2 0 104 816 524 286
p 2 0 133 787 621 313
p 2 0 114 806 659 305
p 2 0 115 805 679 307
p 2 0 118 802 962 341
p 2 0 131 789 1152 374
p 2 0 129 791 905 349
p 2 2 137 781 1129 370
p 2 0 127 793 894 340
p 2 0 141 779 846 335
p 2 0 128 792 715 312
p 2 0 116 804 587 300
p 2 0 115 805 688 301
p 2 0 136 784 694 325
p 2 0 109 811 595 298
p 2 0 126 794 693 317
p 2 0 148 772 786 341
p 2 0 122 798 858 329
p 2 0 141 779 946 352
p 2 0 148 772 1047 370
p 2 0 156 764 1124 383
p 2 0 137 783 1192 374
p 2 0 164 756 1302 416
p 2 0 128 792 1061 349
p 2 0 158 762 1221 386
p 2 0 156 764 1071 375
p 2 2 139 779 1179 376
p 2 0 141 779 982 359
p 2 1 117 802 891 334
p 2 0 123 797 844 325
p 2 0 122 798 692 313
p 2 0 127 793 686 324
p 2 0 112 808 727 304
p 2 0 132 788 832 328
p 2 0 104 816 670 290
p 2 0 113 807 511 295
p 2 0 99 821 558 281
p 2 2 564 354 11162 1114
p 2 0 443 477 1391 629
p 2 0 322 598 938 499
p 2 8 629 283 11398 1204
p 2 0 458 462 1300 640
p 2 0 441 479 1034 599
p 2 5 594 321 10610 1172
p 2 0 540 380 1431 723
p 2 0 358 562 899 531
p 2 1 630 289 10855 1172
p 2 0 481 439 1223 658
p 2 0 504 416 1178 656
p 2 0 302 618 1400 481
p 2 0 306 614 771 468
p 2 0 215 705 649 385
p 2 0 270 650 1418 453
p 2 0 182 738 638 359
p 2 0 255 665 750 419
p 2 0 214 706 830 389
p 2 0 213 707 1008 407
p 2 0 259 661 1313 471
p 2 0 219 701 1207 439
p 2 0 190 730 1010 399
p 2 0 180 740 900 386
p 2 0 167 753 770 366
p 2 0 179 741 639 363
p 2 0 171 749 877 373
p 2 0 184 736 1623 407
p 2 0 146 774 917 357
p 2 0 174 746 880 378
p 2 0 127 793 1199 330
p 2 0 123 797 546 299
p 2 0 102 818 431 275
p 2 0 134 786 1041 323
p 2 0 96 824 585 284
p 2 0 139 781 619 320
p 2 0 122 798 1033 305
p 2 0 113 807 469 285
p 2 0 94 826 477 272
p 2 0 120 800 1075 315
p 2 0 113 807 628 300
p 2 0 130 790 665 312
p 2 0 118 802 1185 313
p 2 0 112 808 594 293
p 2 0 120 800 550 305
p 2 0 125 795 1286 321
p 2 0 107 813 499 283
p 2 0 111 809 478 286
p 2 0 107 813 1007 295
p 2 0 100 820 469 278
p 2 0 142 778 490 307
p 2 0 123 797 1040 309
p 2 0 102 818 569 283
p 2 0 124 796 539 305
p 2 0 123 797 1343 325
p 2 0 132 788 764 324
p 2 0 111 809 809 313
p 2 0 156 764 1574 374
p 2 0 106 814 634 296
p 2 0 117 803 645 305
p 2 0 117 803 1146 315
p 2 0 121 799 588 305
p 2 0 100 820 638 297
p 2 0 125 795 1352 335
p 2 1 118 801 974 337
p 2 0 100 820 662 302
p 2 0 128 792 1464 350
p 2 0 125 795 1059 351
p 2 1 137 782 1200 376
p 2 0 123 797 1447 344
p 2 0 103 817 532 286
p 2 0 107 813 571 292
p 2 0 114 806 1173 317
p 2 0 121 799 709 310
p 2 0 118 802 712 315
p 2 0 118 802 1226 330
p 2 0 104 816 758 303
p 2 0 123 797 728 322
p 2 0 103 817 1237 309
p 2 0 104 816 518 284
p 2 0 116 804 600 297
p 2 0 109 811 642 303
p 2 0 95 825 607 288
p 2 0 94 826 584 284
p 2 0 109 811 1325 308
p 2 0 101 819 531 288
p 2 0 109 811 727 307
p 2 0 124 796 1407 354
p 2 0 93 827 628 290
p 2 1 125 794 702 318
p 2 0 120 800 1314 334
p 2 0 99 821 641 291
p 2 0 125 795 696 321
p 2 1 105 814 1590 333
p 2 0 115 805 631 305
p 2 0 121 799 683 313
p 2 0 128 792 1583 353
p 2 0 124 796 892 330
p 2 0 99 821 512 284
p 2 0 117 803 1029 308
p 2 0 83 837 428 260
p 2 0 75 845 437 258
p 2 0 112 808 1063 305
p 2 1 113 806 915 328
p 2 0 121 799 882 333
p 2 0 89 831 1057 288
p 2 0 90 830 505 274
p 2 0 80 840 454 269
p 2 0 99 821 1256 302
p 2 0 90 830 515 275
p 2 0 100 820 519 286
p 2 0 94 826 1161 289
p 2 0 89 831 478 273
p 2 0 87 833 512 268
p 2 0 103 817 1009 297
p 2 0 88 832 490 272
p 2 0 99 821 561 284
p 2 0 109 811 1081 298
p 2 0 91 829 535 274
p 2 0 75 845 468 254
p 2 0 89 831 1027 283
p 2 0 97 823 480 278
p 2 0 87 833 577 277
p 2 0 121 799 1123 318
p 2 0 86 834 497 271
p 2 0 91 829 527 277
p 2 0 104 816 1468 319
p 2 0 110 810 710 311
p 2 0 117 803 547 298
p 2 0 104 816 1368 318
p 2 0 111 809 773 307
p 2 0 102 818 773 313
p 2 0 96 824 1130 300
p 2 0 88 832 586 282
p 2 0 88 832 560 282
p 2 0 103 817 1136 302
p 2 0 91 829 642 289
p 2 0 90 830 544 277
p 2 0 99 821 922 282
p 2 0 81 839 499 267
p 2 0 96 824 509 275
p 2 0 90 830 1043 283
p 2 0 82 838 385 255
p 2 0 65 855 370 241
p 2 0 85 835 1182 286
p 2 0 74 846 381 246
p 2 0 86 834 419 259
p 2 0 91 829 981 283
p 2 0 77 843 443 257
p 2 0 93 827 689 286
p 2 0 100 820 1154 294
p 2 0 81 839 471 260
p 2 0 96 824 472 270
p 2 0 82 838 910 275
p 2 0 82 838 487 268
p 2 0 94 826 649 291
p 2 0 107 813 1652 346
p 2 0 103 817 783 316
p 2 0 105 815 541 285
p 2 0 104 816 1314 307
p 2 0 85 835 513 268
p 2 0 92 828 517 270
p 2 0 85 835 971 279
p 2 0 79 841 493 257
p 2 0 108 812 630 300
p 2 0 112 808 1203 316
p 2 0 115 805 660 309
p 2 0 95 825 629 289
p 2 0 105 815 998 295
p 2 0 77 843 413 254
p 2 0 79 841 401 260
p 2 0 95 825 1081 287
p 2 0 79 841 478 259
p 2 0 81 839 455 264
p 2 0 64 856 382 239
p 2 0 69 851 514 258
p 2 0 80 840 456 259
p 2 0 81 839 436 257
p 2 0 65 855 443 251
p 2 0 61 859 502 249
p 2 0 81 839 696 274
p 2 0 90 830 639 281
p 2 0 83 837 716 278
p 2 0 98 822 917 312
p 2 0 87 833 966 310
p 2 0 82 838 674 285
i 2 920 0 0 22190 3631
p 2 0 422 498 680 554
p 2 81 812 27 18504 2012
p 2 0 683 237 1432 858
p 2 17 880 23 19162 1938
p 2 0 690 230 1542 908
p 2 43 834 43 22650 2094
p 2 0 708 212 1631 941
p 2 0 893 27 14416 1646
p 2 0 731 189 1665 964
p 2 0 884 36 11999 1520
p 2 0 754 166 1619 934
p 2 0 848 72 10036 1362
p 2 0 720 200 1493 894
p 2 0 389 531 749 538
p 2 0 612 308 7977 1000
p 2 0 481 439 6086 804
p 2 0 586 334 5429 846
p 2 0 496 424 4637 735
p 2 0 336 584 766 485
p 2 0 255 665 540 404
p 2 0 201 719 408 346
p 2 0 250 670 652 404
p 2 0 279 641 619 422
p 2 0 162 758 475 324
p 2 0 228 692 509 369
p 2 0 197 723 528 351
p 2 0 207 713 458 353
p 2 0 143 777 405 298
p 2 0 150 770 405 308
p 2 0 102 818 313 262
p 2 0 107 813 307 262
p 2 0 154 766 373 305
p 2 0 90 830 284 249
p 2 0 83 837 276 244
p 2 0 109 811 334 270
p 2 0 47 873 262 221
p 2 0 114 806 292 266
p 2 0 109 811 309 267
p 2 0 98 822 314 264
p 2 0 104 816 302 260
p 2 0 74 846 280 239
p 2 0 58 862 250 224
p 2 0 63 857 250 229
p 2 0 62 858 257 228
p 2 0 68 852 269 236
p 2 0 21 899 202 193
p 2 0 70 850 247 228
p 2 0 25 895 208 197
p 2 0 58 862 236 222
p 2 0 32 888 219 203
p 2 0 30 890 219 202
p 2 0 36 884 216 206
p 2 0 23 897 203 194
i 2 920 0 0 18965 3420
p 2 0 588 332 767 689
p 2 0 484 436 617 590
p 2 0 310 610 440 425
p 2 0 258 662 395 380
p 2 0 257 663 406 387
p 2 0 141 779 308 292
p 2 0 169 751 343 318
p 2 0 146 774 319 293
p 2 0 56 864 241 227
p 2 0 62 858 261 233
p 2 0 255 665 418 387
p 2 0 116 804 288 271
p 2 0 81 839 264 246
p 2 0 50 870 231 218
p 2 0 97 823 273 257
p 2 0 68 852 270 238
p 2 0 178 742 341 313
p 2 0 102 818 275 257
p 2 0 113 807 275 265
p 2 0 91 829 260 247
p 2 0 93 827 265 251
p 2 0 63 857 248 230
p 2 0 80 840 261 242
p 2 0 55 865 253 227
p 2 0 100 820 266 253
p 2 0 64 856 253 228
p 2 0 54 866 234 221
p 2 0 52 868 236 217
p 2 0 35 885 222 208
p 2 0 34 886 219 202
p 2 0 28 892 214 200
p 2 0 33 887 213 203
p 2 0 66 854 243 230
p 2 0 42 878 219 208
p 2 0 79 841 256 240
p 2 0 26 894 211 198
p 2 0 35 885 215 208
p 2 0 69 851 243 230
p 2 0 45 875 222 211
p 2 0 36 884 218 207
p 2 0 49 871 230 218
p 2 0 37 883 214 204
p 2 0 79 841 240 234
p 2 0 30 890 207 200
p 2 0 48 872 225 213
p 2 0 20 900 209 195
p 2 0 31 889 213 202
p 2 0 50 870 232 216
p 2 0 42 878 217 209
p 2 0 39 881 223 210
p 2 0 24 896 209 197
p 2 0 18 902 201 194
p 2 0 21 899 202 194
p 2 0 12 908 190 186
p 2 0 47 873 215 213
p 2 0 36 884 210 204
p 2 0 36 884 213 205
p 2 0 31 889 208 201
p 2 0 29 891 207 199
p 2 1 327 592 11200 735
p 2 0 230 690 800 405
p 2 0 190 730 459 337
p 2 2 334 584 10379 708
p 2 0 257 663 825 417
p 2 0 164 756 493 330
p 2 0 344 576 8538 641
p 2 0 269 651 827 413
p 2 0 120 800 401 284
p 2 0 81 839 308 246
p 2 0 127 793 390 283
p 2 0 93 827 345 253
p 2 0 56 864 289 225
p 2 0 52 868 265 222
p 2 0 76 844 276 239
p 2 0 55 865 262 221
p 2 0 30 890 222 202
p 2 0 39 881 228 209
i 2 920 0 0 72307 4420
p 2 0 919 1 23729 1318
p 2 0 915 5 28828 1447
p 2 0 915 5 30772 1499
p 2 0 911 9 29309 1467
p 2 0 917 3 29692 1479
p 2 0 919 1 30820 1520
p 2 0 916 4 29712 1491
p 2 0 917 3 29722 1485
p 2 0 920 0 30758 1502
p 2 0 918 2 29648 1487
p 2 0 915 5 29851 1484
p 2 0 918 2 30463 1501
p 2 0 918 2 29793 1483
p 2 0 918 2 29882 1486
p 2 0 919 1 30409 1504
p 2 0 920 0 29851 1493
p 2 0 918 2 29970 1494
p 2 0 917 3 30635 1511
p 2 0 913 7 29768 1473
p 2 0 915 5 30496 1491
p 2 0 917 3 30266 1491
p 2 0 917 3 30277 1504
p 2 0 916 4 30870 1496
p 2 0 917 3 30140 1497
p 2 0 918 2 30322 1496
p 2 0 915 5 31076 1499
p 2 0 917 3 30211 1493
p 2 0 919 1 30435 1499
p 2 0 916 4 31259 1512
p 2 0 917 3 30537 1498
p 2 0 920 0 30613 1490
p 2 0 919 1 31011 1512
p 2 0 917 3 30560 1489
p 2 0 917 3 30546 1502
p 2 0 916 4 31336 1515
p 2 0 920 0 30605 1491
p 2 0 919 1 30690 1494
p 2 0 918 2 31393 1509
p 2 0 919 1 30770 1495
p 2 0 917 3 31081 1495
p 2 0 916 4 31675 1503
p 2 0 919 1 31033 1489
p 2 0 917 3 31088 1487
p 2 0 919 1 31338 1498
p 2 0 915 5 31040 1483
p 2 0 919 1 31379 1491
p 2 0 917 3 32001 1491
p 2 0 920 0 31252 1482
p 2 0 919 1 31184 1494
p 2 0 919 1 31997 1493
p 2 0 914 6 31250 1490
p 2 0 917 3 31680 1476
p 2 0 915 5 32224 1504
p 2 0 916 4 31356 1494
p 2 0 918 2 31468 1486
p 2 0 919 1 31890 1489
p 2 0 918 2 31541 1490
p 2 0 920 0 31647 1481
p 2 0 910 10 32340 1502
p 2 0 918 2 31350 1487
p 2 0 915 5 31504 1484
p 2 0 918 2 32197 1502
p 2 0 919 1 31598 1489
p 2 0 919 1 31755 1491
p 2 0 917 3 32646 1502
p 2 0 916 4 31646 1488
p 2 0 917 3 31904 1495
p 2 0 916 4 31928 1493
p 2 0 918 2 32106 1496
p 2 0 916 4 32010 1497
p 2 0 916 4 32017 1489
p 2 0 920 0 32521 1518
p 2 0 918 2 31505 1481
p 2 0 920 0 33051 1505
p 2 0 917 3 32307 1485
p 2 0 916 4 32285 1491
p 2 0 920 0 32347 1487
p 2 0 919 1 32235 1486
p 2 0 915 5 32321 1496
p 2 0 919 1 33067 1499
p 2 0 917 3 32347 1479
p 2 0 918 2 32263 1503
p 2 0 918 2 32614 1481
p 2 0 919 1 32383 1490
p 2 0 919 1 32288 1483
p 2 0 918 2 33169 1491
p 2 0 916 4 32385 1479
p 2 0 916 4 32610 1483
p 2 0 918 2 32791 1492
p 2 0 919 1 32597 1486
p 2 0 915 5 32598 1478
p 2 0 920 0 33224 1494
p 2 0 920 0 32503 1487
p 2 0 918 2 32654 1488
p 2 0 916 4 33074 1494
p 2 0 916 4 32544 1482
p 2 0 919 1 32817 1482
p 2 0 918 2 33415 1495
p 2 0 915 5 32516 1477
p 2 0 914 6 32639 1488
p 2 0 915 5 33184 1490
p 2 0 918 2 32469 1484
p 2 0 913 7 32890 1481
p 2 0 915 5 33264 1489
p 2 0 918 2 32497 1488
p 2 0 916 4 32710 1480
p 2 0 916 4 33170 1498
p 2 0 919 1 32798 1501
p 2 0 916 4 32892 1483
p 2 0 917 3 33371 1500
p 2 0 918 2 32741 1485
p 2 0 919 1 32711 1488
p 2 0 915 5 33349 1511
p 2 0 917 3 33057 1494
p 2 0 919 1 33166 1485
p 2 0 919 1 33449 1502
p 2 0 919 1 33141 1480
p 2 0 915 5 32977 1487
p 2 0 917 3 33289 1496
p 2 0 913 7 33498 1499
p 2 0 919 1 32982 1484
p 2 0 914 6 34072 1502
p 2 0 916 4 33168 1478
p 2 0 915 5 33194 1473
p 2 0 917 3 34219 1501
p 2 0 919 1 33157 1476
p 2 0 917 3 33116 1475
p 2 0 915 5 33743 1486
p 2 0 919 1 32999 1480
p 2 0 919 1 33562 1488
p 2 0 918 2 33926 1502
p 2 0 918 2 33025 1470
p 2 0 919 1 33187 1487
p 2 0 914 6 33525 1500
p 2 0 918 2 33223 1476
p 2 0 919 1 33160 1479
p 2 0 917 3 33780 1495
p 2 0 917 3 32969 1477
p 2 0 917 3 33167 1475
p 2 0 919 1 33712 1485
p 2 0 915 5 32954 1475
p 2 0 915 5 33437 1479
p 2 0 916 4 33874 1500
p 2 0 917 3 33192 1468
p 2 0 917 3 33437 1478
p 2 0 916 4 34225 1497
p 2 0 919 1 33394 1475
p 2 0 920 0 33547 1495
p 2 0 917 3 34187 1502
p 2 0 914 6 33310 1480
p 2 0 916 4 33346 1476
p 2 0 915 5 33900 1481
p 2 0 918 2 33343 1472
p 2 0 917 3 33592 1480
p 2 0 914 6 33901 1483
p 2 0 915 5 33247 1480
p 2 0 917 3 33379 1481
p 2 0 918 2 33927 1480
p 2 0 918 2 33476 1466
p 2 0 915 5 33445 1475
p 2 0 918 2 34246 1481
p 2 0 918 2 33394 1471
p 2 0 919 1 33502 1474
p 2 0 915 5 33871 1474
p 2 0 917 3 33458 1471
p 2 0 918 2 33531 1469
p 2 0 913 7 34147 1477
p 2 0 912 8 33577 1460
p 2 0 917 3 33587 1480
p 2 0 919 1 34166 1488
p 2 0 917 3 33504 1478
p 2 0 918 2 33116 1466
p 2 0 917 3 34218 1488
p 2 0 913 7 33204 1456
p 2 0 918 2 33610 1477
p 2 0 918 2 33815 1486
p 2 0 912 8 33494 1478
p 2 0 917 3 33419 1483
p 2 0 914 6 34043 1480
p 2 0 913 7 33549 1469
p 2 0 918 2 33526 1482
p 2 0 916 4 33859 1479
p 2 0 918 2 33590 1477
p 2 0 917 3 33361 1480
p 2 0 919 1 34201 1492
